#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 6.59324e+16	4.17e-02	8.98e-01	5.99e-02	1.57e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.93383e+16	4.85e-02	9.04e-01	4.75e-02	1.02e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.23943e+16	5.65e-02	9.06e-01	3.76e-02	6.70e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.50687e+16	6.53e-02	9.05e-01	3.00e-02	4.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.74039e+16	7.50e-02	9.01e-01	2.41e-02	3.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.94974e+16	8.58e-02	8.95e-01	1.94e-02	2.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.14157e+16	9.79e-02	8.86e-01	1.57e-02	1.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.31944e+16	1.11e-01	8.76e-01	1.28e-02	1.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.48656e+16	1.26e-01	8.63e-01	1.03e-02	8.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.64412e+16	1.43e-01	8.49e-01	8.38e-03	6.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.79133e+16	1.61e-01	8.33e-01	6.83e-03	4.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.92530e+16	1.79e-01	8.15e-01	5.63e-03	3.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.04458e+16	1.97e-01	7.98e-01	4.70e-03	2.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.15260e+16	2.15e-01	7.81e-01	3.98e-03	2.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.25385e+16	2.33e-01	7.63e-01	3.39e-03	2.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.35131e+16	2.52e-01	7.45e-01	2.90e-03	1.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.44611e+16	2.71e-01	7.26e-01	2.48e-03	1.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.53790e+16	2.91e-01	7.07e-01	2.12e-03	1.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.61066e+16	3.07e-01	6.91e-01	1.89e-03	1.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.66036e+16	3.17e-01	6.81e-01	1.74e-03	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.70930e+16	3.29e-01	6.70e-01	1.60e-03	1.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.76802e+16	3.43e-01	6.56e-01	1.44e-03	9.18e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.83010e+16	3.57e-01	6.41e-01	1.29e-03	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.88920e+16	3.72e-01	6.27e-01	1.16e-03	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.94634e+16	3.86e-01	6.13e-01	1.05e-03	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.00049e+17	4.01e-01	5.98e-01	9.41e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.00647e+17	4.16e-01	5.84e-01	8.48e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.01250e+17	4.31e-01	5.68e-01	7.56e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.01855e+17	4.47e-01	5.53e-01	6.79e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.02464e+17	4.63e-01	5.37e-01	6.05e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.03078e+17	4.78e-01	5.22e-01	5.41e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.03703e+17	4.94e-01	5.05e-01	4.79e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.04327e+17	5.10e-01	4.90e-01	4.28e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.04953e+17	5.26e-01	4.73e-01	3.79e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.05587e+17	5.42e-01	4.58e-01	3.38e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.06234e+17	5.58e-01	4.41e-01	2.97e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.06888e+17	5.74e-01	4.26e-01	2.64e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.07530e+17	5.90e-01	4.10e-01	2.33e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.08187e+17	6.05e-01	3.95e-01	2.06e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.08881e+17	6.21e-01	3.79e-01	1.81e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.09579e+17	6.36e-01	3.64e-01	1.59e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.10262e+17	6.51e-01	3.48e-01	1.40e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.10950e+17	6.65e-01	3.35e-01	1.24e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.11642e+17	6.79e-01	3.21e-01	1.10e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.12360e+17	6.94e-01	3.06e-01	9.56e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.13085e+17	7.06e-01	2.94e-01	8.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.13786e+17	7.19e-01	2.81e-01	7.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.14506e+17	7.31e-01	2.69e-01	6.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.15276e+17	7.44e-01	2.56e-01	5.79e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.16075e+17	7.56e-01	2.44e-01	5.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.16866e+17	7.67e-01	2.33e-01	4.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.17630e+17	7.77e-01	2.23e-01	3.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.18408e+17	7.87e-01	2.13e-01	3.57e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.19252e+17	7.97e-01	2.03e-01	3.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.20147e+17	8.07e-01	1.93e-01	2.79e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.21031e+17	8.15e-01	1.85e-01	2.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.21838e+17	8.23e-01	1.77e-01	2.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.22694e+17	8.31e-01	1.69e-01	2.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.23713e+17	8.39e-01	1.61e-01	1.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.24755e+17	8.47e-01	1.53e-01	1.59e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.25702e+17	8.54e-01	1.46e-01	1.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.26679e+17	8.60e-01	1.40e-01	1.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.27790e+17	8.66e-01	1.34e-01	1.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.28999e+17	8.73e-01	1.27e-01	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30277e+17	8.79e-01	1.21e-01	9.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31560e+17	8.86e-01	1.14e-01	8.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32793e+17	8.91e-01	1.09e-01	7.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33985e+17	8.95e-01	1.05e-01	7.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.35214e+17	9.01e-01	9.93e-02	6.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.36447e+17	9.05e-01	9.53e-02	6.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.37647e+17	9.09e-01	9.07e-02	5.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.38808e+17	9.13e-01	8.69e-02	5.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.39902e+17	9.16e-01	8.36e-02	4.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.41017e+17	9.20e-01	7.97e-02	4.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.42118e+17	9.24e-01	7.63e-02	4.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.43152e+17	9.27e-01	7.32e-02	3.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.44140e+17	9.29e-01	7.06e-02	3.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.45140e+17	9.32e-01	6.79e-02	3.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46150e+17	9.35e-01	6.48e-02	3.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47055e+17	9.38e-01	6.25e-02	3.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.47906e+17	9.40e-01	6.03e-02	2.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48773e+17	9.42e-01	5.77e-02	2.79e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.49595e+17	9.44e-01	5.56e-02	2.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50371e+17	9.46e-01	5.37e-02	2.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.51205e+17	9.49e-01	5.13e-02	2.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.51992e+17	9.51e-01	4.93e-02	2.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.52633e+17	9.52e-01	4.78e-02	2.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.53290e+17	9.54e-01	4.60e-02	2.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.53961e+17	9.56e-01	4.42e-02	2.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.54560e+17	9.57e-01	4.29e-02	1.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.55197e+17	9.59e-01	4.11e-02	1.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.55824e+17	9.61e-01	3.95e-02	1.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.56328e+17	9.62e-01	3.85e-02	1.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.56853e+17	9.63e-01	3.70e-02	1.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.57392e+17	9.64e-01	3.55e-02	1.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.57838e+17	9.65e-01	3.47e-02	1.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.58306e+17	9.67e-01	3.33e-02	1.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.58781e+17	9.68e-01	3.20e-02	1.50e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.59159e+17	9.68e-01	3.15e-02	1.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.59547e+17	9.69e-01	3.08e-02	1.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.60024e+17	9.71e-01	2.92e-02	1.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.60459e+17	9.72e-01	2.81e-02	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.60776e+17	9.73e-01	2.74e-02	1.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.61097e+17	9.73e-01	2.68e-02	1.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.61480e+17	9.74e-01	2.55e-02	1.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.61821e+17	9.75e-01	2.45e-02	1.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.62067e+17	9.76e-01	2.41e-02	1.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.62315e+17	9.77e-01	2.35e-02	1.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.62619e+17	9.78e-01	2.24e-02	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.62897e+17	9.78e-01	2.16e-02	1.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.63101e+17	9.79e-01	2.11e-02	1.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.63307e+17	9.79e-01	2.07e-02	1.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.63569e+17	9.80e-01	1.98e-02	1.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.63812e+17	9.81e-01	1.89e-02	1.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.63976e+17	9.82e-01	1.85e-02	1.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64133e+17	9.82e-01	1.82e-02	9.90e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64337e+17	9.83e-01	1.74e-02	9.63e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64536e+17	9.83e-01	1.67e-02	9.38e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64670e+17	9.84e-01	1.63e-02	9.26e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64760e+17	9.84e-01	1.61e-02	9.17e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64837e+17	9.84e-01	1.58e-02	9.09e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64914e+17	9.84e-01	1.56e-02	9.01e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64993e+17	9.85e-01	1.54e-02	8.92e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65073e+17	9.85e-01	1.52e-02	8.84e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65154e+17	9.85e-01	1.49e-02	8.76e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65240e+17	9.85e-01	1.46e-02	8.66e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65322e+17	9.86e-01	1.43e-02	8.55e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65387e+17	9.86e-01	1.40e-02	8.45e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65439e+17	9.86e-01	1.38e-02	8.37e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65492e+17	9.86e-01	1.36e-02	8.30e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65555e+17	9.87e-01	1.34e-02	8.23e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65631e+17	9.87e-01	1.32e-02	8.16e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65718e+17	9.87e-01	1.29e-02	8.06e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65807e+17	9.87e-01	1.26e-02	7.96e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65885e+17	9.88e-01	1.23e-02	7.85e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65948e+17	9.88e-01	1.21e-02	7.76e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66007e+17	9.88e-01	1.18e-02	7.67e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66069e+17	9.88e-01	1.16e-02	7.59e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66138e+17	9.89e-01	1.14e-02	7.50e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66215e+17	9.89e-01	1.09e-02	7.34e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66281e+17	9.89e-01	1.07e-02	7.26e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66338e+17	9.89e-01	1.05e-02	7.19e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66407e+17	9.90e-01	1.01e-02	7.03e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66474e+17	9.90e-01	9.90e-03	6.94e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66537e+17	9.91e-01	9.48e-03	6.79e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66600e+17	9.91e-01	9.11e-03	6.64e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66651e+17	9.91e-01	8.93e-03	6.57e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66703e+17	9.91e-01	8.56e-03	6.41e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66760e+17	9.92e-01	8.02e-03	6.18e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66813e+17	9.93e-01	7.20e-03	5.82e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66861e+17	9.97e-01	2.75e-03	2.69e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66904e+17	9.97e-01	2.61e-03	2.55e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66944e+17	9.98e-01	2.50e-03	2.45e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66979e+17	9.98e-01	2.40e-03	2.36e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67012e+17	9.98e-01	2.36e-03	2.31e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67042e+17	9.98e-01	2.29e-03	2.25e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67069e+17	9.98e-01	2.25e-03	2.21e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67094e+17	9.98e-01	2.21e-03	2.17e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67121e+17	9.98e-01	2.16e-03	2.13e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67150e+17	9.98e-01	2.12e-03	2.09e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67177e+17	9.98e-01	2.06e-03	2.04e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67201e+17	9.98e-01	2.02e-03	2.00e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67227e+17	9.98e-01	1.98e-03	1.97e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67262e+17	9.98e-01	1.92e-03	1.92e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67299e+17	9.98e-01	1.85e-03	1.86e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67333e+17	9.98e-01	1.79e-03	1.80e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67363e+17	9.98e-01	1.75e-03	1.77e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67391e+17	9.98e-01	1.71e-03	1.74e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67417e+17	9.98e-01	1.68e-03	1.71e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67440e+17	9.98e-01	1.64e-03	1.68e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
