#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 3.82785e+13	8.17e-05	8.82e-02	7.50e-01	1.52e-01	8.27e-03	1.37e-03	9.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.29671e+14	8.17e-05	8.84e-02	7.50e-01	1.52e-01	8.26e-03	1.37e-03	9.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.95242e+14	8.19e-05	8.86e-02	7.49e-01	1.52e-01	8.23e-03	1.37e-03	9.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05753e+15	8.36e-05	8.97e-02	7.49e-01	1.52e-01	8.07e-03	1.35e-03	8.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.69213e+15	8.58e-05	9.15e-02	7.47e-01	1.52e-01	7.87e-03	1.33e-03	8.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.70171e+16	8.89e-05	9.35e-02	7.46e-01	1.51e-01	7.55e-03	1.29e-03	8.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.65396e+16	9.29e-05	9.58e-02	7.47e-01	1.48e-01	7.15e-03	1.24e-03	7.75e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.89188e+16	9.89e-05	9.90e-02	7.51e-01	1.42e-01	6.61e-03	1.14e-03	6.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.46100e+16	1.08e-04	1.03e-01	7.57e-01	1.32e-01	5.96e-03	1.02e-03	5.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.07244e+16	1.18e-04	1.08e-01	7.64e-01	1.21e-01	5.37e-03	8.90e-04	5.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.34153e+16	1.29e-04	1.12e-01	7.71e-01	1.11e-01	4.91e-03	7.81e-04	4.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.25419e+16	1.38e-04	1.16e-01	7.75e-01	1.03e-01	4.61e-03	7.03e-04	3.70e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.99949e+16	1.49e-04	1.20e-01	7.79e-01	9.60e-02	4.33e-03	6.31e-04	3.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.07065e+17	1.59e-04	1.24e-01	7.82e-01	8.94e-02	4.09e-03	5.70e-04	2.83e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.15054e+17	1.73e-04	1.29e-01	7.85e-01	8.16e-02	3.81e-03	5.01e-04	2.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.23334e+17	1.88e-04	1.34e-01	7.87e-01	7.47e-02	3.57e-03	4.43e-04	2.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30429e+17	2.01e-04	1.39e-01	7.88e-01	6.88e-02	3.36e-03	3.95e-04	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.38093e+17	2.19e-04	1.45e-01	7.88e-01	6.24e-02	3.13e-03	3.46e-04	1.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.46343e+17	2.38e-04	1.53e-01	7.88e-01	5.62e-02	2.90e-03	3.00e-04	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.53753e+17	2.58e-04	1.60e-01	7.86e-01	5.09e-02	2.70e-03	2.63e-04	1.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.60347e+17	2.77e-04	1.67e-01	7.84e-01	4.62e-02	2.51e-03	2.32e-04	8.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67486e+17	3.00e-04	1.75e-01	7.80e-01	4.15e-02	2.32e-03	2.02e-04	7.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75355e+17	3.27e-04	1.86e-01	7.75e-01	3.66e-02	2.11e-03	1.72e-04	5.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.82585e+17	3.56e-04	1.96e-01	7.69e-01	3.23e-02	1.92e-03	1.47e-04	4.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.89156e+17	3.85e-04	2.08e-01	7.61e-01	2.85e-02	1.75e-03	1.27e-04	3.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.95501e+17	4.17e-04	2.20e-01	7.53e-01	2.52e-02	1.58e-03	1.09e-04	3.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02792e+17	4.57e-04	2.36e-01	7.41e-01	2.15e-02	1.40e-03	9.09e-05	2.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.10469e+17	5.04e-04	2.55e-01	7.25e-01	1.80e-02	1.21e-03	7.41e-05	1.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.16836e+17	5.50e-04	2.74e-01	7.09e-01	1.53e-02	1.06e-03	6.14e-05	1.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.22168e+17	5.94e-04	2.91e-01	6.94e-01	1.31e-02	9.34e-04	5.19e-05	1.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.27151e+17	6.38e-04	3.10e-01	6.77e-01	1.12e-02	8.22e-04	4.40e-05	8.22e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.31990e+17	6.85e-04	3.30e-01	6.59e-01	9.59e-03	7.18e-04	3.71e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.36541e+17	7.32e-04	3.50e-01	6.41e-01	8.17e-03	6.25e-04	3.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.40661e+17	7.79e-04	3.70e-01	6.22e-01	6.98e-03	5.45e-04	2.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.44381e+17	8.24e-04	3.89e-01	6.03e-01	6.00e-03	4.76e-04	2.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.47812e+17	8.68e-04	4.08e-01	5.85e-01	5.17e-03	4.18e-04	1.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.51047e+17	9.10e-04	4.27e-01	5.67e-01	4.47e-03	3.66e-04	1.66e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.54119e+17	9.53e-04	4.46e-01	5.49e-01	3.85e-03	3.19e-04	1.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.56999e+17	9.90e-04	4.64e-01	5.31e-01	3.34e-03	2.81e-04	1.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.59708e+17	1.03e-03	4.82e-01	5.14e-01	2.89e-03	2.46e-04	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.62281e+17	1.06e-03	4.98e-01	4.98e-01	2.52e-03	2.16e-04	9.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64729e+17	1.09e-03	5.14e-01	4.83e-01	2.20e-03	1.91e-04	7.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.67091e+17	1.12e-03	5.29e-01	4.68e-01	1.92e-03	1.68e-04	6.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
