#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.39166e+14	8.77e-07	3.02e-03	3.25e-01	5.44e-01	1.16e-01	1.21e-02	1.01e-05	0.00e+00
 8.34996e+14	8.80e-07	3.03e-03	3.25e-01	5.44e-01	1.16e-01	1.21e-02	9.98e-06	0.00e+00
 3.61831e+15	8.88e-07	3.04e-03	3.27e-01	5.44e-01	1.15e-01	1.19e-02	9.77e-06	0.00e+00
 1.47516e+16	9.22e-07	3.12e-03	3.35e-01	5.41e-01	1.10e-01	1.12e-02	9.03e-06	0.00e+00
 3.52368e+16	1.02e-06	3.32e-03	3.50e-01	5.36e-01	1.01e-01	9.59e-03	7.37e-06	0.00e+00
 5.85660e+16	1.12e-06	3.50e-03	3.67e-01	5.28e-01	9.25e-02	8.27e-03	6.07e-06	0.00e+00
 8.42879e+16	1.22e-06	3.69e-03	3.87e-01	5.18e-01	8.44e-02	7.19e-03	5.12e-06	0.00e+00
 1.16422e+17	1.34e-06	3.92e-03	4.11e-01	5.03e-01	7.56e-02	6.19e-03	4.30e-06	0.00e+00
 1.51087e+17	1.45e-06	4.14e-03	4.38e-01	4.86e-01	6.66e-02	5.24e-03	3.56e-06	0.00e+00
 1.81588e+17	1.54e-06	4.34e-03	4.63e-01	4.68e-01	5.95e-02	4.56e-03	3.08e-06	0.00e+00
 2.13786e+17	1.67e-06	4.62e-03	4.91e-01	4.48e-01	5.21e-02	3.92e-03	2.64e-06	0.00e+00
 2.48133e+17	1.80e-06	4.91e-03	5.21e-01	4.26e-01	4.47e-02	3.30e-03	2.23e-06	0.00e+00
 2.77385e+17	1.93e-06	5.20e-03	5.48e-01	4.06e-01	3.87e-02	2.82e-03	1.90e-06	0.00e+00
 3.02200e+17	2.08e-06	5.51e-03	5.70e-01	3.88e-01	3.38e-02	2.42e-03	1.63e-06	0.00e+00
 3.25172e+17	2.32e-06	5.95e-03	5.94e-01	3.69e-01	2.88e-02	2.02e-03	1.33e-06	0.00e+00
 3.45937e+17	2.56e-06	6.35e-03	6.14e-01	3.53e-01	2.48e-02	1.72e-03	1.11e-06	0.00e+00
 3.64640e+17	2.85e-06	6.82e-03	6.33e-01	3.38e-01	2.14e-02	1.45e-03	9.21e-07	0.00e+00
 3.82943e+17	3.22e-06	7.37e-03	6.51e-01	3.22e-01	1.82e-02	1.22e-03	0.00e+00	0.00e+00
 4.00678e+17	3.70e-06	8.02e-03	6.69e-01	3.07e-01	1.53e-02	1.01e-03	0.00e+00	0.00e+00
 4.17156e+17	4.25e-06	8.72e-03	6.85e-01	2.92e-01	1.29e-02	8.44e-04	0.00e+00	0.00e+00
 4.32437e+17	4.89e-06	9.46e-03	7.00e-01	2.79e-01	1.10e-02	7.12e-04	0.00e+00	0.00e+00
 4.49530e+17	5.76e-06	1.04e-02	7.16e-01	2.64e-01	9.08e-03	5.87e-04	0.00e+00	0.00e+00
 4.68007e+17	6.84e-06	1.15e-02	7.32e-01	2.49e-01	7.46e-03	4.84e-04	0.00e+00	0.00e+00
 4.84938e+17	7.97e-06	1.25e-02	7.44e-01	2.37e-01	6.28e-03	4.10e-04	0.00e+00	0.00e+00
 5.03084e+17	9.36e-06	1.37e-02	7.56e-01	2.24e-01	5.26e-03	3.47e-04	0.00e+00	0.00e+00
 5.25657e+17	1.13e-05	1.51e-02	7.69e-01	2.11e-01	4.30e-03	2.89e-04	0.00e+00	0.00e+00
 5.52920e+17	1.38e-05	1.69e-02	7.82e-01	1.98e-01	3.47e-03	2.39e-04	0.00e+00	0.00e+00
 5.81288e+17	1.66e-05	1.87e-02	7.92e-01	1.86e-01	2.88e-03	2.02e-04	0.00e+00	0.00e+00
 6.12674e+17	2.04e-05	2.08e-02	8.02e-01	1.74e-01	2.41e-03	1.70e-04	0.00e+00	0.00e+00
 6.41351e+17	2.39e-05	2.27e-02	8.09e-01	1.66e-01	2.12e-03	1.50e-04	0.00e+00	0.00e+00
 6.61147e+17	2.66e-05	2.40e-02	8.13e-01	1.61e-01	1.97e-03	1.38e-04	0.00e+00	0.00e+00
 6.81519e+17	2.97e-05	2.54e-02	8.16e-01	1.56e-01	1.83e-03	1.27e-04	0.00e+00	0.00e+00
 7.08004e+17	3.43e-05	2.74e-02	8.21e-01	1.50e-01	1.68e-03	1.15e-04	0.00e+00	0.00e+00
 7.35866e+17	3.96e-05	2.96e-02	8.25e-01	1.44e-01	1.55e-03	1.04e-04	0.00e+00	0.00e+00
