#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 5.03819e+17	4.11e-03	4.34e-01	5.51e-01	1.09e-02	1.03e-04	0.00e+00	0.00e+00	0.00e+00
 5.12382e+17	4.86e-03	4.71e-01	5.15e-01	9.13e-03	8.73e-05	0.00e+00	0.00e+00	0.00e+00
 5.21705e+17	5.88e-03	5.15e-01	4.72e-01	7.33e-03	7.17e-05	0.00e+00	0.00e+00	0.00e+00
 5.29785e+17	6.97e-03	5.55e-01	4.32e-01	5.92e-03	5.92e-05	0.00e+00	0.00e+00	0.00e+00
 5.36600e+17	8.12e-03	5.92e-01	3.95e-01	4.81e-03	4.91e-05	0.00e+00	0.00e+00	0.00e+00
 5.44004e+17	9.62e-03	6.34e-01	3.53e-01	3.75e-03	3.93e-05	0.00e+00	0.00e+00	0.00e+00
 5.52023e+17	1.16e-02	6.80e-01	3.05e-01	2.75e-03	2.97e-05	0.00e+00	0.00e+00	0.00e+00
 5.58878e+17	1.39e-02	7.21e-01	2.63e-01	2.03e-03	2.25e-05	0.00e+00	0.00e+00	0.00e+00
 5.64161e+17	1.60e-02	7.53e-01	2.29e-01	1.55e-03	1.76e-05	0.00e+00	0.00e+00	0.00e+00
 5.68447e+17	1.79e-02	7.78e-01	2.03e-01	1.22e-03	1.42e-05	0.00e+00	0.00e+00	0.00e+00
 5.73103e+17	2.04e-02	8.03e-01	1.76e-01	9.31e-04	1.10e-05	0.00e+00	0.00e+00	0.00e+00
 5.78070e+17	2.35e-02	8.28e-01	1.47e-01	6.76e-04	8.20e-06	0.00e+00	0.00e+00	0.00e+00
 5.82189e+17	2.67e-02	8.48e-01	1.25e-01	5.03e-04	6.21e-06	0.00e+00	0.00e+00	0.00e+00
 5.85488e+17	2.97e-02	8.62e-01	1.08e-01	3.90e-04	4.88e-06	0.00e+00	0.00e+00	0.00e+00
 5.88969e+17	3.32e-02	8.75e-01	9.15e-02	2.95e-04	3.74e-06	0.00e+00	0.00e+00	0.00e+00
 5.92692e+17	3.78e-02	8.87e-01	7.52e-02	2.13e-04	2.73e-06	0.00e+00	0.00e+00	0.00e+00
 5.95802e+17	4.23e-02	8.95e-01	6.27e-02	1.60e-04	2.05e-06	0.00e+00	0.00e+00	0.00e+00
 5.98333e+17	4.66e-02	9.00e-01	5.37e-02	1.26e-04	1.61e-06	0.00e+00	0.00e+00	0.00e+00
 6.01042e+17	5.19e-02	9.03e-01	4.48e-02	9.64e-05	1.22e-06	0.00e+00	0.00e+00	0.00e+00
 6.03978e+17	5.86e-02	9.05e-01	3.63e-02	7.15e-05	8.82e-07	0.00e+00	0.00e+00	0.00e+00
 6.06510e+17	6.57e-02	9.05e-01	2.97e-02	5.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.08642e+17	7.25e-02	9.03e-01	2.49e-02	4.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.10952e+17	8.10e-02	8.99e-01	2.04e-02	3.45e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.13482e+17	9.22e-02	8.92e-01	1.60e-02	2.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.15702e+17	1.04e-01	8.83e-01	1.27e-02	2.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.17593e+17	1.16e-01	8.74e-01	1.03e-02	1.74e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.19414e+17	1.29e-01	8.62e-01	8.34e-03	1.46e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.21229e+17	1.45e-01	8.49e-01	6.66e-03	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.22878e+17	1.61e-01	8.34e-01	5.35e-03	1.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.24268e+17	1.76e-01	8.19e-01	4.41e-03	9.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.25482e+17	1.91e-01	8.05e-01	3.70e-03	8.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.26639e+17	2.07e-01	7.90e-01	3.10e-03	7.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.27570e+17	2.21e-01	7.76e-01	2.67e-03	7.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.28176e+17	2.31e-01	7.67e-01	2.43e-03	6.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.28721e+17	2.39e-01	7.59e-01	2.23e-03	6.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.29395e+17	2.51e-01	7.47e-01	1.99e-03	6.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.30149e+17	2.65e-01	7.34e-01	1.75e-03	5.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.30828e+17	2.78e-01	7.20e-01	1.55e-03	5.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.31408e+17	2.90e-01	7.09e-01	1.39e-03	5.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.31969e+17	3.01e-01	6.97e-01	1.26e-03	4.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.32592e+17	3.15e-01	6.84e-01	1.12e-03	4.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.33240e+17	3.31e-01	6.69e-01	9.84e-04	4.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.33823e+17	3.45e-01	6.54e-01	8.74e-04	4.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.34351e+17	3.58e-01	6.41e-01	7.89e-04	3.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.34904e+17	3.72e-01	6.27e-01	7.02e-04	3.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.35491e+17	3.88e-01	6.11e-01	6.19e-04	3.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.36048e+17	4.04e-01	5.96e-01	5.49e-04	3.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.36566e+17	4.18e-01	5.81e-01	4.90e-04	3.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.37081e+17	4.33e-01	5.66e-01	4.38e-04	3.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.37632e+17	4.50e-01	5.50e-01	3.86e-04	2.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.38183e+17	4.67e-01	5.32e-01	3.40e-04	2.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.38679e+17	4.83e-01	5.17e-01	3.02e-04	2.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.39157e+17	4.98e-01	5.02e-01	2.71e-04	2.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.39673e+17	5.14e-01	4.86e-01	2.38e-04	2.36e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.40205e+17	5.32e-01	4.68e-01	2.09e-04	2.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.40695e+17	5.48e-01	4.52e-01	1.86e-04	2.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.41160e+17	5.63e-01	4.37e-01	1.66e-04	2.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.41636e+17	5.79e-01	4.21e-01	1.47e-04	1.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.42120e+17	5.95e-01	4.05e-01	1.30e-04	1.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.42596e+17	6.11e-01	3.89e-01	1.16e-04	1.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.43064e+17	6.27e-01	3.73e-01	1.03e-04	1.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.43529e+17	6.42e-01	3.58e-01	9.16e-05	1.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.43992e+17	6.57e-01	3.43e-01	8.16e-05	1.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.44445e+17	6.72e-01	3.28e-01	7.30e-05	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.44881e+17	6.86e-01	3.14e-01	6.56e-05	1.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.45322e+17	7.00e-01	3.00e-01	5.90e-05	1.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.45786e+17	7.14e-01	2.85e-01	5.28e-05	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.46238e+17	7.28e-01	2.72e-01	4.76e-05	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.46657e+17	7.41e-01	2.59e-01	4.31e-05	1.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.47082e+17	7.53e-01	2.47e-01	3.94e-05	9.51e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.47532e+17	7.66e-01	2.34e-01	3.56e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.47990e+17	7.78e-01	2.22e-01	3.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.48417e+17	7.90e-01	2.10e-01	2.97e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.48819e+17	8.00e-01	2.00e-01	2.75e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.49259e+17	8.12e-01	1.88e-01	2.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.49715e+17	8.22e-01	1.78e-01	2.33e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.50179e+17	8.33e-01	1.67e-01	2.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.50616e+17	8.42e-01	1.57e-01	2.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.51018e+17	8.51e-01	1.49e-01	1.88e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.51474e+17	8.60e-01	1.40e-01	1.75e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.52007e+17	8.71e-01	1.29e-01	1.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.52481e+17	8.80e-01	1.20e-01	1.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.52816e+17	8.84e-01	1.16e-01	1.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.53141e+17	8.89e-01	1.11e-01	1.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.53491e+17	8.95e-01	1.05e-01	1.36e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.53822e+17	9.00e-01	1.00e-01	1.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.54142e+17	9.03e-01	9.66e-02	1.28e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.54496e+17	9.08e-01	9.16e-02	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.54856e+17	9.13e-01	8.72e-02	1.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.55165e+17	9.16e-01	8.39e-02	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.55470e+17	9.19e-01	8.06e-02	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.55790e+17	9.22e-01	7.78e-02	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.56166e+17	9.26e-01	7.37e-02	1.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.56540e+17	9.30e-01	7.02e-02	1.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.56842e+17	9.32e-01	6.84e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.57170e+17	9.34e-01	6.55e-02	9.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.57526e+17	9.37e-01	6.33e-02	9.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.57896e+17	9.40e-01	6.03e-02	9.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.58259e+17	9.42e-01	5.82e-02	9.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.58610e+17	9.44e-01	5.59e-02	9.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.58965e+17	9.46e-01	5.42e-02	8.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.59336e+17	9.48e-01	5.20e-02	8.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.59716e+17	9.50e-01	5.03e-02	8.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.60099e+17	9.52e-01	4.83e-02	8.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.60480e+17	9.53e-01	4.68e-02	8.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.60865e+17	9.54e-01	4.64e-02	8.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.61345e+17	9.55e-01	4.52e-02	8.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.61970e+17	9.57e-01	4.27e-02	7.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.62566e+17	9.59e-01	4.07e-02	7.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.62993e+17	9.60e-01	4.01e-02	7.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.63416e+17	9.61e-01	3.92e-02	7.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.63967e+17	9.63e-01	3.73e-02	7.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.64517e+17	9.64e-01	3.55e-02	7.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.64931e+17	9.65e-01	3.49e-02	7.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.65333e+17	9.66e-01	3.43e-02	7.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.65856e+17	9.67e-01	3.26e-02	6.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.66351e+17	9.69e-01	3.10e-02	6.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.66687e+17	9.69e-01	3.06e-02	6.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.67005e+17	9.70e-01	3.02e-02	6.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.67418e+17	9.71e-01	2.89e-02	6.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.67833e+17	9.73e-01	2.75e-02	6.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.68141e+17	9.73e-01	2.71e-02	6.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.68432e+17	9.73e-01	2.67e-02	6.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.68810e+17	9.75e-01	2.54e-02	6.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.69174e+17	9.76e-01	2.40e-02	5.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.69420e+17	9.76e-01	2.37e-02	5.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.69641e+17	9.77e-01	2.34e-02	5.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.69929e+17	9.77e-01	2.27e-02	5.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.70294e+17	9.79e-01	2.09e-02	5.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.70589e+17	9.81e-01	1.92e-02	5.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.70733e+17	9.81e-01	1.92e-02	5.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.70846e+17	9.81e-01	1.92e-02	5.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.70994e+17	9.81e-01	1.91e-02	5.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.71186e+17	9.81e-01	1.87e-02	5.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.71435e+17	9.83e-01	1.73e-02	5.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.71666e+17	9.85e-01	1.48e-02	4.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.71792e+17	9.87e-01	1.29e-02	4.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.71858e+17	9.87e-01	1.29e-02	4.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.71932e+17	9.87e-01	1.28e-02	4.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72026e+17	9.87e-01	1.26e-02	4.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72150e+17	9.94e-01	6.05e-03	2.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72283e+17	9.95e-01	5.38e-03	2.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72404e+17	9.95e-01	5.02e-03	2.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72515e+17	9.95e-01	4.86e-03	2.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72615e+17	9.95e-01	4.76e-03	1.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72707e+17	9.95e-01	4.68e-03	1.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72807e+17	9.95e-01	4.63e-03	1.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72937e+17	9.96e-01	4.41e-03	1.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73077e+17	9.96e-01	4.18e-03	1.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73205e+17	9.96e-01	4.09e-03	1.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73322e+17	9.96e-01	4.01e-03	1.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73428e+17	9.96e-01	3.94e-03	1.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73544e+17	9.96e-01	3.87e-03	1.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73694e+17	9.96e-01	3.72e-03	1.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.73857e+17	9.96e-01	3.55e-03	1.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74005e+17	9.97e-01	3.44e-03	1.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74140e+17	9.97e-01	3.40e-03	1.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74288e+17	9.97e-01	3.32e-03	1.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74448e+17	9.97e-01	3.19e-03	1.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74593e+17	9.97e-01	3.09e-03	1.36e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74725e+17	9.97e-01	3.04e-03	1.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74870e+17	9.97e-01	2.97e-03	1.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75026e+17	9.97e-01	2.86e-03	1.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75168e+17	9.97e-01	2.80e-03	1.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75298e+17	9.97e-01	2.74e-03	1.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75440e+17	9.97e-01	2.68e-03	1.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75593e+17	9.97e-01	2.57e-03	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75732e+17	9.97e-01	2.52e-03	1.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75859e+17	9.98e-01	2.46e-03	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75979e+17	9.98e-01	2.41e-03	1.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
###########################
 5.10412e+13	2.90e-05	2.93e-02	6.73e-01	2.81e-01	1.63e-02	3.99e-04	0.00e+00	0.00e+00
 3.06247e+14	2.91e-05	2.93e-02	6.74e-01	2.81e-01	1.63e-02	3.97e-04	6.49e-08	0.00e+00
