#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.76810e+18	1.54e-01	8.41e-01	4.68e-03	2.08e-04	1.33e-06	0.00e+00	0.00e+00	0.00e+00
 1.76886e+18	1.64e-01	8.31e-01	4.10e-03	1.95e-04	1.12e-06	0.00e+00	0.00e+00	0.00e+00
 1.76950e+18	1.74e-01	8.22e-01	3.64e-03	1.84e-04	9.53e-07	0.00e+00	0.00e+00	0.00e+00
 1.76996e+18	1.81e-01	8.15e-01	3.36e-03	1.78e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77037e+18	1.88e-01	8.09e-01	3.13e-03	1.72e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77086e+18	1.96e-01	8.01e-01	2.87e-03	1.65e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77143e+18	2.06e-01	7.91e-01	2.59e-03	1.57e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77194e+18	2.16e-01	7.82e-01	2.36e-03	1.50e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77237e+18	2.24e-01	7.74e-01	2.20e-03	1.45e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77279e+18	2.32e-01	7.66e-01	2.05e-03	1.40e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77329e+18	2.41e-01	7.57e-01	1.88e-03	1.34e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77381e+18	2.52e-01	7.46e-01	1.72e-03	1.28e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77428e+18	2.62e-01	7.36e-01	1.59e-03	1.23e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77471e+18	2.71e-01	7.28e-01	1.49e-03	1.19e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77517e+18	2.80e-01	7.19e-01	1.40e-03	1.15e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77569e+18	2.91e-01	7.08e-01	1.29e-03	1.10e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77623e+18	3.03e-01	6.96e-01	1.20e-03	1.06e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77672e+18	3.13e-01	6.86e-01	1.13e-03	1.02e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77720e+18	3.22e-01	6.76e-01	1.06e-03	9.84e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77774e+18	3.33e-01	6.66e-01	9.99e-04	9.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77835e+18	3.45e-01	6.54e-01	9.34e-04	9.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77896e+18	3.56e-01	6.43e-01	8.79e-04	8.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77955e+18	3.66e-01	6.33e-01	8.36e-04	8.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78020e+18	3.76e-01	6.23e-01	7.96e-04	8.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78095e+18	3.87e-01	6.12e-01	7.54e-04	7.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78171e+18	3.97e-01	6.03e-01	7.22e-04	7.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78246e+18	4.05e-01	5.94e-01	6.96e-04	7.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78335e+18	4.13e-01	5.86e-01	6.72e-04	7.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78443e+18	4.22e-01	5.77e-01	6.48e-04	7.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78559e+18	4.30e-01	5.70e-01	6.29e-04	6.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78679e+18	4.35e-01	5.64e-01	6.15e-04	6.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78798e+18	4.40e-01	5.59e-01	6.05e-04	6.70e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78916e+18	4.43e-01	5.56e-01	5.97e-04	6.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79033e+18	4.46e-01	5.53e-01	5.91e-04	6.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79148e+18	4.48e-01	5.51e-01	5.86e-04	6.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79280e+18	4.50e-01	5.49e-01	5.82e-04	6.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79451e+18	4.53e-01	5.47e-01	5.77e-04	6.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79674e+18	4.56e-01	5.43e-01	5.70e-04	6.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.79964e+18	4.59e-01	5.41e-01	5.64e-04	6.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.80341e+18	4.63e-01	5.37e-01	5.55e-04	6.20e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.80831e+18	4.68e-01	5.31e-01	5.45e-04	6.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.81468e+18	4.74e-01	5.25e-01	5.33e-04	5.96e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.82296e+18	4.82e-01	5.17e-01	5.18e-04	5.80e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.83372e+18	4.92e-01	5.08e-01	5.00e-04	5.60e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.84772e+18	5.04e-01	4.96e-01	4.79e-04	5.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.86591e+18	5.19e-01	4.80e-01	4.55e-04	5.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.88678e+18	5.36e-01	4.63e-01	4.38e-04	4.74e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.90950e+18	5.53e-01	4.46e-01	4.16e-04	4.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.93492e+18	5.72e-01	4.27e-01	3.92e-04	4.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.96164e+18	5.85e-01	4.15e-01	3.71e-04	3.83e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.98922e+18	6.02e-01	3.97e-01	3.50e-04	3.54e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01724e+18	6.20e-01	3.80e-01	3.34e-04	3.27e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.04528e+18	6.37e-01	3.63e-01	3.17e-04	3.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.07483e+18	6.54e-01	3.46e-01	2.99e-04	2.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.10568e+18	6.71e-01	3.29e-01	2.82e-04	2.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.13643e+18	6.88e-01	3.12e-01	2.66e-04	2.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.16727e+18	7.04e-01	2.96e-01	2.51e-04	2.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.19901e+18	7.20e-01	2.80e-01	2.36e-04	1.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.23188e+18	7.36e-01	2.63e-01	2.22e-04	1.73e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.26663e+18	7.53e-01	2.47e-01	2.08e-04	1.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.30188e+18	7.69e-01	2.31e-01	1.94e-04	1.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.33502e+18	7.83e-01	2.17e-01	1.82e-04	1.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.36688e+18	7.95e-01	2.05e-01	1.71e-04	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.39793e+18	8.08e-01	1.92e-01	1.61e-04	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.42309e+18	8.17e-01	1.83e-01	1.54e-04	9.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.44072e+18	8.22e-01	1.78e-01	1.50e-04	8.96e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.45829e+18	8.27e-01	1.73e-01	1.45e-04	8.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.47950e+18	8.36e-01	1.64e-01	1.38e-04	7.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.49986e+18	8.43e-01	1.57e-01	1.32e-04	7.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.51612e+18	8.48e-01	1.52e-01	1.28e-04	6.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.53216e+18	8.52e-01	1.47e-01	1.24e-04	6.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.55068e+18	8.59e-01	1.41e-01	1.19e-04	6.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.56791e+18	8.65e-01	1.35e-01	1.14e-04	5.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.58226e+18	8.69e-01	1.31e-01	1.11e-04	5.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.59751e+18	8.73e-01	1.27e-01	1.07e-04	5.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.61428e+18	8.79e-01	1.21e-01	1.03e-04	4.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.62891e+18	8.83e-01	1.17e-01	1.00e-04	4.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64201e+18	8.86e-01	1.14e-01	9.77e-05	4.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.65690e+18	8.90e-01	1.10e-01	9.40e-05	4.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.67151e+18	8.95e-01	1.05e-01	9.06e-05	3.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68294e+18	8.97e-01	1.03e-01	8.85e-05	3.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.69431e+18	9.00e-01	1.00e-01	8.65e-05	3.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.70910e+18	9.04e-01	9.57e-02	8.29e-05	3.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.72312e+18	9.08e-01	9.15e-02	7.99e-05	3.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.73270e+18	9.10e-01	9.00e-02	7.85e-05	2.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74172e+18	9.11e-01	8.85e-02	7.70e-05	2.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75345e+18	9.15e-01	8.51e-02	7.44e-05	2.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76531e+18	9.18e-01	8.17e-02	7.20e-05	2.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.77442e+18	9.20e-01	8.00e-02	7.05e-05	2.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78335e+18	9.22e-01	7.84e-02	6.91e-05	2.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.79494e+18	9.25e-01	7.51e-02	6.66e-05	2.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80601e+18	9.28e-01	7.21e-02	6.45e-05	2.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.81361e+18	9.29e-01	7.10e-02	6.34e-05	2.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82071e+18	9.30e-01	7.00e-02	6.24e-05	2.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82993e+18	9.32e-01	6.75e-02	6.05e-05	1.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83911e+18	9.35e-01	6.50e-02	5.88e-05	1.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84590e+18	9.36e-01	6.40e-02	5.79e-05	1.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85239e+18	9.37e-01	6.30e-02	5.69e-05	1.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86083e+18	9.39e-01	6.07e-02	5.52e-05	1.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86903e+18	9.40e-01	5.95e-02	5.42e-05	1.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87692e+18	9.42e-01	5.83e-02	5.31e-05	1.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88717e+18	9.44e-01	5.58e-02	5.13e-05	1.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.89654e+18	9.46e-01	5.35e-02	4.96e-05	1.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90221e+18	9.47e-01	5.30e-02	4.90e-05	1.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90705e+18	9.47e-01	5.26e-02	4.85e-05	1.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91334e+18	9.49e-01	5.13e-02	4.76e-05	1.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92075e+18	9.51e-01	4.93e-02	4.61e-05	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92699e+18	9.52e-01	4.81e-02	4.52e-05	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93165e+18	9.52e-01	4.75e-02	4.46e-05	1.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93689e+18	9.53e-01	4.67e-02	4.39e-05	1.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94370e+18	9.55e-01	4.49e-02	4.26e-05	1.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94991e+18	9.57e-01	4.32e-02	4.14e-05	9.72e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95373e+18	9.57e-01	4.30e-02	4.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95708e+18	9.57e-01	4.26e-02	4.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
