#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 1.34621e+14	2.19e-07	3.43e-03	2.65e-01	5.25e-01	1.11e-01	6.96e-02	2.48e-02	5.18e-04	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.07726e+14	2.20e-07	3.43e-03	2.66e-01	5.25e-01	1.11e-01	6.94e-02	2.47e-02	5.14e-04	1.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50014e+15	2.22e-07	3.45e-03	2.66e-01	5.26e-01	1.10e-01	6.90e-02	2.44e-02	5.06e-04	1.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.42698e+16	2.29e-07	3.53e-03	2.68e-01	5.29e-01	1.08e-01	6.74e-02	2.35e-02	4.77e-04	9.63e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.40860e+16	2.49e-07	3.74e-03	2.73e-01	5.35e-01	1.03e-01	6.36e-02	2.10e-02	4.04e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.67632e+16	2.68e-07	3.92e-03	2.78e-01	5.40e-01	9.84e-02	6.04e-02	1.91e-02	3.50e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.20947e+16	2.85e-07	4.10e-03	2.83e-01	5.45e-01	9.31e-02	5.76e-02	1.76e-02	3.12e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.13961e+17	3.05e-07	4.30e-03	2.90e-01	5.48e-01	8.66e-02	5.47e-02	1.61e-02	2.77e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48383e+17	3.21e-07	4.47e-03	2.96e-01	5.52e-01	8.01e-02	5.21e-02	1.48e-02	2.49e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.78914e+17	3.33e-07	4.60e-03	3.02e-01	5.54e-01	7.45e-02	5.03e-02	1.40e-02	2.33e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.11390e+17	3.50e-07	4.78e-03	3.12e-01	5.53e-01	6.85e-02	4.84e-02	1.32e-02	2.19e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.46019e+17	3.65e-07	4.96e-03	3.22e-01	5.52e-01	6.28e-02	4.65e-02	1.24e-02	2.04e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75400e+17	3.80e-07	5.12e-03	3.31e-01	5.49e-01	5.80e-02	4.48e-02	1.17e-02	1.92e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.00169e+17	3.99e-07	5.30e-03	3.41e-01	5.45e-01	5.42e-02	4.33e-02	1.11e-02	1.80e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23192e+17	4.34e-07	5.62e-03	3.54e-01	5.39e-01	5.02e-02	4.11e-02	1.01e-02	1.60e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.44118e+17	4.66e-07	5.90e-03	3.65e-01	5.33e-01	4.70e-02	3.92e-02	9.32e-03	1.44e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.62794e+17	5.06e-07	6.22e-03	3.77e-01	5.27e-01	4.41e-02	3.72e-02	8.53e-03	1.27e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.80915e+17	5.57e-07	6.62e-03	3.90e-01	5.19e-01	4.13e-02	3.51e-02	7.70e-03	1.10e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
