#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.11309e+18	7.15e-04	1.59e-01	7.92e-01	4.71e-02	5.18e-04	9.55e-06	0.00e+00	0.00e+00
 1.12321e+18	8.28e-04	1.74e-01	7.82e-01	4.33e-02	4.83e-04	8.20e-06	0.00e+00	0.00e+00
 1.13425e+18	9.78e-04	1.91e-01	7.68e-01	3.91e-02	4.44e-04	6.85e-06	0.00e+00	0.00e+00
 1.14391e+18	1.14e-03	2.10e-01	7.53e-01	3.55e-02	4.09e-04	5.77e-06	0.00e+00	0.00e+00
 1.15224e+18	1.31e-03	2.27e-01	7.39e-01	3.24e-02	3.79e-04	4.92e-06	0.00e+00	0.00e+00
 1.16142e+18	1.53e-03	2.49e-01	7.20e-01	2.89e-02	3.45e-04	4.08e-06	0.00e+00	0.00e+00
 1.17154e+18	1.84e-03	2.77e-01	6.96e-01	2.52e-02	3.08e-04	3.25e-06	0.00e+00	0.00e+00
 1.18062e+18	2.19e-03	3.05e-01	6.70e-01	2.20e-02	2.74e-04	2.59e-06	0.00e+00	0.00e+00
 1.18859e+18	2.56e-03	3.34e-01	6.44e-01	1.92e-02	2.45e-04	2.08e-06	0.00e+00	0.00e+00
 1.19739e+18	3.07e-03	3.68e-01	6.12e-01	1.63e-02	2.14e-04	1.61e-06	0.00e+00	0.00e+00
 1.20679e+18	3.75e-03	4.10e-01	5.73e-01	1.34e-02	1.81e-04	1.18e-06	0.00e+00	0.00e+00
 1.21465e+18	4.48e-03	4.50e-01	5.34e-01	1.11e-02	1.54e-04	8.80e-07	0.00e+00	0.00e+00
 1.22108e+18	5.21e-03	4.86e-01	4.99e-01	9.29e-03	1.32e-04	0.00e+00	0.00e+00	0.00e+00
 1.22796e+18	6.13e-03	5.26e-01	4.60e-01	7.58e-03	1.11e-04	0.00e+00	0.00e+00	0.00e+00
 1.23564e+18	7.41e-03	5.75e-01	4.12e-01	5.86e-03	8.90e-05	0.00e+00	0.00e+00	0.00e+00
 1.24251e+18	8.85e-03	6.22e-01	3.65e-01	4.49e-03	7.05e-05	0.00e+00	0.00e+00	0.00e+00
 1.24824e+18	1.03e-02	6.62e-01	3.24e-01	3.49e-03	5.66e-05	0.00e+00	0.00e+00	0.00e+00
 1.25308e+18	1.18e-02	6.97e-01	2.89e-01	2.77e-03	4.60e-05	0.00e+00	0.00e+00	0.00e+00
 1.25729e+18	1.32e-02	7.26e-01	2.58e-01	2.22e-03	3.79e-05	0.00e+00	0.00e+00	0.00e+00
 1.26194e+18	1.51e-02	7.58e-01	2.26e-01	1.71e-03	3.00e-05	0.00e+00	0.00e+00	0.00e+00
 1.26680e+18	1.74e-02	7.90e-01	1.91e-01	1.26e-03	2.27e-05	0.00e+00	0.00e+00	0.00e+00
 1.27073e+18	1.96e-02	8.15e-01	1.64e-01	9.57e-04	1.77e-05	0.00e+00	0.00e+00	0.00e+00
 1.27386e+18	2.17e-02	8.34e-01	1.43e-01	7.59e-04	1.42e-05	0.00e+00	0.00e+00	0.00e+00
 1.27721e+18	2.41e-02	8.52e-01	1.23e-01	5.85e-04	1.12e-05	0.00e+00	0.00e+00	0.00e+00
 1.28088e+18	2.74e-02	8.70e-01	1.02e-01	4.27e-04	8.24e-06	0.00e+00	0.00e+00	0.00e+00
 1.28405e+18	3.07e-02	8.84e-01	8.47e-02	3.19e-04	6.18e-06	0.00e+00	0.00e+00	0.00e+00
 1.28662e+18	3.38e-02	8.94e-01	7.20e-02	2.50e-04	4.82e-06	0.00e+00	0.00e+00	0.00e+00
 1.28935e+18	3.76e-02	9.02e-01	6.01e-02	1.91e-04	3.65e-06	0.00e+00	0.00e+00	0.00e+00
 1.29234e+18	4.25e-02	9.09e-01	4.81e-02	1.41e-04	2.61e-06	0.00e+00	0.00e+00	0.00e+00
 1.29491e+18	4.78e-02	9.13e-01	3.88e-02	1.07e-04	1.89e-06	0.00e+00	0.00e+00	0.00e+00
 1.29704e+18	5.29e-02	9.15e-01	3.21e-02	8.51e-05	1.43e-06	0.00e+00	0.00e+00	0.00e+00
 1.29930e+18	5.90e-02	9.15e-01	2.59e-02	6.72e-05	1.05e-06	0.00e+00	0.00e+00	0.00e+00
 1.30181e+18	6.76e-02	9.12e-01	1.99e-02	5.15e-05	7.13e-07	0.00e+00	0.00e+00	0.00e+00
 1.30403e+18	7.70e-02	9.08e-01	1.54e-02	4.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30588e+18	8.65e-02	9.01e-01	1.22e-02	3.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30756e+18	9.66e-02	8.94e-01	9.73e-03	2.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.30914e+18	1.08e-01	8.84e-01	7.75e-03	2.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31055e+18	1.20e-01	8.74e-01	6.23e-03	2.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31176e+18	1.32e-01	8.63e-01	5.12e-03	1.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31281e+18	1.43e-01	8.53e-01	4.28e-03	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31378e+18	1.55e-01	8.41e-01	3.59e-03	1.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31455e+18	1.66e-01	8.31e-01	3.10e-03	1.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31503e+18	1.72e-01	8.25e-01	2.84e-03	1.45e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31548e+18	1.79e-01	8.18e-01	2.60e-03	1.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31605e+18	1.88e-01	8.10e-01	2.33e-03	1.33e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31668e+18	1.99e-01	7.99e-01	2.04e-03	1.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31723e+18	2.10e-01	7.88e-01	1.81e-03	1.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31769e+18	2.19e-01	7.80e-01	1.64e-03	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31813e+18	2.28e-01	7.71e-01	1.49e-03	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31862e+18	2.39e-01	7.60e-01	1.33e-03	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31912e+18	2.51e-01	7.48e-01	1.19e-03	9.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31959e+18	2.62e-01	7.37e-01	1.06e-03	9.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32002e+18	2.73e-01	7.26e-01	9.56e-04	9.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32044e+18	2.85e-01	7.15e-01	8.62e-04	8.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32088e+18	2.97e-01	7.02e-01	7.70e-04	8.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32132e+18	3.11e-01	6.89e-01	6.86e-04	8.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32174e+18	3.24e-01	6.75e-01	6.14e-04	7.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32214e+18	3.37e-01	6.63e-01	5.52e-04	7.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32253e+18	3.50e-01	6.49e-01	4.95e-04	7.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32294e+18	3.65e-01	6.35e-01	4.42e-04	6.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32335e+18	3.80e-01	6.20e-01	3.94e-04	6.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32373e+18	3.94e-01	6.05e-01	3.53e-04	6.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32410e+18	4.09e-01	5.91e-01	3.17e-04	5.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32448e+18	4.25e-01	5.75e-01	2.83e-04	5.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32486e+18	4.41e-01	5.59e-01	2.53e-04	5.33e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32523e+18	4.57e-01	5.43e-01	2.26e-04	5.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32559e+18	4.73e-01	5.27e-01	2.03e-04	4.85e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32594e+18	4.89e-01	5.10e-01	1.82e-04	4.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32630e+18	5.06e-01	4.94e-01	1.63e-04	4.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32665e+18	5.23e-01	4.77e-01	1.46e-04	4.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32699e+18	5.39e-01	4.61e-01	1.32e-04	3.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32732e+18	5.56e-01	4.44e-01	1.19e-04	3.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32765e+18	5.72e-01	4.28e-01	1.08e-04	3.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32797e+18	5.89e-01	4.11e-01	9.75e-05	3.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32828e+18	6.04e-01	3.96e-01	8.87e-05	3.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32859e+18	6.20e-01	3.80e-01	8.09e-05	3.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32891e+18	6.37e-01	3.63e-01	7.36e-05	2.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32922e+18	6.52e-01	3.48e-01	6.75e-05	2.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32951e+18	6.66e-01	3.34e-01	6.22e-05	2.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32980e+18	6.81e-01	3.19e-01	5.73e-05	2.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33011e+18	6.97e-01	3.03e-01	5.27e-05	2.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33042e+18	7.13e-01	2.87e-01	4.86e-05	2.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33070e+18	7.27e-01	2.73e-01	4.53e-05	2.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33096e+18	7.40e-01	2.60e-01	4.24e-05	1.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33125e+18	7.55e-01	2.45e-01	3.95e-05	1.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33154e+18	7.69e-01	2.31e-01	3.70e-05	1.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33182e+18	7.82e-01	2.18e-01	3.47e-05	1.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33209e+18	7.95e-01	2.04e-01	3.27e-05	1.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33235e+18	8.08e-01	1.92e-01	3.10e-05	1.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33263e+18	8.21e-01	1.79e-01	2.92e-05	1.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33293e+18	8.33e-01	1.67e-01	2.76e-05	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33322e+18	8.46e-01	1.54e-01	2.61e-05	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33348e+18	8.57e-01	1.43e-01	2.49e-05	9.91e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33377e+18	8.68e-01	1.32e-01	2.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33410e+18	8.80e-01	1.20e-01	2.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33437e+18	8.90e-01	1.10e-01	2.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33452e+18	8.94e-01	1.06e-01	2.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33465e+18	8.98e-01	1.02e-01	2.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33480e+18	9.03e-01	9.75e-02	2.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33496e+18	9.07e-01	9.25e-02	1.95e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33511e+18	9.12e-01	8.83e-02	1.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33524e+18	9.15e-01	8.45e-02	1.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33537e+18	9.19e-01	8.10e-02	1.84e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33550e+18	9.22e-01	7.75e-02	1.80e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33564e+18	9.26e-01	7.41e-02	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33577e+18	9.29e-01	7.07e-02	1.73e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33589e+18	9.32e-01	6.84e-02	1.71e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33603e+18	9.35e-01	6.48e-02	1.66e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33616e+18	9.38e-01	6.16e-02	1.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33627e+18	9.40e-01	5.98e-02	1.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33637e+18	9.42e-01	5.81e-02	1.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33650e+18	9.43e-01	5.70e-02	1.57e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33667e+18	9.46e-01	5.42e-02	1.54e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33684e+18	9.49e-01	5.10e-02	1.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33697e+18	9.50e-01	4.97e-02	1.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33709e+18	9.53e-01	4.74e-02	1.46e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33721e+18	9.54e-01	4.60e-02	1.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33732e+18	9.56e-01	4.42e-02	1.41e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33744e+18	9.57e-01	4.29e-02	1.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33756e+18	9.59e-01	4.11e-02	1.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33767e+18	9.60e-01	3.98e-02	1.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33779e+18	9.61e-01	3.88e-02	1.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33793e+18	9.63e-01	3.65e-02	1.30e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33806e+18	9.65e-01	3.46e-02	1.27e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33815e+18	9.66e-01	3.41e-02	1.26e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33823e+18	9.67e-01	3.34e-02	1.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33834e+18	9.67e-01	3.26e-02	1.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33848e+18	9.70e-01	3.03e-02	1.20e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33860e+18	9.72e-01	2.84e-02	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33867e+18	9.72e-01	2.81e-02	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33873e+18	9.72e-01	2.78e-02	1.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33880e+18	9.73e-01	2.73e-02	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33890e+18	9.73e-01	2.67e-02	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33903e+18	9.75e-01	2.48e-02	1.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33914e+18	9.77e-01	2.30e-02	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33921e+18	9.78e-01	2.17e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33927e+18	9.79e-01	2.15e-02	1.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33932e+18	9.79e-01	2.11e-02	1.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33939e+18	9.79e-01	2.07e-02	9.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33948e+18	9.81e-01	1.91e-02	9.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33957e+18	9.84e-01	1.59e-02	8.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33964e+18	9.90e-01	1.01e-02	6.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33970e+18	9.91e-01	9.35e-03	5.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33976e+18	9.91e-01	8.78e-03	5.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33981e+18	9.91e-01	8.58e-03	5.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33986e+18	9.92e-01	8.39e-03	5.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33990e+18	9.92e-01	8.23e-03	5.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33995e+18	9.92e-01	8.15e-03	5.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34001e+18	9.92e-01	7.87e-03	4.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34008e+18	9.93e-01	7.49e-03	4.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34014e+18	9.93e-01	7.34e-03	4.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34019e+18	9.93e-01	7.27e-03	4.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34025e+18	9.93e-01	7.15e-03	4.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34033e+18	9.93e-01	6.98e-03	4.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34042e+18	9.93e-01	6.70e-03	4.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34049e+18	9.93e-01	6.57e-03	4.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34058e+18	9.93e-01	6.51e-03	4.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34069e+18	9.94e-01	6.28e-03	3.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.34080e+18	9.94e-01	6.04e-03	3.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
