"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
2.5641,0.2491552,-0.44565965966,1.00452081489
2.5974,0.2354352,-0.42208341675,1.24204674032
2.6307,0.2197944,-0.366461795128,1.54525507601
2.664,0.2107392,-0.302828828829,1.42343711746
2.6973,0.2008608,-0.27009676343,1.25369391191
2.7306,0.1923544,-0.228437771104,1.33388755233
2.7639,0.1857688,-0.187465465465,1.59719000504
2.7972,0.1791832,-0.125663663664,1.91548238262
2.8305,0.1764392,-0.0425745745746,1.76807883403
2.8638,0.1778112,0.00434901568235,1.3151757029
2.8971,0.1778112,0.0238051384718,1.37875780352
2.9304,0.1775368,0.0872092092092,1.68101145301
2.9637,0.1835736,0.153131131131,1.5681675447
2.997,0.1887872,0.194332332332,1.34916253146
3.0303,0.196196,0.238738071405,1.22390770261
3.0636,0.2049768,0.275361361361,1.15574310825
3.0969,0.2148552,0.306262262262,1.32835037239
3.1302,0.2241848,0.365775108442,1.4324111677
3.1635,0.2395512,0.416589923257,1.14715093249
3.1968,0.2529968,0.439479479479,0.903324078166
3.2301,0.2683632,0.470609275943,0.808810144813
3.2634,0.2845528,0.494185518852,0.724415885132
3.2967,0.3012912,0.517761761762,0.695584362029
3.33,0.3191272,0.539506840174,0.694056864116
3.3633,0.3372376,0.560565231899,0.766803952212
3.3966,0.3558968,0.59558625292,0.685655625596
3.4299,0.3775744,0.613211211211,0.375764486542
3.4632,0.3967824,0.6223670337,0.0168024770405
3.4965,0.4192832,0.617331331331,-0.238289674392
3.5298,0.4401376,0.578647981315,0.140720745214
3.5631,0.4552296,0.594441775108,0.996501450845
3.5964,0.4727912,0.759704371038,-1.01406767684
3.6297,0.5197136,0.575901234568,-4.08395660704
3.663,0.5142256,0.311755755756,-2.64467169873
3.6963,0.5273968,0.369208541875,-0.203348159638
3.7296,0.5411168,0.390038038038,0.0834395734852
3.7629,0.5548368,0.393242575909,-0.391230402909
3.7962,0.568008,0.359366032699,-0.977598664174
3.8295,0.578984,0.316791458125,-1.23192706665
3.8628,0.5888624,0.276048048048,-1.39976089982
3.8961,0.5976432,0.227293293293,-1.58840689204
3.9294,0.6047776,0.160913580247,-1.51413230604
3.9627,0.6075216,0.11605005005,-1.17884651418
3.996,0.6116376,0.0936182849516,-1.12500221276
4.0293,0.614656,0.0501281281281,-1.31555757737
4.0626,0.6152048,7.8062556419E-18,-1.38104905039
4.0959,0.6143816,-0.0453213213213,-1.34706222183
4.1292,0.6121864,-0.0894981648315,-1.29799135138
4.1625,0.6083448,-0.131157157157,-1.26648670693
4.1958,0.6034056,-0.171900567234,-1.28137981158
4.2291,0.5970944,-0.21767967968,-1.24376517547
4.2624,0.5888624,-0.259567567568,-1.07669509127
4.2957,0.5795328,-0.292528528529,-0.873537868867
4.329,0.5685568,-0.307406740073,-0.960987124373
4.3623,0.559776,-0.341741074408,-1.40090652325
4.3956,0.547428,-0.416361027694,-1.4201911844
4.4289,0.5306896,-0.456417751084,-0.906188136752
4.4622,0.515872,-0.466718051385,-0.579303583419
4.4955,0.5002312,-0.485029696363,-0.480207156328
4.5288,0.4840416,-0.510665999333,-0.155231975385
4.5621,0.4645592,-0.495787787788,0.108834226285
4.5954,0.4508392,-0.478391725058,-0.270367130561
4.6287,0.4346496,-0.510665999333,-0.712004964591
4.662,0.417088,-0.549807140474,-0.523549909603
4.6953,0.3967824,-0.557818485152,0.0357052637111
4.7286,0.3789464,-0.535386720053,0.339295473875
4.7619,0.3619336,-0.528062062062,0.43743721477
4.7952,0.3435488,-0.513183850517,0.662361282426
4.8285,0.3270848,-0.48159626293,0.815302010942
4.8618,0.3117184,-0.4538998999,0.840696663742
4.8951,0.2969008,-0.426432432432,0.865709442064
4.9284,0.2831808,-0.39644711378,0.893395341733
4.9617,0.2705584,-0.366919586253,0.929291542683
4.995,0.2587592,-0.336476476476,0.998219885997
5.0283,0.2477832,-0.298479813146,1.01884110782
5.0616,0.2390024,-0.263458792125,0.953731509287
5.0949,0.2310448,-0.244689356023,1.15230623795
5.1282,0.2217152,-0.198910243577,1.62984027293
5.1615,0.2165016,-0.120399065732,1.68330269987
5.1948,0.2148552,-0.0702709376043,1.28748980323
5.2281,0.21266,-0.0428034701368,1.05531012049
5.2614,0.2115624,-0.00892692692693,1.06542979416
5.2947,0.2118368,0.0304431097764,1.0856691415
5.328,0.214032,0.0615729062396,1.18743868994
5.3613,0.2156784,0.102087420754,1.45704207155
5.3946,0.2200688,0.162058058058,1.59585344437
5.4279,0.22638,0.222944277611,1.33904285778
5.4612,0.235984,0.255905238572,0.94456652181
5.4945,0.2439416,0.272843510177,0.873919743345
5.5278,0.2532712,0.309924591258,0.935974346051
5.5611,0.264796,0.341741074408,0.857690078022
5.5944,0.2763208,0.367148481815,0.766803952212
5.6277,0.2892176,0.391182515849,0.708377157048
5.661,0.3023888,0.414072072072,0.675345014684
5.6943,0.316932,0.434672672673,0.679545633944
5.7276,0.3312008,0.45802002002,0.694629675833
5.7609,0.347116,0.487318651985,0.544553005903
5.7942,0.3644032,0.497847847848,0.29366147373
5.8275,0.3805928,0.498763430097,0.202202536203
5.8608,0.3967824,0.516159492826,-0.0431518160358
5.8941,0.415716,0.509292625959,-0.596296997698
5.9274,0.4319056,0.469693693694,-0.89816877271
5.9607,0.447272,0.425287954621,-0.520685851016
5.994,0.4587968,0.421625625626,0.185209121924
6.0273,0.4736144,0.461682349016,0.228742812438
6.0606,0.4909016,0.467404738071,-0.563646729813
6.0939,0.5070912,0.410638638639,-1.0978891248
6.1272,0.5169696,0.37584651318,-1.14753280697
6.1605,0.5317872,0.346318985652,-1.36271907543
6.1938,0.54194,0.275590256924,-1.2766063806
6.2271,0.5488,0.24034034034,-0.708759031526
6.2604,0.5562088,0.246978311645,-0.632575073127
6.2937,0.566636,0.220655321989,-1.15096967727
6.327,0.572124,0.160684684685,-1.47021674104
6.3603,0.5767888,0.10986986987,-1.4368027242
6.3936,0.5792584,0.0638618618619,-1.30811102505
6.4269,0.5809048,0.0242629295963,-1.19354868159
6.4602,0.5809048,-0.0148782115449,-1.11297316669
6.4935,0.5798072,-0.0503570236904,-1.04576325853
6.5268,0.5773376,-0.0808001334668,-1.1022806813
6.5601,0.5745936,-0.118796796797,-1.26075858975
6.5934,0.5699288,-0.167322655989,-1.3063925899
6.6267,0.563892,-0.22385985986,-0.9044697016
6.66,0.552916,-0.227064397731,-0.548944562402
6.6933,0.5488,-0.2321001001,-0.918789994532
6.7266,0.5394704,-0.287492826159,-1.30753821333
6.7599,0.529592,-0.342198865532,-1.10590848885
6.7932,0.5155976,-0.369895228562,-0.636966629626
6.8265,0.5040728,-0.371955288622,-0.438773775444
6.8598,0.4917248,-0.391640306974,-0.432281909314
6.8931,0.4782792,-0.415445445445,-0.113034845545
6.9264,0.462364,-0.398049382716,0.133847004607
6.9597,0.4519368,-0.384544544545,-0.195901607313
6.993,0.4382168,-0.409951951952,-0.570902344899
7.0263,0.4244968,-0.434672672673,-0.604698236219
7.0596,0.4094048,-0.461682349016,-0.285451172449
7.0929,0.3926664,-0.457791124458,0.172416326904
7.1262,0.3783976,-0.437648314982,0.320201749965
7.1595,0.3644032,-0.435588254922,0.421207549447
7.1928,0.3487624,-0.416818818819,0.668089399599
7.2261,0.33614,-0.385231231231,0.761839583995
7.2594,0.3235176,-0.361883883884,0.740454613216
7.2927,0.3119928,-0.337392058725,0.733008060892
7.326,0.3010168,-0.313358024691,0.73759055463
7.3593,0.2911384,-0.288866199533,0.776159876927
7.3926,0.2818088,-0.26391658325,0.875447241257
7.4259,0.2733024,-0.231642308976,0.99535582741
7.4592,0.266168,-0.193645645646,1.00853049691
7.4925,0.26068,-0.162058058058,0.954495258243
7.5258,0.2554664,-0.132988321655,0.971679609762
7.5591,0.2516248,-0.0988828828829,1.03602545934
7.5924,0.2488808,-0.0638618618619,1.10132599511
7.6257,0.2472344,-0.0247207207207,1.13703125882
7.659,0.2472344,0.0141915248582,1.1041900537
7.6923,0.248332,0.0492125458792,1.05378262257
7.7256,0.2505272,0.0833179846513,1.02151422917
7.7589,0.25382,0.117881214548,0.974734605588
7.7922,0.2584848,0.149468802135,0.903896889883
7.8255,0.2639728,0.176020687354,0.883848479778
7.8588,0.2700096,0.206921588255,0.895877525841
7.8921,0.2776928,0.238738071405,0.832868236939
7.9254,0.2861992,0.263229896563,0.745418981433
7.9587,0.2952544,0.286119452786,0.70799528257
7.992,0.3051328,0.310840173507,0.665225341012
8.0253,0.3161088,0.331440774107,0.61080822787
8.0586,0.3273592,0.349065732399,0.612526663022
8.0919,0.3391584,0.370810810811,0.629329140062
8.1252,0.3517808,0.397362696029,0.486317147979
8.1585,0.366324,0.406518518519,0.257574335541
8.1918,0.3792208,0.405374040707,0.225496879373
8.2251,0.392392,0.42414347681,0.0998601760475
8.2584,0.4080328,0.425745745746,-0.383974787823
8.2917,0.4217528,0.397362696029,-0.820648253637
8.325,0.4346496,0.361197197197,-0.918789994532
8.3583,0.4461744,0.319767100434,-0.517058043473
8.3916,0.4546808,0.315646980314,0.151604167843
8.4249,0.4656568,0.351354688021,0.211940335397
8.4582,0.4793768,0.353872539206,-0.404977884124
8.4915,0.4906272,0.316791458125,-0.872583182671
8.5248,0.5002312,0.280168168168,-0.903515015405
8.5581,0.509012,0.251785118452,-0.754202094431
8.5914,0.5166952,0.231642308976,-0.640594437169
8.6247,0.524104,0.219968635302,-0.807091709661
8.658,0.5326104,0.176936269603,-0.975116480066
8.6913,0.5353544,0.144890890891,-0.905806262274
8.7246,0.5416656,0.125663663664,-1.04079889032
8.7579,0.5449584,0.0764511177845,-1.18075588657
8.7912,0.5463304,0.0377677677678,-1.09808006204
8.8245,0.5471536,0.00572238905572,-1.0690576017
8.8578,0.5468792,-0.029985318652,-1.11030004535
8.8911,0.5452328,-0.067981981982,-1.13111220441
8.9244,0.5427632,-0.112845512179,-0.955831818917
8.9577,0.5370008,-0.139397397397,-0.605271047936
8.991,0.532336,-0.137108441775,-0.654723792862
9.0243,0.529592,-0.176020687354,-0.889194722472
9.0576,0.5205368,-0.213101768435,-0.731098688501
9.0909,0.5142256,-0.222486486486,-0.630665700736
9.1242,0.506268,-0.245604938272,-0.744846169715
9.1575,0.498036,-0.27215682349,-0.831722613504
9.1908,0.4887064,-0.31221354688,-0.590759817765
9.2241,0.4763584,-0.324573907241,-0.00229124686916
9.2574,0.4659312,-0.304431097764,0.340059222831
9.2907,0.4560528,-0.28245712379,0.118190151001
9.324,0.4480952,-0.287492826159,-0.399822578668
9.3573,0.437668,-0.317707040374,-0.690238119334
9.3906,0.426692,-0.343572238906,-0.640976311647
9.4239,0.4148928,-0.369208541875,-0.298434904708
9.4572,0.4011728,-0.366919586253,0.141293556931
9.4905,0.3899224,-0.349065732399,0.290224603427
9.5238,0.3783976,-0.341054387721,0.257192461063
9.5571,0.3674216,-0.337163163163,0.340822971787
9.5904,0.3556224,-0.324573907241,0.579494520658
9.6237,0.3451952,-0.295046379713,0.727661818197
9.657,0.33614,-0.268723390057,0.675917826402
9.6903,0.3276336,-0.250411745078,0.614817909891
9.7236,0.3194016,-0.231642308976,0.648040989494
9.7569,0.3119928,-0.207379379379,0.700357793006
9.7902,0.3056816,-0.184260927594,0.738927115303
9.8235,0.2996448,-0.158853520187,0.788761734708
9.8568,0.29498,-0.130241574908,0.798499533902
9.8901,0.2911384,-0.105520854188,0.803845776596
9.9234,0.2878456,-0.0778244911578,0.83477760933
9.9567,0.2859248,-0.0494414414414,0.853489458761
9.99,0.2845528,-0.0206006006006,0.860554136608
10.0233,0.2845528,0.00824024024024,0.849288839501
10.0566,0.2851016,0.0366232899566,0.813965450268
10.0899,0.2870224,0.0636329662996,0.746564604867
10.1232,0.289492,0.0860647313981,0.692338428964
10.1565,0.2927848,0.10780980981,0.693293115159
10.1898,0.2966264,0.130699366033,0.731480562979
10.2231,0.3012912,0.158395729062,0.716587458329
10.2564,0.307328,0.18174307641,0.611381039587
10.2897,0.3136392,0.19822355689,0.526413968189
10.323,0.3204992,0.214475141808,0.509802428388
10.3563,0.327908,0.230955622289,0.544171131425
10.3896,0.3358656,0.249496162829,0.605652922414
10.4229,0.344372,0.271699032366,0.624364771846
10.4562,0.3537016,0.298479813146,0.434573156184
10.4895,0.364952,0.305575575576,0.122390770261
10.5228,0.374556,0.298250917584,0.0442974394704
10.5561,0.3844344,0.300768768769,0.181581314381
10.5894,0.3943128,0.311069069069,0.283350862819
10.6227,0.40474,0.330296296296,0.0754202094431
10.656,0.417088,0.326633967301,-0.422162235642
10.6893,0.4275152,0.294359693026,-0.724224947893
10.7226,0.436296,0.267807807808,-0.71639652109
10.7559,0.4450768,0.247893893894,-0.654723792862
10.7892,0.4533088,0.219510844178,-0.425217231468
10.8225,0.4590712,0.211041708375,-0.000954686195485
10.8558,0.46648,0.226377711044,0.19017349014
10.8891,0.4741632,0.240569235903,-0.104824544264
10.9224,0.4834928,0.226835502169,-0.629901951779
10.9557,0.4900784,0.188152152152,-0.886712538364
10.989,0.4955664,0.158395729062,-0.860363199369
11.0223,0.5005056,0.131614948282,-0.80518233727
11.0556,0.5043472,0.106207540874,-0.770813634233
11.0889,0.50764,0.0798845512179,-0.737972429108
11.1222,0.5095608,0.0560794127461,-0.687755935226
11.1555,0.5112072,0.0366232899566,-0.701121541962
11.1888,0.5123048,0.00984250917584,-0.727661818197
11.2221,0.511756,-0.0144204204204,-0.689856244856
11.2554,0.5112072,-0.0352499165832,-0.666561901686
11.2887,0.5095608,-0.0590550550551,-0.636393817909
11.322,0.5070912,-0.0780533867201,-0.605461985175
11.3553,0.5043472,-0.0970517183851,-0.640021625451
11.3886,0.50078,-0.119941274608,-0.699403106811
11.4219,0.4963896,-0.144204204204,-0.750574286888
11.4552,0.491176,-0.170069402736,-0.775205190732
11.4885,0.4851392,-0.197079079079,-0.716205583851
11.5218,0.4782792,-0.226606606607,-0.3931397753
11.5551,0.469224,-0.230497831164,0.103297046351
11.5884,0.4620896,-0.210812812813,0.319438001008
11.6217,0.4552296,-0.192501167835,0.0538443014252
11.655,0.4502904,-0.202114781448,-0.381492603715
11.6883,0.4423328,-0.229582248916,-0.520876788255
11.7216,0.4343752,-0.243087087087,-0.466077800635
11.7549,0.4261432,-0.257278611945,-0.444883767095
11.7882,0.4173624,-0.27215682349,-0.397531331799
11.8215,0.4083072,-0.291841841842,-0.133847004607
11.8548,0.3970568,-0.287035035035,0.278386494603
11.8881,0.3885504,-0.263229896563,0.411469750253
11.9214,0.380044,-0.251785118452,0.309509264575
11.9547,0.371812,-0.242171504838,0.185018184684
11.988,0.3644032,-0.245147147147,0.225878753851
12.0213,0.3550736,-0.235991324658,0.509993365627
12.0546,0.3479392,-0.206692692693,0.685082813878
12.0879,0.341628,-0.183345345345,0.668471274077
12.1212,0.3358656,-0.162973640307,0.6383031903
12.1545,0.330652,-0.141228561895,0.607180420327
12.1878,0.326536,-0.121543543544,0.561546420183
12.2211,0.3226944,-0.105291958625,0.56001892227
12.2544,0.3194016,-0.0858358358358,0.60450729898
12.2877,0.316932,-0.065006339673,0.65510566734
12.321,0.3150112,-0.0416589923257,0.690238119334
12.3543,0.314188,-0.0187694361028,0.704176537788
12.3876,0.3136392,0.00663797130464,0.670762520946
12.4209,0.3147368,0.0286119452786,0.566892662878
12.4542,0.3158344,0.0428034701368,0.506365558084
12.4875,0.3174808,0.0592839506173,0.527177717145
12.5208,0.319676,0.0782822822823,0.542452696273
12.5541,0.3226944,0.0972806139473,0.509993365627
12.5874,0.3262616,0.113303303303,0.448320637399
12.6207,0.3303776,0.125434768101,0.432663783793
12.654,0.3344936,0.140541875209,0.465123114439
12.6873,0.3397072,0.156564564565,0.504074311215
12.7206,0.3449208,0.173960627294,0.53882488873
12.7539,0.351232,0.192730063397,0.535578955666
12.7872,0.3575432,0.214932932933,0.37824667065
12.8205,0.3660496,0.222715382049,0.100623925004
12.8538,0.3729096,0.215390724057,-0.00286405858647
12.8871,0.380044,0.215848515182,0.0985236153738
12.9204,0.3871784,0.221113113113,0.239244360588
12.9537,0.3945872,0.232557891225,0.324975180942
12.987,0.4022704,0.252014014014,0.133274192889
13.0203,0.4121488,0.249267267267,-0.271512753995
13.0536,0.4195576,0.226606606607,-0.484216838349
13.0869,0.4269664,0.208752752753,-0.461113432418
13.1202,0.4332776,0.195705705706,-0.413188185405
13.1535,0.4398632,0.185634300968,-0.472187792286
13.1868,0.4459,0.168238238238,-0.613481349217
13.2201,0.4516624,0.137108441775,-0.542070821795
13.2534,0.4544064,0.122688021355,-0.222823758026
13.2867,0.4590712,0.129097097097,-0.073128962574
13.32,0.4634616,0.125434768101,-0.128691699151
13.3533,0.4675776,0.119025692359,-0.18177225162
13.3866,0.4714192,0.110098765432,-0.187118494315
13.4199,0.4744376,0.111243243243,-0.322302059595
13.4532,0.4793768,0.0963650316984,-0.648995675689
13.4865,0.481572,0.062030697364,-0.810719517204
13.5198,0.4832184,0.0336476476476,-0.729762127827
13.5531,0.4834928,0.0132759426093,-0.613863223695
13.5864,0.4840416,-0.00343343343343,-0.590187006047
13.6197,0.4834928,-0.0254074074074,-0.610426353392
13.653,0.4821208,-0.0434901568235,-0.652050671515
13.6863,0.4807488,-0.0659219219219,-0.735108370522
13.7196,0.4782792,-0.100027360694,-0.601261365915
13.7529,0.47334,-0.11398998999,-0.254328402477
13.7862,0.4700472,-0.110098765432,-0.0641549123364
13.8195,0.46648,-0.113761094428,-0.0110743598676
13.8528,0.462364,-0.114218885552,0.0595724185981
13.8861,0.458248,-0.102316316316,-0.0880220672235
13.9194,0.4563272,-0.111243243243,-0.45003907255
13.9527,0.4516624,-0.142144144144,-0.553336118902
13.986,0.4461744,-0.157251251251,-0.397913206277
14.0193,0.4409608,-0.165720387054,-0.283350862819
14.0526,0.4351984,-0.173273940607,-0.244972477761
14.0859,0.429436,-0.181056389723,-0.260056519649
14.1192,0.4231248,-0.18998331665,-0.290797415144
14.1525,0.4168136,-0.199596930264,-0.310082076293
14.1858,0.410228,-0.216992992993,-0.144348552757
14.2191,0.4017216,-0.216306306306,0.205639406507
14.2524,0.395136,-0.19616349683,0.368699808695
14.2857,0.3890992,-0.185176509843,0.336813289766
14.319,0.382788,-0.174189522856,0.284114611776
14.3523,0.3775744,-0.166178178178,0.219386887722
14.3856,0.371812,-0.161371371371,0.209840025767
14.4189,0.3665984,-0.151071071071,0.19647441903
14.4522,0.362208,-0.150842175509,0.265975574061
14.4855,0.3561712,-0.13962629296,0.492618076869
14.5188,0.3523296,-0.113074407741,0.588850445374
14.5521,0.3490368,-0.0952205538872,0.540352386643
14.5854,0.3460184,-0.0782822822823,0.501210252628
14.6187,0.3438232,-0.0624884884885,0.476961223263
14.652,0.3419024,-0.0476102769436,0.486508085218
14.6853,0.3405304,-0.0297564230898,0.485935273501
14.7186,0.3399816,-0.0137337337337,0.446029390529
14.7519,0.3397072,-0.000228895562229,0.410706001297
14.7852,0.3399816,0.0125892559226,0.404023197928
14.8185,0.3405304,0.0258651985319,0.419870988773
14.8518,0.341628,0.040972305639,0.424071608033
14.8851,0.3432744,0.0556216216216,0.389321030518
14.9184,0.3454696,0.0666086086086,0.362971691522
14.9517,0.3476648,0.0782822822823,0.387220720888
14.985,0.3506832,0.0913293293293,0.442401582987
15.0183,0.3537016,0.105978645312,0.521640537212
15.0516,0.3572688,0.131614948282,0.4395375244
15.0849,0.3630312,0.14168635302,0.184827247445
15.1182,0.3671472,0.139168501835,0.0504074311215
15.1515,0.3720864,0.140312979646,0.0540352386643
15.1848,0.3764768,0.141915248582,0.10787954009
15.2181,0.381416,0.1478665332,0.161914778754
15.2514,0.3863552,0.153131131131,0.206785029942
15.2847,0.3915688,0.161142475809,0.252991841803
15.318,0.3970568,0.169840507174,0.268266820931
15.3513,0.4025448,0.184947614281,0.110934535915
15.3846,0.4099536,0.183574240908,-0.208503465093
15.4179,0.4154416,0.163889222556,-0.344259842091
15.4512,0.4203808,0.154275608942,-0.301680837772
15.4845,0.4255944,0.147408742075,-0.318483314813
15.5178,0.4305336,0.133446112779,-0.336240478049
15.5511,0.4343752,0.122001334668,-0.283541800058
15.5844,0.4384912,0.114905572239,-0.238671548871
15.6177,0.4420584,0.107580914248,-0.237144050958
15.651,0.4456256,0.100714047381,-0.287169607601
15.6843,0.4489184,0.0892692692693,-0.362589817044
15.7176,0.4516624,0.0750777444111,-0.401922888298
15.7509,0.4538576,0.062030697364,-0.435527842379
15.7842,0.4557784,0.0476102769436,-0.497582445085
15.8175,0.4571504,0.0302142142142,-0.561164545705
15.8508,0.458248,0.00297564230898,-0.422353172881
15.8841,0.4566016,-0.00457791124458,-0.101578611199
15.9174,0.4574248,0.00389122455789,0.0225305942134
15.9507,0.4574248,-8.65916135092E-17,0.0238671548871
15.984,0.456876,0.00824024024024,-0.0878311299844
16.0173,0.4585224,0.000228895562229,-0.356861699871
16.0506,0.4574248,-0.021973973974,-0.453666880093
16.0839,0.4566016,-0.0343343343343,-0.423116921838
16.1172,0.4552296,-0.048983650317,-0.391612277387
16.1505,0.4533088,-0.0611151151151,-0.335094854614
16.1838,0.4511136,-0.0718732065399,-0.27265837743
16.2171,0.4483696,-0.0785111778445,-0.231797808263
16.2504,0.4459,-0.0851491491491,-0.246881850152
16.2837,0.4428816,-0.0961361361361,-0.233707180654
16.317,0.4393144,-0.102316316316,-0.181008502664
16.3503,0.4360216,-0.107123123123,-0.155613849864
16.3836,0.43218,-0.111701034368,-0.156186661581
16.4169,0.4286128,-0.116965632299,-0.172989138621
16.4502,0.4244968,-0.124748081415,-0.155422912625
16.4835,0.4201064,-0.127494828161,-0.142630117605
16.5168,0.4159904,-0.131157157157,-0.200293163812
16.5501,0.4116,-0.140312979646,-0.241344670218
16.5834,0.4069352,-0.154962295629,-0.0654914730102
16.6167,0.400624,-0.151071071071,0.274949624299
16.65,0.3962336,-0.129097097097,0.409560377862
16.6833,0.392392,-0.115363363363,0.30225364949
16.7166,0.3888248,-0.109183183183,0.176616946164
16.7499,0.3852576,-0.108038705372,0.169743205557
16.7832,0.381416,-0.100942942943,0.258338084498
16.8165,0.3783976,-0.0897270603937,0.320965498921
16.8498,0.3753792,-0.0766800133467,0.30435395912
16.8831,0.3734584,-0.067981981982,0.245354352239
16.9164,0.3709888,-0.0629462796129,0.254328402477
16.9497,0.369068,-0.0528748748749,0.317719565857
16.983,0.3674216,-0.040972305639,0.365262938392
17.0163,0.366324,-0.0279252585919,0.387793532605
17.0496,0.3655008,-0.0137337337337,0.362780754283
17.0829,0.3655008,-0.00228895562229,0.297480218512
17.1162,0.3655008,0.00503570236904,0.257956210019
17.1495,0.3657752,0.0132759426093,0.263875264431
17.1828,0.366324,0.0231184517851,0.264448076149
17.2161,0.3674216,0.0306720053387,0.267694009213
17.2494,0.3682448,0.040972305639,0.262729640997
17.2827,0.3701656,0.0503570236904,0.201247850008
17.316,0.371812,0.054019352686,0.152558854038
17.3493,0.3737328,0.0583683683684,0.161914778754
17.3826,0.3756536,0.0638618618619,0.196092544552
17.4159,0.3778488,0.0727887887888,0.194183172161
17.4492,0.3805928,0.0791978645312,0.129837322586
17.4825,0.3833368,0.0801134467801,0.096805180222
17.5158,0.3858064,0.0835468802135,0.120672335109
17.5491,0.3888248,0.089040373707,0.131555757737
17.5824,0.3918432,0.092016016016,0.159432594646
17.6157,0.3948616,0.0986539873207,0.20716690442
17.649,0.3984288,0.105063063063,0.245927163956
17.6823,0.4014472,0.12017017017,0.135756376998
17.7156,0.4069352,0.121085752419,-0.149694795452
17.7489,0.410228,0.103003003003,-0.245545289478
17.7822,0.4132464,0.0975095095095,-0.140911682453
17.8155,0.4165392,0.0963650316984,-0.071219590183
17.8488,0.419832,0.0943049716383,-0.0444883767095
