#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 1.53562e+13	6.98e-04	2.72e-01	6.97e-01	2.75e-02	2.62e-03	2.83e-04	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.21370e+13	6.98e-04	2.72e-01	6.97e-01	2.75e-02	2.62e-03	2.82e-04	1.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.99260e+14	7.00e-04	2.72e-01	6.97e-01	2.76e-02	2.62e-03	2.82e-04	1.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.62775e+15	7.10e-04	2.74e-01	6.95e-01	2.75e-02	2.60e-03	2.80e-04	1.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.88818e+15	7.23e-04	2.77e-01	6.92e-01	2.77e-02	2.57e-03	2.80e-04	1.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.82674e+15	7.45e-04	2.80e-01	6.89e-01	2.73e-02	2.52e-03	2.73e-04	1.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.06469e+16	7.77e-04	2.84e-01	6.86e-01	2.63e-02	2.44e-03	2.61e-04	1.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.56130e+16	8.31e-04	2.91e-01	6.81e-01	2.45e-02	2.31e-03	2.39e-04	8.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.11699e+16	8.98e-04	2.98e-01	6.76e-01	2.23e-02	2.15e-03	2.14e-04	7.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64458e+16	9.72e-04	3.06e-01	6.71e-01	2.00e-02	1.99e-03	1.90e-04	6.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.15554e+16	1.06e-03	3.15e-01	6.64e-01	1.77e-02	1.81e-03	1.64e-04	5.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.69663e+16	1.17e-03	3.27e-01	6.55e-01	1.51e-02	1.61e-03	1.38e-04	3.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.23215e+16	1.29e-03	3.40e-01	6.45e-01	1.29e-02	1.41e-03	1.14e-04	2.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.70237e+16	1.40e-03	3.53e-01	6.34e-01	1.09e-02	1.23e-03	9.50e-05	2.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.11665e+16	1.51e-03	3.66e-01	6.22e-01	9.30e-03	1.08e-03	7.93e-05	1.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.50528e+16	1.62e-03	3.81e-01	6.09e-01	7.88e-03	9.29e-04	6.58e-05	1.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.88662e+16	1.74e-03	3.97e-01	5.93e-01	6.59e-03	7.89e-04	5.37e-05	9.12e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.25791e+16	1.86e-03	4.16e-01	5.76e-01	5.44e-03	6.59e-04	4.33e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.60413e+16	1.98e-03	4.35e-01	5.58e-01	4.47e-03	5.45e-04	3.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.90850e+16	2.09e-03	4.54e-01	5.40e-01	3.70e-03	4.53e-04	2.80e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.16779e+16	2.18e-03	4.71e-01	5.23e-01	3.11e-03	3.81e-04	2.30e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.39471e+16	2.26e-03	4.88e-01	5.07e-01	2.64e-03	3.22e-04	1.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.60176e+16	2.33e-03	5.03e-01	4.92e-01	2.26e-03	2.75e-04	1.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.79575e+16	2.38e-03	5.17e-01	4.78e-01	1.95e-03	2.36e-04	1.36e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.97992e+16	2.43e-03	5.31e-01	4.65e-01	1.68e-03	2.03e-04	1.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.15397e+16	2.45e-03	5.43e-01	4.53e-01	1.47e-03	1.77e-04	9.87e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.31696e+16	2.46e-03	5.53e-01	4.43e-01	1.29e-03	1.55e-04	8.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.46477e+16	2.46e-03	5.61e-01	4.35e-01	1.15e-03	1.38e-04	7.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.59540e+16	2.45e-03	5.68e-01	4.28e-01	1.04e-03	1.24e-04	6.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.71337e+16	2.43e-03	5.73e-01	4.23e-01	9.50e-04	1.14e-04	6.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
