#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 2.11871e+17	1.74e-02	7.74e-01	2.07e-01	1.27e-03	7.37e-06	0.00e+00	0.00e+00	0.00e+00
 2.18370e+17	2.08e-02	8.08e-01	1.71e-01	8.67e-04	5.08e-06	0.00e+00	0.00e+00	0.00e+00
 2.23577e+17	2.44e-02	8.33e-01	1.42e-01	6.13e-04	3.62e-06	0.00e+00	0.00e+00	0.00e+00
 2.27544e+17	2.77e-02	8.50e-01	1.22e-01	4.58e-04	2.72e-06	0.00e+00	0.00e+00	0.00e+00
 2.31050e+17	3.11e-02	8.64e-01	1.05e-01	3.47e-04	2.08e-06	0.00e+00	0.00e+00	0.00e+00
 2.35035e+17	3.57e-02	8.77e-01	8.66e-02	2.47e-04	1.50e-06	0.00e+00	0.00e+00	0.00e+00
 2.39132e+17	4.16e-02	8.89e-01	6.96e-02	1.69e-04	1.03e-06	0.00e+00	0.00e+00	0.00e+00
 2.42305e+17	4.72e-02	8.95e-01	5.76e-02	1.22e-04	7.53e-07	0.00e+00	0.00e+00	0.00e+00
 2.44780e+17	5.24e-02	8.98e-01	4.91e-02	9.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.47413e+17	5.89e-02	9.00e-01	4.09e-02	6.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.50256e+17	6.72e-02	9.00e-01	3.30e-02	4.94e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.52689e+17	7.58e-02	8.97e-01	2.71e-02	3.66e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.54718e+17	8.41e-02	8.93e-01	2.28e-02	2.83e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.56904e+17	9.43e-02	8.87e-01	1.87e-02	2.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.59270e+17	1.07e-01	8.78e-01	1.49e-02	1.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.61313e+17	1.21e-01	8.67e-01	1.21e-02	1.21e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.63058e+17	1.34e-01	8.56e-01	9.97e-03	9.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64813e+17	1.49e-01	8.43e-01	8.18e-03	7.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.66682e+17	1.67e-01	8.26e-01	6.55e-03	6.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68428e+17	1.87e-01	8.08e-01	5.24e-03	5.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.69888e+17	2.06e-01	7.90e-01	4.32e-03	4.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71154e+17	2.23e-01	7.73e-01	3.64e-03	3.68e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.72382e+17	2.41e-01	7.56e-01	3.06e-03	3.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.73607e+17	2.61e-01	7.36e-01	2.56e-03	2.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74574e+17	2.78e-01	7.20e-01	2.20e-03	2.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75195e+17	2.89e-01	7.09e-01	2.01e-03	2.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75774e+17	2.99e-01	6.99e-01	1.84e-03	2.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76508e+17	3.13e-01	6.85e-01	1.64e-03	2.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.77325e+17	3.30e-01	6.69e-01	1.43e-03	1.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78060e+17	3.46e-01	6.53e-01	1.27e-03	1.85e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78699e+17	3.59e-01	6.39e-01	1.14e-03	1.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.79332e+17	3.73e-01	6.26e-01	1.02e-03	1.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80027e+17	3.89e-01	6.10e-01	9.03e-04	1.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80742e+17	4.06e-01	5.93e-01	7.94e-04	1.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.81405e+17	4.22e-01	5.77e-01	7.04e-04	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82031e+17	4.38e-01	5.62e-01	6.26e-04	1.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82666e+17	4.53e-01	5.46e-01	5.56e-04	1.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83324e+17	4.70e-01	5.30e-01	4.92e-04	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84000e+17	4.87e-01	5.12e-01	4.31e-04	1.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84652e+17	5.04e-01	4.95e-01	3.79e-04	9.98e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85256e+17	5.19e-01	4.80e-01	3.38e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85889e+17	5.36e-01	4.64e-01	2.97e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86558e+17	5.53e-01	4.46e-01	2.60e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87197e+17	5.70e-01	4.30e-01	2.28e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87809e+17	5.85e-01	4.15e-01	2.03e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88447e+17	6.01e-01	3.99e-01	1.78e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.89110e+17	6.17e-01	3.82e-01	1.56e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.89758e+17	6.33e-01	3.67e-01	1.37e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90386e+17	6.48e-01	3.52e-01	1.21e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91002e+17	6.61e-01	3.39e-01	1.07e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91621e+17	6.75e-01	3.25e-01	9.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92236e+17	6.88e-01	3.12e-01	8.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92839e+17	7.01e-01	2.99e-01	7.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93471e+17	7.13e-01	2.87e-01	6.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94182e+17	7.27e-01	2.73e-01	5.88e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94895e+17	7.40e-01	2.60e-01	5.18e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95549e+17	7.51e-01	2.49e-01	4.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.96220e+17	7.61e-01	2.39e-01	4.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.96917e+17	7.72e-01	2.28e-01	3.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.97619e+17	7.82e-01	2.17e-01	3.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.98335e+17	7.91e-01	2.09e-01	3.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.99088e+17	8.01e-01	1.99e-01	2.73e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.99897e+17	8.10e-01	1.89e-01	2.45e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.00770e+17	8.19e-01	1.81e-01	2.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.01638e+17	8.28e-01	1.72e-01	2.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.02507e+17	8.35e-01	1.65e-01	1.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.03515e+17	8.44e-01	1.56e-01	1.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.04614e+17	8.51e-01	1.49e-01	1.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.05696e+17	8.58e-01	1.42e-01	1.41e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.06788e+17	8.64e-01	1.36e-01	1.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.08001e+17	8.70e-01	1.30e-01	1.21e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.09313e+17	8.76e-01	1.24e-01	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.10673e+17	8.82e-01	1.18e-01	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.12067e+17	8.86e-01	1.14e-01	9.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.13571e+17	8.92e-01	1.08e-01	9.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.15084e+17	8.97e-01	1.03e-01	8.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.16516e+17	9.01e-01	9.93e-02	8.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.18018e+17	9.05e-01	9.50e-02	7.79e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.19551e+17	9.09e-01	9.05e-02	7.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.21050e+17	9.13e-01	8.69e-02	7.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.22486e+17	9.17e-01	8.30e-02	6.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23877e+17	9.20e-01	7.99e-02	6.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25284e+17	9.24e-01	7.64e-02	6.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26643e+17	9.27e-01	7.32e-02	5.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27909e+17	9.30e-01	7.04e-02	5.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.29130e+17	9.32e-01	6.78e-02	5.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.30308e+17	9.35e-01	6.51e-02	5.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.31485e+17	9.38e-01	6.24e-02	4.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.32600e+17	9.40e-01	5.99e-02	4.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.33601e+17	9.42e-01	5.81e-02	4.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.34705e+17	9.45e-01	5.53e-02	4.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.35799e+17	9.47e-01	5.29e-02	4.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.36656e+17	9.49e-01	5.13e-02	4.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.37501e+17	9.51e-01	4.94e-02	4.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.38372e+17	9.53e-01	4.74e-02	3.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.39138e+17	9.54e-01	4.61e-02	3.87e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.39938e+17	9.56e-01	4.42e-02	3.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.40728e+17	9.58e-01	4.23e-02	3.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.41346e+17	9.59e-01	4.14e-02	3.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.41973e+17	9.60e-01	3.99e-02	3.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.42634e+17	9.61e-01	3.85e-02	3.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.43224e+17	9.62e-01	3.80e-02	3.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.43876e+17	9.63e-01	3.70e-02	3.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.44675e+17	9.65e-01	3.47e-02	3.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.45357e+17	9.67e-01	3.32e-02	3.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.45792e+17	9.67e-01	3.27e-02	3.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.46212e+17	9.68e-01	3.22e-02	3.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.46758e+17	9.69e-01	3.06e-02	2.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.47278e+17	9.71e-01	2.92e-02	2.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.47639e+17	9.71e-01	2.89e-02	2.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.47980e+17	9.72e-01	2.84e-02	2.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.48424e+17	9.73e-01	2.72e-02	2.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.48850e+17	9.74e-01	2.59e-02	2.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49141e+17	9.75e-01	2.54e-02	2.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49408e+17	9.75e-01	2.51e-02	2.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49755e+17	9.76e-01	2.42e-02	2.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50098e+17	9.77e-01	2.30e-02	2.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50342e+17	9.77e-01	2.26e-02	2.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50567e+17	9.78e-01	2.23e-02	2.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50860e+17	9.79e-01	2.14e-02	2.36e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51146e+17	9.80e-01	2.04e-02	2.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51346e+17	9.80e-01	2.00e-02	2.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51528e+17	9.80e-01	1.98e-02	2.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51764e+17	9.81e-01	1.92e-02	2.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52051e+17	9.82e-01	1.78e-02	2.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52273e+17	9.83e-01	1.68e-02	2.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52388e+17	9.83e-01	1.67e-02	2.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52495e+17	9.83e-01	1.66e-02	2.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52633e+17	9.84e-01	1.64e-02	2.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52813e+17	9.84e-01	1.60e-02	2.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53047e+17	9.85e-01	1.47e-02	1.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53247e+17	9.87e-01	1.32e-02	1.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53345e+17	9.87e-01	1.30e-02	1.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53415e+17	9.87e-01	1.29e-02	1.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53506e+17	9.87e-01	1.27e-02	1.79e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53625e+17	9.88e-01	1.25e-02	1.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53773e+17	9.89e-01	1.14e-02	1.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53904e+17	9.96e-01	4.14e-03	8.05e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53997e+17	9.96e-01	3.90e-03	7.63e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54082e+17	9.96e-01	3.67e-03	7.21e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54159e+17	9.96e-01	3.55e-03	7.00e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54230e+17	9.97e-01	3.47e-03	6.86e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54294e+17	9.97e-01	3.40e-03	6.73e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54352e+17	9.97e-01	3.34e-03	6.61e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54416e+17	9.97e-01	3.28e-03	6.51e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54499e+17	9.97e-01	3.16e-03	6.30e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54589e+17	9.97e-01	2.96e-03	5.93e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54670e+17	9.97e-01	2.87e-03	5.77e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54745e+17	9.97e-01	2.81e-03	5.67e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54812e+17	9.97e-01	2.76e-03	5.57e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54885e+17	9.97e-01	2.71e-03	5.47e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54976e+17	9.97e-01	2.60e-03	5.29e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55070e+17	9.98e-01	2.46e-03	5.05e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55156e+17	9.98e-01	2.40e-03	4.95e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55234e+17	9.98e-01	2.35e-03	4.85e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55305e+17	9.98e-01	2.30e-03	4.77e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55378e+17	9.98e-01	2.26e-03	4.69e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55462e+17	9.98e-01	2.18e-03	4.55e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55549e+17	9.98e-01	2.09e-03	4.40e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55628e+17	9.98e-01	2.04e-03	4.32e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55699e+17	9.98e-01	2.00e-03	4.25e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55769e+17	9.98e-01	1.96e-03	4.18e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55842e+17	9.98e-01	1.92e-03	4.10e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55914e+17	9.98e-01	1.87e-03	4.02e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
###########################
 3.05689e+13	5.91e-04	1.75e-01	7.34e-01	8.78e-02	1.83e-03	1.09e-05	0.00e+00	0.00e+00
 1.83413e+14	5.92e-04	1.75e-01	7.34e-01	8.78e-02	1.82e-03	1.08e-05	0.00e+00	0.00e+00
 7.94792e+14	5.90e-04	1.74e-01	7.36e-01	8.76e-02	1.81e-03	1.08e-05	0.00e+00	0.00e+00
 3.24030e+15	5.93e-04	1.73e-01	7.39e-01	8.61e-02	1.74e-03	1.03e-05	0.00e+00	0.00e+00
 7.74005e+15	5.95e-04	1.68e-01	7.45e-01	8.48e-02	1.65e-03	9.79e-06	0.00e+00	0.00e+00
 1.35897e+16	6.08e-04	1.66e-01	7.50e-01	8.17e-02	1.52e-03	8.97e-06	0.00e+00	0.00e+00
 2.11943e+16	6.36e-04	1.67e-01	7.55e-01	7.66e-02	1.34e-03	7.86e-06	0.00e+00	0.00e+00
 3.10802e+16	6.97e-04	1.73e-01	7.57e-01	6.90e-02	1.11e-03	6.44e-06	0.00e+00	0.00e+00
 4.39319e+16	8.19e-04	1.87e-01	7.53e-01	5.86e-02	8.49e-04	4.79e-06	0.00e+00	0.00e+00
 5.71689e+16	9.84e-04	2.06e-01	7.44e-01	4.90e-02	6.37e-04	3.49e-06	0.00e+00	0.00e+00
 6.74332e+16	1.16e-03	2.25e-01	7.31e-01	4.20e-02	5.03e-04	2.68e-06	0.00e+00	0.00e+00
 7.51180e+16	1.33e-03	2.43e-01	7.18e-01	3.72e-02	4.18e-04	2.16e-06	0.00e+00	0.00e+00
 8.17959e+16	1.50e-03	2.60e-01	7.05e-01	3.33e-02	3.53e-04	1.78e-06	0.00e+00	0.00e+00
 8.93506e+16	1.74e-03	2.83e-01	6.86e-01	2.92e-02	2.90e-04	1.41e-06	0.00e+00	0.00e+00
 9.73408e+16	2.05e-03	3.09e-01	6.64e-01	2.52e-02	2.34e-04	1.09e-06	0.00e+00	0.00e+00
 1.04113e+17	2.32e-03	3.31e-01	6.44e-01	2.24e-02	1.97e-04	8.89e-07	0.00e+00	0.00e+00
 1.11131e+17	2.67e-03	3.56e-01	6.21e-01	1.96e-02	1.64e-04	0.00e+00	0.00e+00	0.00e+00
 1.18995e+17	3.09e-03	3.85e-01	5.95e-01	1.69e-02	1.34e-04	0.00e+00	0.00e+00	0.00e+00
 1.26472e+17	3.58e-03	4.15e-01	5.67e-01	1.45e-02	1.09e-04	0.00e+00	0.00e+00	0.00e+00
 1.33002e+17	4.05e-03	4.42e-01	5.41e-01	1.27e-02	9.16e-05	0.00e+00	0.00e+00	0.00e+00
 1.39787e+17	4.65e-03	4.73e-01	5.11e-01	1.08e-02	7.50e-05	0.00e+00	0.00e+00	0.00e+00
 1.47129e+17	5.38e-03	5.07e-01	4.78e-01	9.07e-03	6.05e-05	0.00e+00	0.00e+00	0.00e+00
