#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 5.23712e+13	5.35e-06	2.52e-02	5.99e-01	3.41e-01	2.54e-02	8.51e-03	1.05e-03	4.79e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.14227e+14	5.36e-06	2.52e-02	5.99e-01	3.41e-01	2.54e-02	8.49e-03	1.05e-03	4.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.36165e+15	5.38e-06	2.53e-02	5.99e-01	3.41e-01	2.53e-02	8.46e-03	1.04e-03	4.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.55135e+15	5.49e-06	2.56e-02	6.00e-01	3.40e-01	2.47e-02	8.30e-03	1.01e-03	4.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.32604e+16	5.74e-06	2.63e-02	6.01e-01	3.40e-01	2.37e-02	7.98e-03	9.46e-04	4.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.32462e+16	5.99e-06	2.70e-02	6.03e-01	3.39e-01	2.25e-02	7.67e-03	8.86e-04	3.68e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.61917e+16	6.27e-06	2.78e-02	6.06e-01	3.37e-01	2.10e-02	7.34e-03	8.25e-04	3.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.30209e+16	6.60e-06	2.87e-02	6.12e-01	3.32e-01	1.92e-02	6.95e-03	7.57e-04	2.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.20329e+16	6.94e-06	2.96e-02	6.20e-01	3.26e-01	1.73e-02	6.56e-03	6.92e-04	2.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.98851e+16	7.30e-06	3.05e-02	6.29e-01	3.18e-01	1.56e-02	6.18e-03	6.31e-04	2.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
