#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 8.73728e+13	4.83e-06	1.72e-02	4.71e-01	4.32e-01	5.53e-02	2.13e-02	3.82e-03	3.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.24237e+14	4.83e-06	1.72e-02	4.71e-01	4.32e-01	5.53e-02	2.13e-02	3.81e-03	3.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.27169e+15	4.85e-06	1.73e-02	4.71e-01	4.32e-01	5.50e-02	2.11e-02	3.78e-03	3.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.26152e+15	4.96e-06	1.76e-02	4.73e-01	4.32e-01	5.36e-02	2.07e-02	3.65e-03	2.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.21228e+16	5.19e-06	1.83e-02	4.74e-01	4.33e-01	5.13e-02	1.98e-02	3.40e-03	2.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.73915e+16	5.41e-06	1.89e-02	4.76e-01	4.34e-01	4.87e-02	1.90e-02	3.17e-03	2.36e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.55549e+16	5.67e-06	1.95e-02	4.81e-01	4.33e-01	4.58e-02	1.81e-02	2.94e-03	2.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.89321e+16	6.01e-06	2.03e-02	4.88e-01	4.29e-01	4.21e-02	1.71e-02	2.70e-03	1.90e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.04891e+17	6.30e-06	2.10e-02	4.96e-01	4.26e-01	3.85e-02	1.62e-02	2.48e-03	1.71e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.28825e+17	6.55e-06	2.16e-02	5.04e-01	4.21e-01	3.54e-02	1.55e-02	2.31e-03	1.56e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.50735e+17	6.90e-06	2.24e-02	5.15e-01	4.13e-01	3.25e-02	1.47e-02	2.13e-03	1.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71995e+17	7.35e-06	2.33e-02	5.28e-01	4.03e-01	2.98e-02	1.38e-02	1.94e-03	1.27e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.91020e+17	7.77e-06	2.41e-02	5.40e-01	3.94e-01	2.76e-02	1.31e-02	1.79e-03	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.07092e+17	8.28e-06	2.51e-02	5.52e-01	3.83e-01	2.58e-02	1.23e-02	1.64e-03	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.21430e+17	8.95e-06	2.63e-02	5.65e-01	3.72e-01	2.41e-02	1.14e-02	1.47e-03	8.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.33713e+17	9.48e-06	2.71e-02	5.75e-01	3.63e-01	2.29e-02	1.08e-02	1.36e-03	7.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.46438e+17	1.03e-05	2.85e-02	5.88e-01	3.51e-01	2.15e-02	1.00e-02	1.22e-03	6.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.59623e+17	1.12e-05	2.99e-02	6.01e-01	3.39e-01	2.02e-02	9.23e-03	1.08e-03	5.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.70654e+17	1.21e-05	3.12e-02	6.12e-01	3.29e-01	1.91e-02	8.59e-03	9.77e-04	5.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82241e+17	1.33e-05	3.29e-02	6.25e-01	3.16e-01	1.80e-02	7.84e-03	8.59e-04	4.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94174e+17	1.44e-05	3.45e-02	6.36e-01	3.05e-01	1.70e-02	7.22e-03	7.67e-04	3.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.04711e+17	1.56e-05	3.61e-02	6.46e-01	2.94e-01	1.62e-02	6.66e-03	6.86e-04	3.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.16562e+17	1.72e-05	3.80e-02	6.58e-01	2.82e-01	1.53e-02	6.05e-03	6.03e-04	2.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.29121e+17	1.88e-05	4.01e-02	6.70e-01	2.70e-01	1.45e-02	5.49e-03	5.28e-04	2.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.40135e+17	2.05e-05	4.20e-02	6.79e-01	2.59e-01	1.38e-02	5.03e-03	4.69e-04	1.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51991e+17	2.24e-05	4.42e-02	6.90e-01	2.48e-01	1.31e-02	4.55e-03	4.12e-04	1.50e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.64653e+17	2.45e-05	4.66e-02	7.00e-01	2.36e-01	1.24e-02	4.11e-03	3.61e-04	1.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.75833e+17	2.65e-05	4.87e-02	7.09e-01	2.27e-01	1.18e-02	3.75e-03	3.21e-04	1.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.86258e+17	2.85e-05	5.09e-02	7.17e-01	2.17e-01	1.13e-02	3.44e-03	2.88e-04	9.08e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.98233e+17	3.11e-05	5.36e-02	7.25e-01	2.07e-01	1.08e-02	3.11e-03	2.53e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11001e+17	3.39e-05	5.65e-02	7.34e-01	1.96e-01	1.02e-02	2.79e-03	2.21e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.22105e+17	3.65e-05	5.91e-02	7.41e-01	1.87e-01	9.80e-03	2.54e-03	1.96e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32219e+17	3.90e-05	6.18e-02	7.48e-01	1.79e-01	9.40e-03	2.33e-03	1.76e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.43739e+17	4.22e-05	6.51e-02	7.55e-01	1.69e-01	8.94e-03	2.09e-03	1.54e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.56032e+17	4.57e-05	6.87e-02	7.61e-01	1.59e-01	8.49e-03	1.87e-03	1.35e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.66726e+17	4.92e-05	7.24e-02	7.67e-01	1.50e-01	8.08e-03	1.69e-03	1.18e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.76224e+17	5.25e-05	7.58e-02	7.72e-01	1.43e-01	7.72e-03	1.54e-03	1.05e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.86770e+17	5.67e-05	8.01e-02	7.77e-01	1.34e-01	7.32e-03	1.38e-03	9.21e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.98184e+17	6.14e-05	8.51e-02	7.82e-01	1.25e-01	6.89e-03	1.22e-03	7.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.08181e+17	6.61e-05	9.00e-02	7.86e-01	1.17e-01	6.52e-03	1.09e-03	6.90e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.17012e+17	7.06e-05	9.48e-02	7.89e-01	1.09e-01	6.19e-03	9.80e-04	6.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.26872e+17	7.62e-05	1.01e-01	7.91e-01	1.01e-01	5.81e-03	8.68e-04	5.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.37592e+17	8.30e-05	1.08e-01	7.93e-01	9.26e-02	5.40e-03	7.56e-04	4.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.47045e+17	8.97e-05	1.15e-01	7.94e-01	8.50e-02	5.04e-03	6.64e-04	3.74e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.55431e+17	9.63e-05	1.22e-01	7.94e-01	7.83e-02	4.72e-03	5.89e-04	3.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.64816e+17	1.05e-04	1.31e-01	7.93e-01	7.10e-02	4.35e-03	5.11e-04	2.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.75192e+17	1.15e-04	1.42e-01	7.90e-01	6.31e-02	3.96e-03	4.34e-04	2.18e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.84482e+17	1.26e-04	1.54e-01	7.86e-01	5.61e-02	3.60e-03	3.70e-04	1.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.92378e+17	1.36e-04	1.65e-01	7.81e-01	5.02e-02	3.30e-03	3.21e-04	1.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.00836e+17	1.48e-04	1.78e-01	7.74e-01	4.43e-02	2.99e-03	2.73e-04	1.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.09994e+17	1.63e-04	1.94e-01	7.65e-01	3.82e-02	2.65e-03	2.27e-04	9.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.17824e+17	1.78e-04	2.10e-01	7.55e-01	3.31e-02	2.36e-03	1.91e-04	7.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.24324e+17	1.91e-04	2.24e-01	7.44e-01	2.91e-02	2.13e-03	1.64e-04	6.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.31330e+17	2.07e-04	2.41e-01	7.31e-01	2.51e-02	1.89e-03	1.39e-04	4.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.39121e+17	2.27e-04	2.63e-01	7.15e-01	2.09e-02	1.63e-03	1.13e-04	3.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.46065e+17	2.47e-04	2.84e-01	6.97e-01	1.75e-02	1.41e-03	9.27e-05	2.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.51331e+17	2.64e-04	3.02e-01	6.82e-01	1.50e-02	1.25e-03	7.89e-05	2.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.55326e+17	2.78e-04	3.16e-01	6.69e-01	1.33e-02	1.13e-03	6.95e-05	1.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.59567e+17	2.93e-04	3.33e-01	6.54e-01	1.17e-02	1.01e-03	6.05e-05	1.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.64307e+17	3.10e-04	3.51e-01	6.37e-01	9.95e-03	8.85e-04	5.14e-05	1.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.68543e+17	3.27e-04	3.69e-01	6.21e-01	8.51e-03	7.77e-04	4.39e-05	9.93e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.72023e+17	3.42e-04	3.85e-01	6.06e-01	7.44e-03	6.93e-04	3.83e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.75164e+17	3.55e-04	3.99e-01	5.93e-01	6.55e-03	6.22e-04	3.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.78733e+17	3.71e-04	4.17e-01	5.77e-01	5.63e-03	5.46e-04	2.89e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.82493e+17	3.87e-04	4.35e-01	5.60e-01	4.74e-03	4.71e-04	2.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.85557e+17	4.01e-04	4.50e-01	5.45e-01	4.08e-03	4.13e-04	2.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.88049e+17	4.12e-04	4.63e-01	5.33e-01	3.60e-03	3.70e-04	1.86e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.90742e+17	4.23e-04	4.77e-01	5.19e-01	3.14e-03	3.29e-04	1.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.93759e+17	4.35e-04	4.92e-01	5.05e-01	2.67e-03	2.84e-04	1.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.96471e+17	4.45e-04	5.06e-01	4.91e-01	2.28e-03	2.47e-04	1.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.98740e+17	4.52e-04	5.17e-01	4.80e-01	1.99e-03	2.19e-04	1.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.01091e+17	4.58e-04	5.29e-01	4.69e-01	1.73e-03	1.93e-04	9.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.03800e+17	4.63e-04	5.41e-01	4.57e-01	1.46e-03	1.66e-04	7.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.06286e+17	4.63e-04	5.51e-01	4.47e-01	1.23e-03	1.42e-04	6.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.08087e+17	4.62e-04	5.59e-01	4.40e-01	1.09e-03	1.27e-04	5.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.09391e+17	4.61e-04	5.64e-01	4.35e-01	9.98e-04	1.18e-04	5.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.10610e+17	4.59e-04	5.68e-01	4.30e-01	9.21e-04	1.09e-04	4.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.11944e+17	4.55e-04	5.72e-01	4.26e-01	8.42e-04	1.01e-04	4.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.13264e+17	4.48e-04	5.75e-01	4.24e-01	7.68e-04	9.32e-05	4.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.14194e+17	4.42e-04	5.76e-01	4.22e-01	7.18e-04	8.80e-05	3.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.14707e+17	4.39e-04	5.77e-01	4.21e-01	6.97e-04	8.58e-05	3.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.15176e+17	4.37e-04	5.78e-01	4.20e-01	6.77e-04	8.37e-05	3.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.15786e+17	4.35e-04	5.80e-01	4.19e-01	6.49e-04	8.06e-05	3.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.16494e+17	4.29e-04	5.81e-01	4.18e-01	6.19e-04	7.74e-05	3.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
