#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.74466e+13	7.32e-03	6.59e-01	3.28e-01	5.58e-03	2.28e-05	0.00e+00	0.00e+00	0.00e+00
 1.04680e+14	7.35e-03	6.59e-01	3.28e-01	5.58e-03	2.28e-05	0.00e+00	0.00e+00	0.00e+00
 4.53612e+14	7.38e-03	6.58e-01	3.29e-01	5.58e-03	2.28e-05	0.00e+00	0.00e+00	0.00e+00
 1.84934e+15	7.60e-03	6.59e-01	3.28e-01	5.41e-03	2.19e-05	0.00e+00	0.00e+00	0.00e+00
 4.41748e+15	8.00e-03	6.58e-01	3.28e-01	5.33e-03	2.12e-05	0.00e+00	0.00e+00	0.00e+00
 7.75606e+15	8.58e-03	6.64e-01	3.23e-01	5.00e-03	1.95e-05	0.00e+00	0.00e+00	0.00e+00
 1.20962e+16	9.44e-03	6.77e-01	3.09e-01	4.42e-03	1.69e-05	0.00e+00	0.00e+00	0.00e+00
 1.77145e+16	1.08e-02	7.00e-01	2.86e-01	3.60e-03	1.34e-05	0.00e+00	0.00e+00	0.00e+00
 2.37957e+16	1.24e-02	7.27e-01	2.58e-01	2.80e-03	1.03e-05	0.00e+00	0.00e+00	0.00e+00
 2.93478e+16	1.41e-02	7.53e-01	2.31e-01	2.16e-03	7.88e-06	0.00e+00	0.00e+00	0.00e+00
 3.46634e+16	1.62e-02	7.81e-01	2.01e-01	1.60e-03	5.81e-06	0.00e+00	0.00e+00	0.00e+00
 4.02463e+16	1.88e-02	8.09e-01	1.71e-01	1.12e-03	4.12e-06	0.00e+00	0.00e+00	0.00e+00
 4.58366e+16	2.18e-02	8.35e-01	1.42e-01	7.63e-04	2.84e-06	0.00e+00	0.00e+00	0.00e+00
 5.08440e+16	2.52e-02	8.57e-01	1.17e-01	5.18e-04	1.96e-06	0.00e+00	0.00e+00	0.00e+00
 5.52530e+16	2.90e-02	8.74e-01	9.67e-02	3.53e-04	1.36e-06	0.00e+00	0.00e+00	0.00e+00
 5.93396e+16	3.34e-02	8.87e-01	7.89e-02	2.38e-04	9.34e-07	0.00e+00	0.00e+00	0.00e+00
 6.31273e+16	3.85e-02	8.98e-01	6.37e-02	1.59e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.64912e+16	4.43e-02	9.04e-01	5.15e-02	1.07e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.95325e+16	5.09e-02	9.07e-01	4.15e-02	7.27e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.24224e+16	5.90e-02	9.08e-01	3.30e-02	4.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.51338e+16	6.87e-02	9.05e-01	2.60e-02	3.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.75243e+16	7.96e-02	9.00e-01	2.06e-02	2.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
