#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 2.34732e+17	4.36e-02	8.94e-01	6.19e-02	1.29e-04	1.05e-06	0.00e+00	0.00e+00	0.00e+00
 2.37711e+17	4.93e-02	8.99e-01	5.15e-02	9.54e-05	7.74e-07	0.00e+00	0.00e+00	0.00e+00
 2.40439e+17	5.54e-02	9.02e-01	4.29e-02	7.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.42965e+17	6.24e-02	9.02e-01	3.56e-02	5.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.45314e+17	6.99e-02	9.00e-01	2.96e-02	4.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.47511e+17	7.82e-02	8.97e-01	2.46e-02	3.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.49601e+17	8.74e-02	8.92e-01	2.04e-02	2.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.51603e+17	9.77e-02	8.85e-01	1.69e-02	1.84e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.53518e+17	1.09e-01	8.77e-01	1.39e-02	1.45e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.55356e+17	1.22e-01	8.67e-01	1.15e-02	1.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.57134e+17	1.36e-01	8.55e-01	9.40e-03	9.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.58869e+17	1.52e-01	8.41e-01	7.67e-03	7.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.60543e+17	1.69e-01	8.25e-01	6.25e-03	6.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.62083e+17	1.87e-01	8.08e-01	5.11e-03	5.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.63455e+17	2.04e-01	7.92e-01	4.26e-03	4.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64718e+17	2.22e-01	7.75e-01	3.57e-03	3.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.65934e+17	2.40e-01	7.57e-01	3.00e-03	3.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.67097e+17	2.60e-01	7.38e-01	2.53e-03	3.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68000e+17	2.76e-01	7.22e-01	2.20e-03	2.87e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68596e+17	2.86e-01	7.12e-01	2.01e-03	2.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.69167e+17	2.96e-01	7.02e-01	1.84e-03	2.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.69891e+17	3.10e-01	6.88e-01	1.64e-03	2.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.70691e+17	3.27e-01	6.72e-01	1.43e-03	2.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71404e+17	3.42e-01	6.57e-01	1.27e-03	2.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.72023e+17	3.56e-01	6.43e-01	1.14e-03	1.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.72636e+17	3.69e-01	6.30e-01	1.03e-03	1.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.73318e+17	3.85e-01	6.14e-01	9.10e-04	1.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74023e+17	4.02e-01	5.97e-01	7.99e-04	1.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74662e+17	4.18e-01	5.81e-01	7.10e-04	1.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75258e+17	4.33e-01	5.66e-01	6.34e-04	1.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75870e+17	4.48e-01	5.52e-01	5.66e-04	1.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76530e+17	4.65e-01	5.34e-01	4.96e-04	1.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.77187e+17	4.83e-01	5.17e-01	4.35e-04	1.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.77783e+17	4.98e-01	5.01e-01	3.88e-04	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78375e+17	5.14e-01	4.85e-01	3.43e-04	1.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78996e+17	5.31e-01	4.68e-01	3.01e-04	1.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.79612e+17	5.48e-01	4.52e-01	2.65e-04	9.77e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80211e+17	5.64e-01	4.36e-01	2.34e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80817e+17	5.81e-01	4.19e-01	2.06e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.81425e+17	5.97e-01	4.03e-01	1.81e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82010e+17	6.12e-01	3.88e-01	1.59e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82587e+17	6.27e-01	3.73e-01	1.41e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83182e+17	6.43e-01	3.57e-01	1.24e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83777e+17	6.58e-01	3.42e-01	1.09e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84350e+17	6.72e-01	3.28e-01	9.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84917e+17	6.86e-01	3.14e-01	8.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85485e+17	7.00e-01	3.00e-01	7.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86059e+17	7.12e-01	2.88e-01	6.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86634e+17	7.26e-01	2.74e-01	5.88e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87201e+17	7.38e-01	2.62e-01	5.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87775e+17	7.50e-01	2.50e-01	4.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88368e+17	7.62e-01	2.38e-01	4.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88944e+17	7.73e-01	2.27e-01	3.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.89493e+17	7.83e-01	2.17e-01	3.33e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90075e+17	7.93e-01	2.07e-01	2.98e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90692e+17	8.04e-01	1.96e-01	2.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91305e+17	8.14e-01	1.86e-01	2.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91878e+17	8.23e-01	1.77e-01	2.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92451e+17	8.30e-01	1.70e-01	1.98e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93096e+17	8.39e-01	1.61e-01	1.79e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93778e+17	8.49e-01	1.51e-01	1.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94433e+17	8.56e-01	1.44e-01	1.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95075e+17	8.63e-01	1.37e-01	1.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95737e+17	8.70e-01	1.30e-01	1.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.96400e+17	8.76e-01	1.24e-01	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.97080e+17	8.82e-01	1.18e-01	1.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.97765e+17	8.88e-01	1.12e-01	1.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.98429e+17	8.93e-01	1.07e-01	9.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.99086e+17	8.98e-01	1.02e-01	8.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.99744e+17	9.03e-01	9.74e-02	8.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.00401e+17	9.06e-01	9.35e-02	8.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.01080e+17	9.10e-01	8.97e-02	7.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.01798e+17	9.14e-01	8.56e-02	7.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.02509e+17	9.18e-01	8.17e-02	6.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.03204e+17	9.21e-01	7.89e-02	6.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.03914e+17	9.24e-01	7.56e-02	6.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.04642e+17	9.28e-01	7.24e-02	6.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.05355e+17	9.30e-01	6.98e-02	5.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.06083e+17	9.33e-01	6.73e-02	5.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.06849e+17	9.36e-01	6.43e-02	5.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.07611e+17	9.38e-01	6.19e-02	5.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.08353e+17	9.40e-01	5.98e-02	5.19e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.09156e+17	9.43e-01	5.73e-02	4.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.09963e+17	9.45e-01	5.48e-02	4.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.10650e+17	9.47e-01	5.34e-02	4.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.11377e+17	9.49e-01	5.11e-02	4.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.12137e+17	9.51e-01	4.89e-02	4.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.12787e+17	9.52e-01	4.76e-02	4.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.13467e+17	9.54e-01	4.57e-02	4.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.14164e+17	9.56e-01	4.37e-02	4.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.14732e+17	9.57e-01	4.28e-02	4.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.15315e+17	9.59e-01	4.11e-02	3.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.15921e+17	9.61e-01	3.93e-02	3.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.16422e+17	9.62e-01	3.84e-02	3.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.16941e+17	9.62e-01	3.78e-02	3.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.17617e+17	9.64e-01	3.60e-02	3.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.18282e+17	9.66e-01	3.42e-02	3.50e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.18766e+17	9.66e-01	3.36e-02	3.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.19227e+17	9.67e-01	3.28e-02	3.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.19825e+17	9.69e-01	3.10e-02	3.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.20355e+17	9.71e-01	2.95e-02	3.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.20676e+17	9.71e-01	2.90e-02	3.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.20970e+17	9.71e-01	2.86e-02	3.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.21352e+17	9.73e-01	2.75e-02	3.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.21738e+17	9.74e-01	2.63e-02	3.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.22031e+17	9.74e-01	2.58e-02	2.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.22315e+17	9.75e-01	2.53e-02	2.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.22684e+17	9.76e-01	2.41e-02	2.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23028e+17	9.77e-01	2.28e-02	2.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23246e+17	9.77e-01	2.25e-02	2.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23435e+17	9.78e-01	2.23e-02	2.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23681e+17	9.78e-01	2.17e-02	2.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23979e+17	9.79e-01	2.06e-02	2.63e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.24237e+17	9.80e-01	1.96e-02	2.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.24401e+17	9.81e-01	1.93e-02	2.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.24548e+17	9.81e-01	1.91e-02	2.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.24740e+17	9.81e-01	1.86e-02	2.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.24989e+17	9.82e-01	1.76e-02	2.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25217e+17	9.84e-01	1.62e-02	2.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25350e+17	9.84e-01	1.60e-02	2.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25450e+17	9.84e-01	1.58e-02	2.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25580e+17	9.84e-01	1.56e-02	2.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25749e+17	9.85e-01	1.49e-02	2.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25933e+17	9.87e-01	1.34e-02	2.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26063e+17	9.87e-01	1.28e-02	2.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26152e+17	9.87e-01	1.26e-02	2.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26263e+17	9.88e-01	1.23e-02	2.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26407e+17	9.89e-01	1.10e-02	1.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26532e+17	9.96e-01	3.95e-03	8.85e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26613e+17	9.96e-01	3.74e-03	8.40e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26687e+17	9.96e-01	3.53e-03	7.97e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26755e+17	9.97e-01	3.43e-03	7.75e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26817e+17	9.97e-01	3.33e-03	7.54e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26873e+17	9.97e-01	3.27e-03	7.41e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26923e+17	9.97e-01	3.21e-03	7.28e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.26978e+17	9.97e-01	3.15e-03	7.16e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27047e+17	9.97e-01	3.04e-03	6.93e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27122e+17	9.97e-01	2.88e-03	6.59e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27191e+17	9.97e-01	2.77e-03	6.38e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27253e+17	9.97e-01	2.69e-03	6.20e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27309e+17	9.97e-01	2.64e-03	6.10e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27371e+17	9.97e-01	2.59e-03	5.99e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27438e+17	9.98e-01	2.49e-03	5.79e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27499e+17	9.98e-01	2.42e-03	5.63e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27554e+17	9.98e-01	2.37e-03	5.54e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27612e+17	9.98e-01	2.33e-03	5.45e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27683e+17	9.98e-01	2.25e-03	5.28e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27758e+17	9.98e-01	2.13e-03	5.04e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27827e+17	9.98e-01	2.06e-03	4.91e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27889e+17	9.98e-01	2.02e-03	4.82e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27946e+17	9.98e-01	1.98e-03	4.74e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
###########################
 2.66952e+13	6.59e-04	1.94e-01	7.35e-01	6.84e-02	1.03e-03	6.73e-06	0.00e+00	0.00e+00
 1.60171e+14	6.60e-04	1.94e-01	7.35e-01	6.84e-02	1.03e-03	6.72e-06	0.00e+00	0.00e+00
 6.94076e+14	6.59e-04	1.94e-01	7.37e-01	6.82e-02	1.02e-03	6.68e-06	0.00e+00	0.00e+00
 2.82970e+15	6.65e-04	1.93e-01	7.39e-01	6.69e-02	9.79e-04	6.42e-06	0.00e+00	0.00e+00
 6.75924e+15	6.74e-04	1.89e-01	7.43e-01	6.56e-02	9.26e-04	6.12e-06	0.00e+00	0.00e+00
 1.18676e+16	6.92e-04	1.88e-01	7.47e-01	6.31e-02	8.52e-04	5.66e-06	0.00e+00	0.00e+00
 1.85086e+16	7.29e-04	1.90e-01	7.50e-01	5.89e-02	7.55e-04	5.04e-06	0.00e+00	0.00e+00
 2.71418e+16	7.98e-04	1.96e-01	7.49e-01	5.30e-02	6.34e-04	4.23e-06	0.00e+00	0.00e+00
 3.83649e+16	9.31e-04	2.11e-01	7.42e-01	4.51e-02	4.96e-04	3.28e-06	0.00e+00	0.00e+00
 5.08410e+16	1.12e-03	2.33e-01	7.29e-01	3.73e-02	3.76e-04	2.43e-06	0.00e+00	0.00e+00
 6.15689e+16	1.34e-03	2.55e-01	7.12e-01	3.15e-02	2.96e-04	1.86e-06	0.00e+00	0.00e+00
 6.98115e+16	1.54e-03	2.75e-01	6.96e-01	2.75e-02	2.47e-04	1.51e-06	0.00e+00	0.00e+00
 7.70611e+16	1.76e-03	2.95e-01	6.79e-01	2.44e-02	2.10e-04	1.24e-06	0.00e+00	0.00e+00
 8.53463e+16	2.05e-03	3.20e-01	6.57e-01	2.11e-02	1.74e-04	9.89e-07	0.00e+00	0.00e+00
 9.41597e+16	2.42e-03	3.49e-01	6.30e-01	1.80e-02	1.43e-04	0.00e+00	0.00e+00	0.00e+00
 1.01685e+17	2.75e-03	3.73e-01	6.08e-01	1.59e-02	1.22e-04	0.00e+00	0.00e+00	0.00e+00
 1.09494e+17	3.16e-03	4.01e-01	5.82e-01	1.38e-02	1.03e-04	0.00e+00	0.00e+00	0.00e+00
 1.18232e+17	3.69e-03	4.33e-01	5.51e-01	1.17e-02	8.56e-05	0.00e+00	0.00e+00	0.00e+00
 1.25877e+17	4.22e-03	4.63e-01	5.23e-01	1.01e-02	7.26e-05	0.00e+00	0.00e+00	0.00e+00
 1.32246e+17	4.73e-03	4.89e-01	4.98e-01	8.88e-03	6.29e-05	0.00e+00	0.00e+00	0.00e+00
 1.39257e+17	5.41e-03	5.20e-01	4.67e-01	7.55e-03	5.29e-05	0.00e+00	0.00e+00	0.00e+00
 1.47008e+17	6.26e-03	5.55e-01	4.33e-01	6.25e-03	4.36e-05	0.00e+00	0.00e+00	0.00e+00
 1.54276e+17	7.21e-03	5.89e-01	3.98e-01	5.14e-03	3.57e-05	0.00e+00	0.00e+00	0.00e+00
 1.61188e+17	8.30e-03	6.24e-01	3.64e-01	4.18e-03	2.90e-05	0.00e+00	0.00e+00	0.00e+00
 1.69085e+17	9.86e-03	6.65e-01	3.22e-01	3.19e-03	2.23e-05	0.00e+00	0.00e+00	0.00e+00
 1.77227e+17	1.18e-02	7.08e-01	2.78e-01	2.34e-03	1.65e-05	0.00e+00	0.00e+00	0.00e+00
 1.83753e+17	1.38e-02	7.42e-01	2.42e-01	1.76e-03	1.25e-05	0.00e+00	0.00e+00	0.00e+00
 1.89232e+17	1.59e-02	7.71e-01	2.12e-01	1.34e-03	9.65e-06	0.00e+00	0.00e+00	0.00e+00
 1.95285e+17	1.88e-02	8.02e-01	1.78e-01	9.54e-04	6.98e-06	0.00e+00	0.00e+00	0.00e+00
