#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 2.59470e+14	9.76e-08	9.00e-04	8.41e-02	3.03e-01	1.51e-01	2.10e-01	2.25e-01	2.60e-02	3.45e-04	2.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.55682e+15	9.75e-08	9.04e-04	8.43e-02	3.04e-01	1.51e-01	2.10e-01	2.24e-01	2.59e-02	3.43e-04	2.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.74623e+15	9.78e-08	9.20e-04	8.53e-02	3.07e-01	1.51e-01	2.09e-01	2.21e-01	2.53e-02	3.32e-04	2.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75039e+16	1.02e-07	9.88e-04	8.95e-02	3.18e-01	1.51e-01	2.07e-01	2.11e-01	2.34e-02	2.99e-04	1.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.56979e+16	1.18e-07	1.17e-03	9.98e-02	3.44e-01	1.52e-01	2.00e-01	1.84e-01	1.89e-02	2.22e-04	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.05070e+17	1.42e-07	1.39e-03	1.11e-01	3.70e-01	1.50e-01	1.92e-01	1.61e-01	1.52e-02	1.64e-04	9.55e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.36361e+17	1.62e-07	1.55e-03	1.19e-01	3.86e-01	1.47e-01	1.86e-01	1.48e-01	1.32e-02	1.35e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67426e+17	1.83e-07	1.71e-03	1.26e-01	3.98e-01	1.43e-01	1.80e-01	1.39e-01	1.18e-02	1.16e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.07811e+17	2.14e-07	1.94e-03	1.37e-01	4.15e-01	1.38e-01	1.72e-01	1.25e-01	1.01e-02	9.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.49294e+17	2.54e-07	2.22e-03	1.50e-01	4.33e-01	1.32e-01	1.63e-01	1.10e-01	8.47e-03	7.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
