#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 1.20353e+14	3.87e-06	8.97e-03	2.77e-01	4.13e-01	1.21e-01	1.18e-01	5.88e-02	3.85e-03	4.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.22119e+14	3.87e-06	8.99e-03	2.78e-01	4.13e-01	1.20e-01	1.17e-01	5.87e-02	3.83e-03	4.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.12918e+15	3.88e-06	9.06e-03	2.78e-01	4.13e-01	1.20e-01	1.17e-01	5.83e-02	3.79e-03	4.54e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.27574e+16	4.01e-06	9.38e-03	2.83e-01	4.16e-01	1.18e-01	1.15e-01	5.60e-02	3.58e-03	4.20e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.04734e+16	4.33e-06	1.02e-02	2.93e-01	4.21e-01	1.13e-01	1.09e-01	5.08e-02	3.09e-03	3.41e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.13519e+16	4.87e-06	1.13e-02	3.07e-01	4.26e-01	1.07e-01	1.02e-01	4.48e-02	2.55e-03	2.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.12470e+16	5.49e-06	1.25e-02	3.22e-01	4.29e-01	1.01e-01	9.46e-02	3.95e-02	2.10e-03	2.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.76920e+16	6.04e-06	1.35e-02	3.34e-01	4.30e-01	9.61e-02	8.93e-02	3.57e-02	1.81e-03	1.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.04746e+17	6.77e-06	1.47e-02	3.49e-01	4.28e-01	9.13e-02	8.36e-02	3.20e-02	1.54e-03	1.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.23662e+17	7.69e-06	1.61e-02	3.66e-01	4.25e-01	8.59e-02	7.71e-02	2.80e-02	1.26e-03	1.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
