#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 5.78597e+17	2.00e-01	7.97e-01	2.78e-03	4.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.79113e+17	2.06e-01	7.91e-01	2.58e-03	4.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.79773e+17	2.16e-01	7.81e-01	2.32e-03	4.26e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.80508e+17	2.28e-01	7.70e-01	2.06e-03	4.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.81168e+17	2.39e-01	7.59e-01	1.84e-03	3.84e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.81727e+17	2.49e-01	7.50e-01	1.68e-03	3.70e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.82281e+17	2.58e-01	7.40e-01	1.54e-03	3.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.82901e+17	2.70e-01	7.29e-01	1.39e-03	3.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.83546e+17	2.82e-01	7.16e-01	1.24e-03	3.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.84148e+17	2.94e-01	7.04e-01	1.12e-03	3.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.84701e+17	3.05e-01	6.93e-01	1.03e-03	2.98e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.85277e+17	3.17e-01	6.82e-01	9.29e-04	2.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.85890e+17	3.31e-01	6.68e-01	8.39e-04	2.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.86483e+17	3.44e-01	6.56e-01	7.59e-04	2.60e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.87048e+17	3.56e-01	6.43e-01	6.94e-04	2.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.87621e+17	3.69e-01	6.30e-01	6.31e-04	2.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.88226e+17	3.82e-01	6.17e-01	5.75e-04	2.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.88844e+17	3.97e-01	6.03e-01	5.21e-04	2.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.89445e+17	4.10e-01	5.89e-01	4.77e-04	2.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.90035e+17	4.24e-01	5.76e-01	4.36e-04	2.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.90620e+17	4.37e-01	5.63e-01	4.02e-04	1.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.91207e+17	4.50e-01	5.50e-01	3.70e-04	1.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.91810e+17	4.63e-01	5.37e-01	3.43e-04	1.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.92420e+17	4.76e-01	5.24e-01	3.17e-04	1.70e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.93055e+17	4.89e-01	5.11e-01	2.95e-04	1.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.93752e+17	5.03e-01	4.97e-01	2.72e-04	1.56e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.94483e+17	5.17e-01	4.82e-01	2.52e-04	1.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.95201e+17	5.30e-01	4.70e-01	2.36e-04	1.43e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.95958e+17	5.43e-01	4.57e-01	2.21e-04	1.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.96774e+17	5.56e-01	4.44e-01	2.08e-04	1.32e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.97650e+17	5.68e-01	4.31e-01	1.95e-04	1.26e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.98562e+17	5.80e-01	4.20e-01	1.85e-04	1.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.99567e+17	5.91e-01	4.09e-01	1.76e-04	1.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.00718e+17	6.03e-01	3.97e-01	1.67e-04	1.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.01934e+17	6.13e-01	3.87e-01	1.60e-04	1.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.03362e+17	6.23e-01	3.77e-01	1.54e-04	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.04992e+17	6.32e-01	3.68e-01	1.48e-04	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.06621e+17	6.39e-01	3.61e-01	1.44e-04	9.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.08221e+17	6.45e-01	3.55e-01	1.41e-04	9.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.09799e+17	6.49e-01	3.51e-01	1.39e-04	9.52e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.11604e+17	6.54e-01	3.46e-01	1.36e-04	9.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.13951e+17	6.60e-01	3.40e-01	1.33e-04	9.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.17001e+17	6.66e-01	3.34e-01	1.30e-04	8.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.20966e+17	6.73e-01	3.27e-01	1.27e-04	8.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.26121e+17	6.81e-01	3.18e-01	1.23e-04	8.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.32823e+17	6.92e-01	3.08e-01	1.18e-04	8.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.41535e+17	7.05e-01	2.95e-01	1.13e-04	7.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.52704e+17	7.21e-01	2.79e-01	1.07e-04	7.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.64756e+17	7.37e-01	2.63e-01	1.01e-04	6.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.76207e+17	7.51e-01	2.49e-01	9.59e-05	6.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.88368e+17	7.66e-01	2.34e-01	9.11e-05	5.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.01348e+17	7.82e-01	2.18e-01	8.61e-05	5.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.13648e+17	7.95e-01	2.05e-01	8.21e-05	4.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.25713e+17	8.08e-01	1.92e-01	7.82e-05	4.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.37833e+17	8.17e-01	1.83e-01	7.49e-05	4.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.50447e+17	8.30e-01	1.70e-01	7.12e-05	3.70e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.63702e+17	8.43e-01	1.57e-01	6.76e-05	3.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.75739e+17	8.54e-01	1.46e-01	6.45e-05	3.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.86760e+17	8.64e-01	1.36e-01	6.18e-05	2.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.98816e+17	8.74e-01	1.26e-01	5.89e-05	2.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.11159e+17	8.85e-01	1.15e-01	5.64e-05	2.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.22323e+17	8.94e-01	1.06e-01	5.38e-05	2.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.32919e+17	9.02e-01	9.83e-02	5.13e-05	1.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.43346e+17	9.10e-01	8.99e-02	4.86e-05	1.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.50750e+17	9.15e-01	8.49e-02	4.70e-05	1.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.54325e+17	9.15e-01	8.46e-02	4.67e-05	1.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.57452e+17	9.16e-01	8.35e-02	4.62e-05	1.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.61517e+17	9.20e-01	7.99e-02	4.51e-05	1.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.65615e+17	9.24e-01	7.63e-02	4.40e-05	1.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.68740e+17	9.25e-01	7.50e-02	4.35e-05	1.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.71788e+17	9.27e-01	7.34e-02	4.29e-05	1.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.75750e+17	9.30e-01	6.96e-02	4.17e-05	1.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.79352e+17	9.34e-01	6.63e-02	4.06e-05	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.81586e+17	9.34e-01	6.57e-02	4.03e-05	1.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.83592e+17	9.35e-01	6.50e-02	4.00e-05	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.86200e+17	9.36e-01	6.35e-02	3.93e-05	1.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.89589e+17	9.38e-01	6.24e-02	3.90e-05	1.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.93996e+17	9.41e-01	5.91e-02	3.79e-05	1.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.97956e+17	9.44e-01	5.63e-02	3.68e-05	9.58e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.00308e+17	9.44e-01	5.58e-02	3.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.02338e+17	9.45e-01	5.53e-02	3.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.04977e+17	9.46e-01	5.39e-02	3.57e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.07921e+17	9.49e-01	5.12e-02	3.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.10181e+17	9.51e-01	4.94e-02	3.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.11596e+17	9.51e-01	4.92e-02	3.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.12991e+17	9.51e-01	4.88e-02	3.36e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.14804e+17	9.52e-01	4.77e-02	3.32e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.17036e+17	9.55e-01	4.54e-02	3.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.18928e+17	9.56e-01	4.36e-02	3.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.20040e+17	9.56e-01	4.35e-02	3.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.21023e+17	9.57e-01	4.32e-02	3.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.22302e+17	9.58e-01	4.24e-02	3.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.23916e+17	9.59e-01	4.06e-02	3.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.25375e+17	9.61e-01	3.90e-02	2.94e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.26284e+17	9.61e-01	3.87e-02	2.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.27073e+17	9.61e-01	3.86e-02	2.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.28098e+17	9.62e-01	3.79e-02	2.88e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.29430e+17	9.64e-01	3.63e-02	2.81e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.30616e+17	9.66e-01	3.42e-02	2.71e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.31247e+17	9.66e-01	3.40e-02	2.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.31702e+17	9.66e-01	3.41e-02	2.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.32292e+17	9.66e-01	3.37e-02	2.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.33060e+17	9.67e-01	3.30e-02	2.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.34056e+17	9.69e-01	3.08e-02	2.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.34856e+17	9.71e-01	2.92e-02	2.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.35229e+17	9.71e-01	2.92e-02	2.43e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.35542e+17	9.71e-01	2.93e-02	2.43e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.35949e+17	9.71e-01	2.90e-02	2.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.36478e+17	9.71e-01	2.85e-02	2.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.37165e+17	9.74e-01	2.57e-02	2.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.37704e+17	9.88e-01	1.23e-02	1.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.37989e+17	9.88e-01	1.23e-02	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.38302e+17	9.88e-01	1.20e-02	1.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.38640e+17	9.88e-01	1.16e-02	1.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.38947e+17	9.89e-01	1.14e-02	1.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.39284e+17	9.89e-01	1.13e-02	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.39722e+17	9.89e-01	1.09e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.40194e+17	9.89e-01	1.06e-02	9.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.40624e+17	9.90e-01	1.04e-02	9.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.41096e+17	9.90e-01	1.02e-02	9.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.41708e+17	9.90e-01	9.89e-03	9.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.42370e+17	9.90e-01	9.52e-03	8.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.42972e+17	9.91e-01	9.34e-03	8.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.43632e+17	9.91e-01	9.16e-03	8.63e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.44489e+17	9.91e-01	8.77e-03	8.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.45415e+17	9.92e-01	8.37e-03	7.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.46257e+17	9.92e-01	8.12e-03	7.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.47024e+17	9.92e-01	7.96e-03	7.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.47864e+17	9.92e-01	7.79e-03	7.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.48771e+17	9.93e-01	7.44e-03	7.10e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.49596e+17	9.93e-01	7.28e-03	6.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.50347e+17	9.93e-01	7.13e-03	6.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.50928e+17	9.93e-01	7.06e-03	6.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.51377e+17	9.93e-01	7.09e-03	6.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.51898e+17	9.93e-01	7.01e-03	6.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.52536e+17	9.93e-01	6.80e-03	6.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.53191e+17	9.93e-01	6.61e-03	6.27e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.53787e+17	9.94e-01	6.49e-03	6.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.54253e+17	9.94e-01	6.43e-03	6.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.54631e+17	9.94e-01	6.45e-03	6.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.55080e+17	9.94e-01	6.38e-03	5.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
