#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 3.07329e+13	7.03e-05	1.02e-01	7.59e-01	1.29e-01	8.41e-03	1.91e-03	1.49e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.84397e+14	7.03e-05	1.02e-01	7.59e-01	1.29e-01	8.40e-03	1.91e-03	1.49e-04	4.03e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.99054e+14	7.05e-05	1.02e-01	7.58e-01	1.29e-01	8.37e-03	1.90e-03	1.48e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.25768e+15	7.17e-05	1.03e-01	7.58e-01	1.28e-01	8.25e-03	1.87e-03	1.45e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.78156e+15	7.35e-05	1.05e-01	7.57e-01	1.28e-01	8.05e-03	1.84e-03	1.41e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.36626e+16	7.59e-05	1.06e-01	7.56e-01	1.27e-01	7.79e-03	1.79e-03	1.35e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.13080e+16	7.89e-05	1.09e-01	7.57e-01	1.25e-01	7.48e-03	1.71e-03	1.28e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.12469e+16	8.31e-05	1.11e-01	7.59e-01	1.21e-01	7.08e-03	1.61e-03	1.17e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.41676e+16	8.97e-05	1.15e-01	7.64e-01	1.13e-01	6.59e-03	1.45e-03	1.02e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.08458e+16	1.01e-04	1.22e-01	7.70e-01	1.01e-01	5.97e-03	1.24e-03	8.26e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 7.56998e+16	1.10e-04	1.27e-01	7.75e-01	9.11e-02	5.53e-03	1.08e-03	6.90e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.51632e+16	1.19e-04	1.31e-01	7.78e-01	8.39e-02	5.22e-03	9.65e-04	5.96e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 9.27220e+16	1.27e-04	1.36e-01	7.80e-01	7.81e-02	4.97e-03	8.75e-04	5.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.00942e+17	1.38e-04	1.41e-01	7.82e-01	7.12e-02	4.68e-03	7.73e-04	4.45e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.09543e+17	1.49e-04	1.47e-01	7.83e-01	6.52e-02	4.42e-03	6.86e-04	3.81e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.17056e+17	1.59e-04	1.52e-01	7.83e-01	6.02e-02	4.21e-03	6.17e-04	3.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.25242e+17	1.72e-04	1.59e-01	7.82e-01	5.47e-02	3.95e-03	5.43e-04	2.79e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.33980e+17	1.86e-04	1.66e-01	7.80e-01	4.95e-02	3.70e-03	4.75e-04	2.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.41760e+17	2.00e-04	1.73e-01	7.78e-01	4.49e-02	3.47e-03	4.18e-04	1.97e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.48632e+17	2.12e-04	1.80e-01	7.75e-01	4.11e-02	3.27e-03	3.74e-04	1.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.55997e+17	2.28e-04	1.88e-01	7.71e-01	3.70e-02	3.04e-03	3.26e-04	1.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.63977e+17	2.45e-04	1.98e-01	7.66e-01	3.29e-02	2.79e-03	2.81e-04	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71173e+17	2.62e-04	2.08e-01	7.59e-01	2.93e-02	2.57e-03	2.44e-04	9.36e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.77778e+17	2.80e-04	2.19e-01	7.52e-01	2.62e-02	2.35e-03	2.12e-04	7.68e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.85197e+17	3.02e-04	2.33e-01	7.42e-01	2.27e-02	2.11e-03	1.78e-04	6.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.92975e+17	3.28e-04	2.49e-01	7.29e-01	1.93e-02	1.85e-03	1.47e-04	4.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.99365e+17	3.51e-04	2.65e-01	7.16e-01	1.67e-02	1.64e-03	1.24e-04	3.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.04755e+17	3.73e-04	2.80e-01	7.03e-01	1.46e-02	1.47e-03	1.06e-04	2.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.10701e+17	4.01e-04	2.99e-01	6.87e-01	1.24e-02	1.28e-03	8.81e-05	2.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.17075e+17	4.35e-04	3.23e-01	6.66e-01	1.02e-02	1.07e-03	7.04e-05	1.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.22281e+17	4.65e-04	3.44e-01	6.46e-01	8.52e-03	9.10e-04	5.75e-05	1.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.26218e+17	4.91e-04	3.63e-01	6.28e-01	7.34e-03	7.93e-04	4.87e-05	9.18e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.29643e+17	5.14e-04	3.81e-01	6.12e-01	6.39e-03	6.97e-04	4.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.33512e+17	5.43e-04	4.02e-01	5.91e-01	5.43e-03	5.97e-04	3.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.37515e+17	5.72e-04	4.25e-01	5.69e-01	4.50e-03	4.99e-04	2.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.40648e+17	5.95e-04	4.45e-01	5.50e-01	3.85e-03	4.28e-04	2.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.43087e+17	6.14e-04	4.61e-01	5.35e-01	3.38e-03	3.77e-04	2.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.45671e+17	6.36e-04	4.78e-01	5.18e-01	2.93e-03	3.28e-04	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.48468e+17	6.55e-04	4.97e-01	5.00e-01	2.50e-03	2.80e-04	1.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.50872e+17	6.70e-04	5.13e-01	4.84e-01	2.17e-03	2.43e-04	1.26e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.52885e+17	6.82e-04	5.25e-01	4.72e-01	1.92e-03	2.15e-04	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.55058e+17	6.92e-04	5.39e-01	4.59e-01	1.69e-03	1.89e-04	9.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.57427e+17	6.99e-04	5.52e-01	4.46e-01	1.46e-03	1.64e-04	8.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.59507e+17	7.02e-04	5.63e-01	4.35e-01	1.28e-03	1.44e-04	7.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.61308e+17	7.02e-04	5.71e-01	4.27e-01	1.14e-03	1.29e-04	6.36e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.63024e+17	7.01e-04	5.78e-01	4.20e-01	1.03e-03	1.17e-04	5.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64696e+17	6.96e-04	5.84e-01	4.14e-01	9.31e-04	1.06e-04	5.15e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.66250e+17	6.90e-04	5.89e-01	4.09e-01	8.47e-04	9.72e-05	4.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.67651e+17	6.82e-04	5.93e-01	4.06e-01	7.79e-04	9.00e-05	4.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68933e+17	6.73e-04	5.95e-01	4.03e-01	7.23e-04	8.41e-05	4.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.70143e+17	6.64e-04	5.98e-01	4.01e-01	6.74e-04	7.89e-05	3.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71098e+17	6.55e-04	5.99e-01	4.00e-01	6.38e-04	7.51e-05	3.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71736e+17	6.49e-04	5.99e-01	4.00e-01	6.18e-04	7.31e-05	3.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.72358e+17	6.43e-04	6.00e-01	3.99e-01	5.99e-04	7.11e-05	3.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.73159e+17	6.38e-04	6.01e-01	3.98e-01	5.72e-04	6.82e-05	3.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74020e+17	6.27e-04	6.01e-01	3.98e-01	5.45e-04	6.55e-05	3.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74759e+17	6.17e-04	6.01e-01	3.98e-01	5.24e-04	6.34e-05	3.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75400e+17	6.08e-04	6.00e-01	3.99e-01	5.08e-04	6.18e-05	2.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76078e+17	6.01e-04	6.00e-01	3.99e-01	4.89e-04	5.99e-05	2.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
