#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.77778e+17	7.90e-03	5.97e-01	3.89e-01	5.31e-03	1.18e-04	0.00e+00	0.00e+00	0.00e+00
 1.85197e+17	9.32e-03	6.38e-01	3.49e-01	4.15e-03	9.37e-05	0.00e+00	0.00e+00	0.00e+00
 1.92975e+17	1.12e-02	6.81e-01	3.05e-01	3.12e-03	7.17e-05	0.00e+00	0.00e+00	0.00e+00
 1.99365e+17	1.31e-02	7.17e-01	2.68e-01	2.39e-03	5.57e-05	0.00e+00	0.00e+00	0.00e+00
 2.04755e+17	1.50e-02	7.46e-01	2.37e-01	1.87e-03	4.42e-05	0.00e+00	0.00e+00	0.00e+00
 2.10701e+17	1.76e-02	7.79e-01	2.02e-01	1.38e-03	3.31e-05	0.00e+00	0.00e+00	0.00e+00
 2.17075e+17	2.11e-02	8.12e-01	1.66e-01	9.59e-04	2.31e-05	0.00e+00	0.00e+00	0.00e+00
 2.22281e+17	2.48e-02	8.37e-01	1.37e-01	6.85e-04	1.65e-05	0.00e+00	0.00e+00	0.00e+00
 2.26218e+17	2.83e-02	8.55e-01	1.16e-01	5.19e-04	1.25e-05	0.00e+00	0.00e+00	0.00e+00
 2.29643e+17	3.18e-02	8.68e-01	9.96e-02	4.02e-04	9.57e-06	0.00e+00	0.00e+00	0.00e+00
 2.33512e+17	3.65e-02	8.81e-01	8.23e-02	2.97e-04	6.94e-06	0.00e+00	0.00e+00	0.00e+00
 2.37515e+17	4.26e-02	8.91e-01	6.58e-02	2.12e-04	4.79e-06	0.00e+00	0.00e+00	0.00e+00
 2.40648e+17	4.86e-02	8.97e-01	5.40e-02	1.60e-04	3.47e-06	0.00e+00	0.00e+00	0.00e+00
 2.43087e+17	5.41e-02	9.00e-01	4.58e-02	1.28e-04	2.65e-06	0.00e+00	0.00e+00	0.00e+00
 2.45671e+17	6.09e-02	9.01e-01	3.79e-02	1.00e-04	1.96e-06	0.00e+00	0.00e+00	0.00e+00
 2.48468e+17	6.97e-02	9.00e-01	3.04e-02	7.71e-05	1.39e-06	0.00e+00	0.00e+00	0.00e+00
 2.50872e+17	7.89e-02	8.96e-01	2.48e-02	6.14e-05	1.01e-06	0.00e+00	0.00e+00	0.00e+00
 2.52885e+17	8.78e-02	8.91e-01	2.07e-02	5.09e-05	7.67e-07	0.00e+00	0.00e+00	0.00e+00
 2.55058e+17	9.87e-02	8.84e-01	1.69e-02	4.18e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.57427e+17	1.13e-01	8.74e-01	1.33e-02	3.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.59507e+17	1.28e-01	8.61e-01	1.07e-02	2.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.61308e+17	1.43e-01	8.49e-01	8.71e-03	2.43e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.63024e+17	1.58e-01	8.34e-01	7.13e-03	2.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.64696e+17	1.76e-01	8.18e-01	5.81e-03	1.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.66250e+17	1.94e-01	8.01e-01	4.76e-03	1.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.67651e+17	2.12e-01	7.84e-01	3.96e-03	1.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68933e+17	2.30e-01	7.67e-01	3.33e-03	1.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.70143e+17	2.48e-01	7.49e-01	2.81e-03	1.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71098e+17	2.64e-01	7.34e-01	2.44e-03	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71736e+17	2.74e-01	7.24e-01	2.24e-03	1.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.72358e+17	2.84e-01	7.14e-01	2.05e-03	1.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.73159e+17	2.98e-01	7.00e-01	1.81e-03	9.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74020e+17	3.15e-01	6.84e-01	1.59e-03	9.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74759e+17	3.29e-01	6.69e-01	1.41e-03	8.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.75400e+17	3.42e-01	6.57e-01	1.28e-03	8.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76078e+17	3.55e-01	6.43e-01	1.15e-03	7.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76828e+17	3.71e-01	6.28e-01	1.02e-03	7.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.77563e+17	3.87e-01	6.12e-01	9.04e-04	7.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78242e+17	4.02e-01	5.97e-01	8.09e-04	6.68e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78900e+17	4.17e-01	5.83e-01	7.28e-04	6.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.79594e+17	4.32e-01	5.67e-01	6.47e-04	6.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80317e+17	4.49e-01	5.50e-01	5.73e-04	5.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.81016e+17	4.65e-01	5.34e-01	5.09e-04	5.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.81687e+17	4.80e-01	5.19e-01	4.57e-04	5.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82387e+17	4.96e-01	5.03e-01	4.06e-04	4.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83111e+17	5.13e-01	4.87e-01	3.60e-04	4.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83809e+17	5.29e-01	4.71e-01	3.20e-04	4.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84497e+17	5.44e-01	4.56e-01	2.88e-04	4.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85226e+17	5.60e-01	4.39e-01	2.55e-04	3.87e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85975e+17	5.76e-01	4.23e-01	2.27e-04	3.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86693e+17	5.92e-01	4.08e-01	2.03e-04	3.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87397e+17	6.06e-01	3.94e-01	1.83e-04	3.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88144e+17	6.20e-01	3.80e-01	1.64e-04	3.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88938e+17	6.35e-01	3.65e-01	1.48e-04	2.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.89729e+17	6.49e-01	3.50e-01	1.32e-04	2.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90528e+17	6.62e-01	3.37e-01	1.20e-04	2.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91338e+17	6.76e-01	3.24e-01	1.09e-04	2.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92168e+17	6.88e-01	3.12e-01	9.94e-05	2.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93058e+17	7.01e-01	2.99e-01	9.03e-05	2.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94008e+17	7.12e-01	2.88e-01	8.25e-05	2.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94916e+17	7.23e-01	2.77e-01	7.64e-05	2.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95855e+17	7.33e-01	2.67e-01	7.08e-05	1.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.96996e+17	7.44e-01	2.56e-01	6.50e-05	1.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.98274e+17	7.56e-01	2.44e-01	5.98e-05	1.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.99594e+17	7.65e-01	2.35e-01	5.58e-05	1.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.01051e+17	7.75e-01	2.25e-01	5.18e-05	1.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.02745e+17	7.84e-01	2.16e-01	4.85e-05	1.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.04604e+17	7.93e-01	2.07e-01	4.55e-05	1.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.06487e+17	8.01e-01	1.99e-01	4.32e-05	1.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.08627e+17	8.08e-01	1.92e-01	4.08e-05	1.28e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.11393e+17	8.16e-01	1.83e-01	3.84e-05	1.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.14769e+17	8.25e-01	1.75e-01	3.64e-05	1.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.18614e+17	8.34e-01	1.66e-01	3.41e-05	1.07e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.22852e+17	8.44e-01	1.56e-01	3.20e-05	1.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.27654e+17	8.53e-01	1.47e-01	2.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.32176e+17	8.62e-01	1.38e-01	2.81e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.35633e+17	8.68e-01	1.32e-01	2.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.38632e+17	8.73e-01	1.27e-01	2.59e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.41745e+17	8.79e-01	1.21e-01	2.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.44903e+17	8.84e-01	1.16e-01	2.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.47896e+17	8.90e-01	1.10e-01	2.30e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50691e+17	8.94e-01	1.06e-01	2.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53340e+17	8.98e-01	1.02e-01	2.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55934e+17	9.03e-01	9.69e-02	2.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.58386e+17	9.07e-01	9.29e-02	2.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.60729e+17	9.10e-01	8.97e-02	1.97e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.63014e+17	9.14e-01	8.59e-02	1.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.65228e+17	9.18e-01	8.25e-02	1.86e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.67353e+17	9.21e-01	7.92e-02	1.81e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.69311e+17	9.24e-01	7.63e-02	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.71129e+17	9.27e-01	7.35e-02	1.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.72885e+17	9.29e-01	7.08e-02	1.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.74570e+17	9.32e-01	6.83e-02	1.64e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.76203e+17	9.34e-01	6.58e-02	1.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.77770e+17	9.36e-01	6.40e-02	1.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.79392e+17	9.39e-01	6.10e-02	1.54e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.80893e+17	9.41e-01	5.86e-02	1.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.82068e+17	9.43e-01	5.73e-02	1.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.83304e+17	9.45e-01	5.51e-02	1.45e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.84566e+17	9.47e-01	5.30e-02	1.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.85588e+17	9.48e-01	5.17e-02	1.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.86643e+17	9.50e-01	4.99e-02	1.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.87735e+17	9.52e-01	4.80e-02	1.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.88617e+17	9.53e-01	4.69e-02	1.33e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.89498e+17	9.54e-01	4.62e-02	1.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.90586e+17	9.54e-01	4.60e-02	1.30e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.91951e+17	9.56e-01	4.41e-02	1.27e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.93293e+17	9.58e-01	4.21e-02	1.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.94233e+17	9.59e-01	4.13e-02	1.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.95054e+17	9.59e-01	4.06e-02	1.21e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.96017e+17	9.61e-01	3.86e-02	1.18e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.96860e+17	9.63e-01	3.71e-02	1.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.97413e+17	9.63e-01	3.65e-02	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.97923e+17	9.64e-01	3.61e-02	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.98586e+17	9.65e-01	3.47e-02	1.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.99205e+17	9.67e-01	3.33e-02	1.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.99615e+17	9.67e-01	3.29e-02	1.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.99995e+17	9.67e-01	3.26e-02	1.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.00489e+17	9.68e-01	3.18e-02	1.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.01055e+17	9.70e-01	3.02e-02	1.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.01493e+17	9.71e-01	2.91e-02	1.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.01743e+17	9.71e-01	2.90e-02	1.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.01972e+17	9.71e-01	2.89e-02	1.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.02269e+17	9.71e-01	2.86e-02	9.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.02654e+17	9.72e-01	2.77e-02	9.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.03083e+17	9.74e-01	2.58e-02	9.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.03378e+17	9.75e-01	2.53e-02	9.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.03554e+17	9.75e-01	2.52e-02	9.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.03767e+17	9.75e-01	2.50e-02	9.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04044e+17	9.75e-01	2.45e-02	9.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04388e+17	9.77e-01	2.28e-02	8.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04655e+17	9.79e-01	2.14e-02	8.58e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04772e+17	9.79e-01	2.14e-02	8.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04859e+17	9.79e-01	2.14e-02	8.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04971e+17	9.79e-01	2.14e-02	8.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05118e+17	9.79e-01	2.13e-02	8.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05308e+17	9.79e-01	2.09e-02	8.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05555e+17	9.80e-01	2.00e-02	8.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05795e+17	9.83e-01	1.71e-02	7.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05923e+17	9.83e-01	1.68e-02	7.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05987e+17	9.83e-01	1.68e-02	7.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06070e+17	9.83e-01	1.65e-02	7.38e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06175e+17	9.84e-01	1.63e-02	7.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06310e+17	9.93e-01	7.28e-03	3.87e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06456e+17	9.93e-01	6.60e-03	3.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06588e+17	9.94e-01	6.26e-03	3.35e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06709e+17	9.94e-01	6.08e-03	3.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06818e+17	9.94e-01	5.98e-03	3.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.06928e+17	9.94e-01	5.92e-03	3.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07060e+17	9.94e-01	5.79e-03	3.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07203e+17	9.94e-01	5.53e-03	3.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07332e+17	9.95e-01	5.44e-03	2.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07466e+17	9.95e-01	5.39e-03	2.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07633e+17	9.95e-01	5.20e-03	2.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07812e+17	9.95e-01	5.00e-03	2.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07975e+17	9.95e-01	4.91e-03	2.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08124e+17	9.95e-01	4.82e-03	2.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08266e+17	9.95e-01	4.78e-03	2.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08432e+17	9.95e-01	4.68e-03	2.57e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08611e+17	9.95e-01	4.50e-03	2.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08773e+17	9.96e-01	4.43e-03	2.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08926e+17	9.96e-01	4.38e-03	2.43e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.09099e+17	9.96e-01	4.29e-03	2.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.09286e+17	9.96e-01	4.13e-03	2.32e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.09457e+17	9.96e-01	4.09e-03	2.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.09638e+17	9.96e-01	4.01e-03	2.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.09829e+17	9.96e-01	3.87e-03	2.19e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10004e+17	9.96e-01	3.81e-03	2.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10161e+17	9.96e-01	3.77e-03	2.14e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10319e+17	9.96e-01	3.71e-03	2.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10478e+17	9.96e-01	3.64e-03	2.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10613e+17	9.96e-01	3.61e-03	2.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10746e+17	9.96e-01	3.59e-03	2.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10916e+17	9.96e-01	3.50e-03	2.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11099e+17	9.97e-01	3.40e-03	1.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11265e+17	9.97e-01	3.34e-03	1.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11405e+17	9.97e-01	3.31e-03	1.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11535e+17	9.97e-01	3.30e-03	1.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11694e+17	9.97e-01	3.25e-03	1.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11869e+17	9.97e-01	3.16e-03	1.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.12030e+17	9.97e-01	3.12e-03	1.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.12177e+17	9.97e-01	3.09e-03	1.83e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.12321e+17	9.97e-01	3.06e-03	1.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
###########################
 3.07329e+13	6.21e-04	1.83e-01	7.26e-01	8.80e-02	2.55e-03	4.03e-05	0.00e+00	0.00e+00
 1.84397e+14	6.21e-04	1.83e-01	7.26e-01	8.80e-02	2.54e-03	4.02e-05	0.00e+00	0.00e+00
 7.99054e+14	6.19e-04	1.82e-01	7.27e-01	8.79e-02	2.53e-03	4.00e-05	0.00e+00	0.00e+00
 3.25768e+15	6.20e-04	1.80e-01	7.31e-01	8.64e-02	2.45e-03	3.88e-05	0.00e+00	0.00e+00
 7.78156e+15	6.18e-04	1.74e-01	7.37e-01	8.54e-02	2.35e-03	3.76e-05	0.00e+00	0.00e+00
 1.36626e+16	6.27e-04	1.71e-01	7.43e-01	8.26e-02	2.20e-03	3.53e-05	0.00e+00	0.00e+00
 2.13080e+16	6.53e-04	1.71e-01	7.48e-01	7.77e-02	1.99e-03	3.19e-05	0.00e+00	0.00e+00
 3.12469e+16	7.10e-04	1.76e-01	7.51e-01	7.03e-02	1.72e-03	2.73e-05	0.00e+00	0.00e+00
