#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 1.28251e+17	2.29e-03	3.14e-01	6.58e-01	2.56e-02	5.85e-04	5.95e-06	0.00e+00	0.00e+00
 1.35873e+17	2.66e-03	3.41e-01	6.34e-01	2.21e-02	5.02e-04	4.68e-06	0.00e+00	0.00e+00
 1.44051e+17	3.10e-03	3.71e-01	6.07e-01	1.89e-02	4.28e-04	3.64e-06	0.00e+00	0.00e+00
 1.51428e+17	3.58e-03	4.00e-01	5.79e-01	1.62e-02	3.67e-04	2.85e-06	0.00e+00	0.00e+00
 1.58047e+17	4.09e-03	4.29e-01	5.53e-01	1.40e-02	3.17e-04	2.26e-06	0.00e+00	0.00e+00
 1.65205e+17	4.76e-03	4.63e-01	5.20e-01	1.18e-02	2.67e-04	1.71e-06	0.00e+00	0.00e+00
 1.73006e+17	5.64e-03	5.03e-01	4.82e-01	9.57e-03	2.19e-04	1.24e-06	0.00e+00	0.00e+00
 1.79936e+17	6.59e-03	5.40e-01	4.46e-01	7.84e-03	1.81e-04	9.15e-07	0.00e+00	0.00e+00
 1.86097e+17	7.59e-03	5.74e-01	4.12e-01	6.48e-03	1.51e-04	0.00e+00	0.00e+00	0.00e+00
 1.92965e+17	8.95e-03	6.14e-01	3.72e-01	5.11e-03	1.20e-04	0.00e+00	0.00e+00	0.00e+00
 2.00338e+17	1.07e-02	6.58e-01	3.27e-01	3.86e-03	9.20e-05	0.00e+00	0.00e+00	0.00e+00
 2.06656e+17	1.27e-02	6.97e-01	2.87e-01	2.94e-03	7.10e-05	0.00e+00	0.00e+00	0.00e+00
 2.12055e+17	1.47e-02	7.30e-01	2.53e-01	2.28e-03	5.55e-05	0.00e+00	0.00e+00	0.00e+00
 2.17969e+17	1.74e-02	7.66e-01	2.15e-01	1.67e-03	4.12e-05	0.00e+00	0.00e+00	0.00e+00
 2.24038e+17	2.08e-02	8.00e-01	1.78e-01	1.17e-03	2.92e-05	0.00e+00	0.00e+00	0.00e+00
 2.28713e+17	2.42e-02	8.25e-01	1.50e-01	8.65e-04	2.16e-05	0.00e+00	0.00e+00	0.00e+00
 2.32300e+17	2.72e-02	8.42e-01	1.30e-01	6.75e-04	1.68e-05	0.00e+00	0.00e+00	0.00e+00
 2.36068e+17	3.10e-02	8.59e-01	1.10e-01	5.12e-04	1.27e-05	0.00e+00	0.00e+00	0.00e+00
 2.40126e+17	3.59e-02	8.74e-01	8.98e-02	3.71e-04	9.03e-06	0.00e+00	0.00e+00	0.00e+00
 2.43524e+17	4.10e-02	8.84e-01	7.45e-02	2.80e-04	6.65e-06	0.00e+00	0.00e+00	0.00e+00
 2.46255e+17	4.58e-02	8.91e-01	6.31e-02	2.20e-04	5.07e-06	0.00e+00	0.00e+00	0.00e+00
 2.48770e+17	5.09e-02	8.95e-01	5.39e-02	1.77e-04	3.95e-06	0.00e+00	0.00e+00	0.00e+00
 2.51658e+17	5.77e-02	8.98e-01	4.42e-02	1.36e-04	2.88e-06	0.00e+00	0.00e+00	0.00e+00
 2.54679e+17	6.64e-02	8.98e-01	3.52e-02	1.03e-04	2.02e-06	0.00e+00	0.00e+00	0.00e+00
 2.57130e+17	7.51e-02	8.96e-01	2.88e-02	8.21e-05	1.49e-06	0.00e+00	0.00e+00	0.00e+00
 2.59159e+17	8.33e-02	8.92e-01	2.42e-02	6.83e-05	1.14e-06	0.00e+00	0.00e+00	0.00e+00
 2.61381e+17	9.35e-02	8.87e-01	1.99e-02	5.61e-05	8.51e-07	0.00e+00	0.00e+00	0.00e+00
 2.63858e+17	1.07e-01	8.77e-01	1.56e-02	4.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.66108e+17	1.22e-01	8.65e-01	1.24e-02	3.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.68074e+17	1.37e-01	8.53e-01	9.95e-03	3.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.69930e+17	1.54e-01	8.38e-01	8.04e-03	2.71e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.71719e+17	1.72e-01	8.21e-01	6.47e-03	2.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.73359e+17	1.91e-01	8.03e-01	5.24e-03	2.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.74808e+17	2.10e-01	7.86e-01	4.33e-03	1.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.76127e+17	2.29e-01	7.68e-01	3.61e-03	1.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.77387e+17	2.48e-01	7.49e-01	3.02e-03	1.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.78382e+17	2.64e-01	7.33e-01	2.61e-03	1.41e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.79024e+17	2.75e-01	7.23e-01	2.38e-03	1.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.79637e+17	2.85e-01	7.13e-01	2.18e-03	1.30e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.80428e+17	2.99e-01	6.99e-01	1.94e-03	1.22e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.81287e+17	3.16e-01	6.82e-01	1.69e-03	1.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82029e+17	3.31e-01	6.67e-01	1.51e-03	1.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.82669e+17	3.44e-01	6.55e-01	1.36e-03	1.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.83337e+17	3.58e-01	6.41e-01	1.23e-03	9.77e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84080e+17	3.74e-01	6.25e-01	1.09e-03	9.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.84824e+17	3.90e-01	6.09e-01	9.61e-04	8.69e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.85508e+17	4.05e-01	5.94e-01	8.58e-04	8.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86160e+17	4.20e-01	5.79e-01	7.73e-04	7.85e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.86848e+17	4.36e-01	5.64e-01	6.89e-04	7.42e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.87575e+17	4.53e-01	5.47e-01	6.10e-04	7.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88284e+17	4.69e-01	5.30e-01	5.42e-04	6.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.88959e+17	4.84e-01	5.15e-01	4.87e-04	6.30e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.89668e+17	5.01e-01	4.99e-01	4.33e-04	5.94e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.90408e+17	5.18e-01	4.82e-01	3.83e-04	5.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91112e+17	5.33e-01	4.66e-01	3.43e-04	5.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.91823e+17	5.49e-01	4.51e-01	3.07e-04	5.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.92582e+17	5.65e-01	4.35e-01	2.73e-04	4.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.93363e+17	5.81e-01	4.19e-01	2.45e-04	4.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94141e+17	5.97e-01	4.03e-01	2.18e-04	4.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.94903e+17	6.11e-01	3.89e-01	1.96e-04	4.00e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.95672e+17	6.25e-01	3.75e-01	1.77e-04	3.79e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.96481e+17	6.39e-01	3.61e-01	1.61e-04	3.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.97348e+17	6.53e-01	3.47e-01	1.45e-04	3.39e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.98267e+17	6.67e-01	3.33e-01	1.31e-04	3.20e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.99207e+17	6.80e-01	3.20e-01	1.19e-04	3.03e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.00190e+17	6.92e-01	3.08e-01	1.09e-04	2.87e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.01230e+17	7.04e-01	2.96e-01	1.00e-04	2.74e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.02298e+17	7.15e-01	2.85e-01	9.23e-05	2.60e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.03464e+17	7.25e-01	2.75e-01	8.56e-05	2.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.04816e+17	7.36e-01	2.64e-01	7.90e-05	2.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.06280e+17	7.46e-01	2.54e-01	7.35e-05	2.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.07899e+17	7.56e-01	2.44e-01	6.86e-05	2.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.09722e+17	7.65e-01	2.35e-01	6.42e-05	2.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.11577e+17	7.73e-01	2.27e-01	6.06e-05	1.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.13685e+17	7.80e-01	2.20e-01	5.76e-05	1.86e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.16426e+17	7.89e-01	2.10e-01	5.44e-05	1.75e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.19838e+17	7.99e-01	2.01e-01	5.10e-05	1.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.23701e+17	8.08e-01	1.92e-01	4.77e-05	1.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.28086e+17	8.17e-01	1.83e-01	4.47e-05	1.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.32614e+17	8.27e-01	1.73e-01	4.19e-05	1.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.37186e+17	8.36e-01	1.64e-01	3.94e-05	1.29e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.41979e+17	8.44e-01	1.56e-01	3.71e-05	1.21e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.46879e+17	8.53e-01	1.47e-01	3.49e-05	1.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51952e+17	8.62e-01	1.38e-01	3.28e-05	1.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.57009e+17	8.70e-01	1.30e-01	3.09e-05	9.64e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.61801e+17	8.78e-01	1.22e-01	2.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.66523e+17	8.86e-01	1.14e-01	2.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.71448e+17	8.93e-01	1.06e-01	2.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.76256e+17	9.01e-01	9.92e-02	2.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.80797e+17	9.08e-01	9.24e-02	2.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.85137e+17	9.14e-01	8.60e-02	2.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.88448e+17	9.19e-01	8.15e-02	2.15e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.90478e+17	9.21e-01	7.89e-02	2.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.92221e+17	9.23e-01	7.67e-02	2.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.94273e+17	9.27e-01	7.35e-02	2.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.96405e+17	9.30e-01	7.01e-02	1.95e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.98151e+17	9.31e-01	6.95e-02	1.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.99895e+17	9.33e-01	6.67e-02	1.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.01688e+17	9.36e-01	6.43e-02	1.83e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.03187e+17	9.38e-01	6.23e-02	1.79e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.04513e+17	9.39e-01	6.07e-02	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.05974e+17	9.42e-01	5.82e-02	1.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.07411e+17	9.44e-01	5.59e-02	1.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.08508e+17	9.45e-01	5.47e-02	1.66e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.09577e+17	9.47e-01	5.29e-02	1.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.10699e+17	9.49e-01	5.09e-02	1.59e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.11635e+17	9.50e-01	4.98e-02	1.57e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.12557e+17	9.52e-01	4.82e-02	1.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.13485e+17	9.53e-01	4.71e-02	1.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.14437e+17	9.53e-01	4.67e-02	1.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.15666e+17	9.55e-01	4.52e-02	1.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.17157e+17	9.57e-01	4.27e-02	1.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.18333e+17	9.59e-01	4.07e-02	1.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.18940e+17	9.60e-01	4.02e-02	1.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.19461e+17	9.60e-01	3.98e-02	1.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.20139e+17	9.62e-01	3.84e-02	1.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.20805e+17	9.63e-01	3.70e-02	1.32e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.21274e+17	9.63e-01	3.65e-02	1.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.21703e+17	9.64e-01	3.62e-02	1.30e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.22261e+17	9.65e-01	3.49e-02	1.28e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.22775e+17	9.66e-01	3.35e-02	1.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.23107e+17	9.67e-01	3.33e-02	1.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.23415e+17	9.67e-01	3.30e-02	1.24e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.23816e+17	9.68e-01	3.24e-02	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.24276e+17	9.69e-01	3.09e-02	1.20e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.24653e+17	9.70e-01	2.99e-02	1.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.24884e+17	9.70e-01	2.97e-02	1.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.25084e+17	9.70e-01	2.97e-02	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.25345e+17	9.71e-01	2.92e-02	1.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.25683e+17	9.72e-01	2.81e-02	1.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.25991e+17	9.73e-01	2.68e-02	1.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.26164e+17	9.73e-01	2.67e-02	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.26296e+17	9.73e-01	2.66e-02	1.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.26467e+17	9.74e-01	2.64e-02	1.09e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.26690e+17	9.74e-01	2.59e-02	1.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.26951e+17	9.76e-01	2.44e-02	1.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27144e+17	9.77e-01	2.35e-02	1.03e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27235e+17	9.77e-01	2.34e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27314e+17	9.77e-01	2.34e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27415e+17	9.77e-01	2.34e-02	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27548e+17	9.77e-01	2.31e-02	1.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27720e+17	9.77e-01	2.27e-02	1.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.27926e+17	9.79e-01	2.13e-02	9.71e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28080e+17	9.81e-01	1.93e-02	9.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28138e+17	9.81e-01	1.93e-02	9.12e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28168e+17	9.81e-01	1.92e-02	9.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28207e+17	9.81e-01	1.92e-02	9.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28258e+17	9.81e-01	1.91e-02	9.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28324e+17	9.81e-01	1.91e-02	9.02e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28410e+17	9.81e-01	1.89e-02	8.99e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28521e+17	9.81e-01	1.87e-02	8.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28667e+17	9.92e-01	8.00e-03	4.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28823e+17	9.93e-01	7.21e-03	4.17e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.28966e+17	9.93e-01	6.80e-03	3.96e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29096e+17	9.93e-01	6.65e-03	3.88e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29214e+17	9.93e-01	6.53e-03	3.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29321e+17	9.94e-01	6.48e-03	3.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29437e+17	9.94e-01	6.43e-03	3.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29589e+17	9.94e-01	6.21e-03	3.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29752e+17	9.94e-01	5.98e-03	3.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.29901e+17	9.94e-01	5.87e-03	3.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30028e+17	9.94e-01	5.82e-03	3.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30158e+17	9.94e-01	5.78e-03	3.41e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30327e+17	9.94e-01	5.63e-03	3.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30509e+17	9.95e-01	5.42e-03	3.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30675e+17	9.95e-01	5.33e-03	3.18e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30821e+17	9.95e-01	5.28e-03	3.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.30974e+17	9.95e-01	5.24e-03	3.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.31172e+17	9.95e-01	5.06e-03	3.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.31386e+17	9.95e-01	4.92e-03	2.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.31580e+17	9.95e-01	4.83e-03	2.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.31740e+17	9.95e-01	4.78e-03	2.91e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.31880e+17	9.95e-01	4.77e-03	2.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32049e+17	9.95e-01	4.68e-03	2.85e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32219e+17	9.95e-01	4.56e-03	2.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32341e+17	9.95e-01	4.55e-03	2.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32446e+17	9.95e-01	4.56e-03	2.78e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32578e+17	9.95e-01	4.52e-03	2.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32750e+17	9.96e-01	4.41e-03	2.72e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.32936e+17	9.96e-01	4.29e-03	2.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33078e+17	9.96e-01	4.26e-03	2.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33188e+17	9.96e-01	4.28e-03	2.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33317e+17	9.96e-01	4.25e-03	2.63e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33484e+17	9.96e-01	4.18e-03	2.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33664e+17	9.96e-01	4.07e-03	2.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33801e+17	9.96e-01	4.04e-03	2.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.33907e+17	9.96e-01	4.06e-03	2.55e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34030e+17	9.96e-01	4.04e-03	2.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34189e+17	9.96e-01	3.98e-03	2.53e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34362e+17	9.96e-01	3.91e-03	2.50e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34510e+17	9.96e-01	3.88e-03	2.49e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34638e+17	9.96e-01	3.87e-03	2.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34780e+17	9.96e-01	3.85e-03	2.48e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.34964e+17	9.96e-01	3.79e-03	2.46e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.35169e+17	9.96e-01	3.73e-03	2.45e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.35350e+17	9.96e-01	3.69e-03	2.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.35500e+17	9.96e-01	3.69e-03	2.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.35664e+17	9.96e-01	3.68e-03	2.44e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
