#depth	S  1	S  2	S  3	S  4	S  5	S  6	S  7	S  8	S  9	S 10	S 11	S 12	S 13	S 14	S 15	S 16	S 17
 1.89899e+13	5.68e-04	3.37e-01	6.45e-01	1.61e-02	1.26e-03	1.23e-04	4.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.13939e+14	5.68e-04	3.38e-01	6.44e-01	1.61e-02	1.25e-03	1.23e-04	4.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.93737e+14	5.69e-04	3.38e-01	6.44e-01	1.62e-02	1.25e-03	1.23e-04	4.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.01293e+15	5.80e-04	3.40e-01	6.42e-01	1.60e-02	1.23e-03	1.21e-04	3.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.80824e+15	5.94e-04	3.42e-01	6.40e-01	1.59e-02	1.21e-03	1.19e-04	3.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 8.44214e+15	6.16e-04	3.46e-01	6.36e-01	1.53e-02	1.17e-03	1.14e-04	3.67e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.31662e+16	6.51e-04	3.53e-01	6.31e-01	1.43e-02	1.11e-03	1.05e-04	3.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.92495e+16	7.05e-04	3.63e-01	6.23e-01	1.27e-02	1.03e-03	9.33e-05	2.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.57630e+16	7.68e-04	3.75e-01	6.13e-01	1.11e-02	9.33e-04	8.06e-05	2.31e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.16183e+16	8.32e-04	3.87e-01	6.02e-01	9.63e-03	8.46e-04	6.95e-05	1.90e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.68119e+16	8.99e-04	4.00e-01	5.90e-01	8.30e-03	7.58e-04	5.91e-05	1.54e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.16892e+16	9.65e-04	4.14e-01	5.77e-01	7.13e-03	6.75e-04	5.02e-05	1.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 4.64245e+16	1.03e-03	4.30e-01	5.63e-01	6.07e-03	5.93e-04	4.20e-05	9.85e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.09412e+16	1.10e-03	4.47e-01	5.47e-01	5.11e-03	5.12e-04	3.46e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.52216e+16	1.16e-03	4.65e-01	5.30e-01	4.26e-03	4.36e-04	2.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 5.91340e+16	1.22e-03	4.83e-01	5.12e-01	3.53e-03	3.67e-04	2.28e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.25568e+16	1.27e-03	5.02e-01	4.93e-01	2.93e-03	3.08e-04	1.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 6.54794e+16	1.32e-03	5.20e-01	4.76e-01	2.46e-03	2.59e-04	1.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
