4.420000000000000000e+02,4.379913751000000133e+00,8.940585400000000682e-02,4.023056959999999904e-01,1.494904903999999979e+00,4.822273879999999791e-01,8.523942989999999664e-01,3.511944815000000109e+00,1.173165988999999909e+00,1.274754345999999927e+00,3.733413510000000102e+00,9.307704199999999872e-02,4.379913751000000133e+00,1.580294072000000050e+01,3.733413507999999936e+00,1.822975980000000051e-01,1.083771300000000055e-02
5.550000000000000000e+02,2.996120525999999895e+00,6.502328599999999958e-02,7.998336769999999651e-01,1.276155456999999993e+00,4.116630510000000021e-01,1.381674464999999907e+00,1.208364339000000065e+00,7.237594849999999802e-01,1.221619342000000108e+00,4.139663225999999696e+00,5.650426499999999796e-02,2.996120525999999895e+00,1.486375950999999951e+01,4.139663227999999862e+00,1.658408399999999894e-01,5.189742900000000186e-02
8.970000000000000000e+02,3.363269292000000021e+00,1.075698880000000024e-01,8.241134959999999454e-01,1.469331052000000026e+00,4.739777589999999985e-01,2.532348961999999926e+00,1.316475926000000074e+00,3.948902839999999803e-01,1.196307331000000085e+00,8.516971502000000527e+00,1.144452819999999954e-01,3.363269292000000021e+00,1.008577395000000010e+01,8.516971493999999865e+00,2.955905120000000275e-01,2.027307799999999993e-02
4.940000000000000000e+02,2.300391219999999848e+00,8.178910000000000347e-02,1.005843861000000006e+00,1.553508337000000017e+00,5.011317220000000017e-01,2.832349884000000095e+00,7.377503730000000148e-01,3.530637249999999949e-01,1.259034262999999987e+00,6.515512806000000268e+00,1.533441919999999903e-01,2.300391219999999848e+00,9.072867668000000663e+00,6.515512801999999937e+00,2.570041439999999899e-01,9.334738900000000283e-02
5.560000000000000000e+02,3.720436351000000030e+00,1.233016069999999936e-01,1.437790941999999905e+00,2.535367702999999917e+00,8.178605490000000477e-01,1.112133918000000055e+00,8.347115870000000326e-01,8.991722880000000417e-01,1.132121691999999902e+00,4.137623457000000116e+00,5.711943600000000260e-02,3.720436351000000030e+00,9.733374850000000578e+00,4.137623457000000116e+00,2.160596140000000109e-01,1.378648000000000026e-02
6.640000000000000000e+02,4.294311945999999658e+00,1.343616159999999893e-01,1.183354188000000029e+00,2.500605289000000120e+00,8.066468669999999896e-01,1.533686721999999891e+00,1.170623243999999952e+00,6.520236409999999871e-01,1.345633762999999927e+00,6.586129212000000344e+00,1.357293059999999940e-01,4.294311945999999658e+00,1.030995275999999983e+01,6.586129208000000013e+00,3.406425590000000114e-01,8.476087000000000204e-02
7.560000000000000000e+02,2.316920228999999942e+00,7.617715699999999535e-02,7.396807359999999498e-01,9.874190940000000527e-01,3.185222879999999868e-01,1.857077488000000054e+00,1.010427318000000074e+00,5.384804920000000328e-01,1.060814284000000107e+00,4.302700397999999815e+00,1.117576029999999970e-01,2.316920228999999942e+00,9.811256387000000245e+00,4.302700401000000063e+00,2.184149730000000122e-01,4.969545699999999844e-02
4.920000000000000000e+02,2.235121866000000068e+00,6.718262899999999371e-02,6.173328930000000492e-01,1.027373976000000022e+00,3.314109599999999767e-01,1.198537296000000030e+00,1.167938826000000097e+00,8.343503389999999964e-01,1.206377926000000045e+00,2.678876917999999829e+00,1.036892799999999948e-01,2.235121866000000068e+00,1.073204583000000056e+01,2.678876919999999995e+00,1.185123230000000027e-01,4.317794700000000124e-02
6.650000000000000000e+02,2.071722440999999915e+00,5.828692199999999796e-02,7.066958789999999713e-01,1.321835995999999902e+00,4.263987080000000152e-01,2.798999902999999900e+00,9.456650039999999757e-01,3.572704660000000088e-01,1.373109927000000008e+00,5.798750912000000035e+00,9.668613800000000480e-02,2.071722440999999915e+00,1.146565191000000006e+01,5.798750913000000118e+00,2.208411329999999950e-01,3.455574799999999724e-02
5.240000000000000000e+02,3.170291655999999847e+00,6.877333099999999311e-02,7.421771069999999471e-01,1.371326649000000009e+00,4.423634350000000270e-01,1.220084071999999908e+00,1.377938928999999924e+00,8.196156500000000289e-01,1.169570500999999929e+00,3.868022353999999829e+00,9.662434300000000142e-02,3.170291655999999847e+00,1.487022248999999974e+01,3.868022353999999829e+00,1.002752640000000028e-01,nan
2.700000000000000000e+02,7.615196968000000233e+00,1.309064119999999998e-01,9.926549770000000494e-01,2.131671814999999803e+00,6.876360689999999609e-01,7.666610259999999677e-01,2.474691819999999876e+00,1.304357422999999905e+00,1.193436538000000047e+00,5.838274718000000085e+00,4.972022999999999721e-02,7.615196968000000233e+00,1.876543032000000011e+01,5.838274720000000251e+00,2.820182139999999893e-01,1.846094530000000067e-01
7.580000000000000000e+02,3.395148030000000094e+00,1.224652910000000039e-01,6.647593360000000340e-01,1.298172947000000077e+00,4.187654670000000023e-01,1.124244964000000069e+00,1.647527132000000005e+00,8.894858610000000443e-01,1.277924303999999900e+00,3.816978075999999831e+00,4.175370300000000312e-02,3.395148030000000094e+00,8.943015903999999239e+00,3.816978075999999831e+00,1.661490509999999921e-01,nan
8.750000000000000000e+02,4.687660385000000041e+00,1.588017869999999998e-01,8.027023049999999493e-01,1.591551093000000083e+00,5.134035780000000271e-01,2.070437603999999876e+00,1.883822311000000083e+00,4.829896819999999757e-01,1.219054625000000058e+00,9.705508335999999403e+00,1.309563960000000027e-01,4.687660385000000041e+00,9.522238628000000205e+00,9.705508335999999403e+00,4.241081170000000067e-01,3.907224699999999745e-02
5.170000000000000000e+02,5.602437359999999700e+00,1.106805919999999943e-01,7.491998469999999744e-01,1.663772368000000057e+00,5.367007639999999968e-01,4.854115399999999747e-01,2.412224007999999920e+00,2.060107595999999930e+00,1.364256240000000009e+00,2.719487744999999901e+00,9.665267499999999345e-02,5.602437359999999700e+00,1.632840795999999983e+01,2.719487744999999901e+00,1.010177180000000063e-01,1.781373719999999883e-01
6.450000000000000000e+02,2.732307977000000054e+00,1.061493510000000029e-01,1.054278459000000057e+00,1.611608901000000094e+00,5.198738389999999487e-01,2.241456089999999790e+00,8.360122150000000030e-01,4.461385629999999880e-01,1.018248097000000074e+00,6.124348355999999605e+00,3.134968800000000055e-02,2.732307977000000054e+00,8.303297777999999241e+00,6.124348361000000018e+00,2.334079370000000098e-01,2.400865099999999891e-02
3.890000000000000000e+02,6.246662062999999598e+00,2.023114099999999971e-01,1.178080562999999970e+00,2.601604282999999906e+00,8.392271879999999573e-01,9.670885030000000437e-01,1.710453717999999901e+00,1.034031525999999923e+00,1.218020775000000055e+00,6.041075060999999913e+00,1.390844390000000041e-01,6.246662062999999598e+00,9.960151407999999762e+00,6.041075059999999830e+00,2.710527300000000195e-01,nan
1.078000000000000000e+03,2.816015095000000024e+00,7.298796000000000450e-02,3.704213650000000024e-01,1.312558448999999960e+00,4.234059510000000026e-01,1.373036112000000086e+00,2.452320660999999902e+00,7.283129640000000071e-01,1.231663018000000109e+00,3.866490418000000151e+00,8.618234700000000637e-02,2.816015095000000024e+00,1.244577821000000029e+01,3.866490415999999986e+00,4.791093200000000329e-02,1.065827939999999946e-01
6.460000000000000000e+02,1.521942571000000077e+00,9.709082199999999330e-02,9.515154670000000037e-01,1.117017020000000027e+00,3.603280710000000275e-01,6.338126246999999935e+00,5.159655659999999866e-01,1.577753359999999883e-01,7.938360599999999545e-01,9.646264156000000867e+00,5.550075699999999779e-02,1.521942571000000077e+00,5.056597575999999705e+00,9.646264173000000497e+00,3.139054629999999957e-01,5.878095900000000068e-02
6.660000000000000000e+02,2.408090784000000095e+00,7.973137199999999480e-02,7.328089570000000386e-01,1.594496493000000070e+00,5.143537070000000488e-01,2.270606286000000029e+00,1.060035457999999986e+00,4.404110070000000210e-01,1.227637523000000064e+00,5.467826071000000177e+00,8.585901799999999529e-02,2.408090784000000095e+00,9.742758251999999786e+00,5.467826065999999763e+00,2.657336109999999807e-01,nan
9.540000000000000000e+02,1.703723797000000095e+00,6.318009500000000556e-02,8.451010279999999764e-01,1.127913925000000095e+00,3.638432019999999767e-01,3.134494448999999960e+00,6.503226279999999582e-01,3.190307130000000213e-01,1.166130571000000060e+00,5.340312785000000062e+00,7.927989400000000353e-02,1.703723797000000095e+00,8.698757375999999653e+00,5.340312789999999588e+00,2.321970050000000119e-01,1.062763800000000036e-01
7.230000000000000000e+02,6.265598912999999826e+00,1.639579130000000107e-01,8.665943369999999923e-01,1.972154981999999945e+00,6.361790259999999808e-01,8.015339790000000075e-01,2.332303425000000097e+00,1.247607745000000046e+00,1.223548190999999896e+00,5.022090427000000190e+00,1.331185589999999974e-01,6.265598912999999826e+00,1.232731564000000013e+01,5.022090427000000190e+00,3.214767829999999882e-01,nan
9.820000000000000000e+02,5.481740141000000399e+00,1.425889180000000089e-01,1.409409780999999917e+00,1.764498303999999962e+00,5.691930010000000317e-01,1.568327167000000077e+00,1.254640981999999960e+00,6.376220599999999905e-01,1.077082561000000105e+00,8.597161987999999866e+00,1.396319570000000010e-01,5.481740141000000399e+00,1.240140747999999959e+01,8.597161994000000362e+00,4.995091309999999951e-01,4.834540000000000235e-04
1.018000000000000000e+03,2.635818576000000135e+00,6.574213499999999322e-02,7.912316069999999479e-01,1.368259566999999954e+00,4.413740540000000157e-01,7.278929800000000228e-01,1.074608304999999930e+00,1.373828333999999929e+00,1.226622925000000031e+00,1.918593838000000051e+00,1.033953799999999951e-01,2.635818576000000135e+00,1.293331983999999935e+01,1.918593838000000051e+00,9.192651200000000189e-02,nan
4.160000000000000000e+02,2.737807581000000212e+00,1.032380739999999991e-01,8.559895709999999491e-01,1.334307608000000034e+00,4.304218089999999886e-01,1.688736878000000052e+00,1.031745906000000046e+00,5.921585609999999722e-01,1.072186233000000044e+00,4.623436626000000160e+00,1.014777530000000039e-01,2.737807581000000212e+00,8.554632079999999306e+00,4.623436629000000408e+00,2.036707259999999964e-01,4.417551900000000337e-02
5.090000000000000000e+02,6.992169954000000409e+00,2.418599750000000048e-01,6.157157699999999956e-01,2.522682806999999805e+00,8.137686469999999561e-01,5.814141550000000436e-01,3.663279070999999831e+00,1.719944366000000002e+00,1.050022970999999972e+00,4.065346584000000263e+00,1.042753409999999936e-01,6.992169954000000409e+00,9.325803880000000490e+00,4.065346585000000346e+00,2.054716759999999920e-01,1.707862830000000109e-01
2.700000000000000000e+02,2.146468147999999854e+00,7.183989799999999926e-02,6.166295710000000430e-01,1.204887371999999957e+00,3.886733459999999751e-01,1.786879266999999993e+00,1.122893082000000042e+00,5.596349000000000462e-01,1.335852048000000014e+00,3.835479432000000077e+00,6.272035099999999364e-02,2.146468147999999854e+00,9.638224744000000399e+00,3.835479430999999995e+00,1.400758360000000091e-01,6.090075999999999823e-03
2.790000000000000000e+02,2.490208779000000039e+00,1.006068279999999954e-01,8.298936820000000214e-01,1.608059161999999986e+00,5.187287619999999544e-01,1.817233180999999975e+00,9.679470660000000226e-01,5.502871129999999944e-01,1.429843667000000096e+00,4.525290019999999913e+00,1.997463199999999911e-02,2.490208779000000039e+00,7.984479483000000322e+00,4.525290016999999665e+00,1.681860460000000057e-01,3.317536900000000316e-02
3.880000000000000000e+02,1.061560932999999984e+01,2.221242850000000046e-01,6.591069790000000372e-01,2.591881170999999817e+00,8.360906999999999645e-01,4.114445660000000116e-01,5.195499686999999867e+00,2.430461071999999945e+00,1.404878381000000065e+00,4.367734766999999962e+00,9.461899999999999478e-02,1.061560932999999984e+01,1.541654978000000042e+01,4.367734769000000128e+00,3.611227459999999945e-01,3.565077700000000155e-02
1.026000000000000000e+03,4.192190176999999629e+00,1.137724269999999954e-01,6.366018810000000361e-01,1.902286664000000016e+00,6.136408589999999830e-01,1.212720379999999931e+00,2.124278066000000020e+00,8.245923929999999791e-01,1.615396773000000064e+00,5.083954463999999618e+00,3.849059900000000034e-02,4.192190176999999629e+00,1.188617881000000054e+01,5.083954463999999618e+00,1.643209310000000034e-01,4.737825700000000001e-02
6.240000000000000000e+02,2.456589514000000030e+00,9.529102700000000037e-02,7.955163910000000449e-01,1.621051242999999920e+00,5.229197559999999578e-01,3.074246958999999890e+00,9.961431830000000431e-01,3.252829110000000079e-01,1.347760118999999923e+00,7.552162842999999626e+00,1.346638310000000116e-01,2.456589514000000030e+00,8.316084496000000215e+00,7.552162842999999626e+00,2.429720760000000090e-01,2.141397499999999829e-02
6.280000000000000000e+02,3.148458891999999842e+00,5.966098200000000129e-02,7.791653570000000029e-01,1.299016852999999916e+00,4.190376949999999878e-01,2.335748656999999895e+00,1.303486982999999988e+00,4.281282559999999848e-01,1.304395807999999990e+00,7.354008628999999964e+00,9.935750000000000137e-02,3.148458891999999842e+00,1.702338551000000066e+01,7.354008635999999655e+00,3.562648030000000188e-01,3.761135799999999751e-02
5.060000000000000000e+02,6.729524467000000065e+00,1.077534140000000057e-01,6.316084800000000277e-01,1.380277200000000093e+00,4.452507099999999940e-01,3.954644150000000136e-01,3.436961998000000129e+00,2.528672520999999840e+00,1.347090968000000055e+00,2.661287458999999966e+00,1.140759870000000037e-01,6.729524467000000065e+00,2.014613050000000172e+01,2.661287458999999966e+00,2.787479649999999864e-01,nan
3.600000000000000000e+02,2.067379453000000034e+00,7.152816700000000361e-02,7.192584330000000303e-01,1.451707746999999937e+00,4.682928219999999975e-01,1.625947814000000102e+00,9.272002489999999764e-01,6.150258889999999923e-01,1.224283111999999951e+00,3.361451102999999829e+00,5.900086599999999903e-02,2.067379453000000034e+00,9.323552130999999576e+00,3.361451102999999829e+00,9.392452900000000660e-02,6.432804599999999984e-02
4.410000000000000000e+02,5.271947639999999602e+00,1.273773669999999913e-01,4.382406180000000262e-01,1.827474889000000102e+00,5.895080289999999890e-01,5.834294020000000414e-01,3.880581128999999851e+00,1.714003436999999908e+00,1.332060255000000026e+00,3.075809259000000129e+00,1.221710309999999994e-01,5.271947639999999602e+00,1.335110242999999919e+01,3.075809258000000046e+00,9.973515400000000641e-02,3.095679299999999981e-02
2.910000000000000000e+02,3.089445020999999958e+00,1.254313489999999975e-01,9.174336779999999747e-01,1.567413528999999972e+00,5.056172669999999814e-01,1.598035797000000091e+00,1.086285790999999890e+00,6.257682100000000469e-01,1.048969896000000013e+00,4.937043736999999766e+00,1.371677139999999961e-01,3.089445020999999958e+00,7.945343614000000443e+00,4.937043734999999600e+00,2.033743319999999910e-01,3.226453600000000338e-02
7.640000000000000000e+02,3.174521211000000065e+00,1.383974870000000135e-01,1.082241089000000045e+00,2.138773764999999827e+00,6.899270210000000292e-01,2.215401001000000036e+00,9.462208659999999938e-01,4.513855500000000243e-01,1.136379216999999997e+00,7.032837469999999591e+00,5.526886200000000193e-02,3.174521211000000065e+00,7.399260811999999632e+00,7.032837472999999839e+00,2.415735290000000091e-01,6.635556800000000366e-02
4.920000000000000000e+02,3.190821960000000068e+00,6.765138399999999497e-02,9.126365910000000525e-01,1.071070664000000061e+00,3.455066660000000178e-01,9.947030660000000246e-01,1.127828335000000015e+00,1.005325140999999922e+00,1.057781255999999948e+00,3.173920386999999899e+00,1.311559439999999965e-01,3.190821960000000068e+00,1.521472802999999985e+01,3.173920385999999816e+00,1.654808769999999984e-01,nan
5.060000000000000000e+02,4.258122874999999752e+00,8.850685099999999750e-02,8.451669219999999871e-01,1.510488639000000077e+00,4.872543999999999764e-01,3.950959849999999829e-01,1.625226910000000080e+00,2.531030531999999944e+00,1.107406316999999918e+00,1.682367249999999981e+00,7.143158900000000366e-02,4.258122874999999752e+00,1.551956717999999924e+01,1.682367249999999981e+00,1.659417169999999886e-01,1.342506209999999867e-01
4.910000000000000000e+02,7.454312421000000022e+00,1.426974669999999945e-01,1.222067302999999994e+00,2.180297100000000210e+00,7.033216450000000508e-01,4.991122029999999765e-01,1.967663240999999896e+00,2.003557504000000211e+00,1.147691723000000108e+00,3.720538295999999967e+00,nan,7.454312421000000022e+00,1.685115341999999927e+01,3.720538295999999967e+00,3.640963629999999784e-01,nan
5.360000000000000000e+02,3.088520716000000110e+00,6.562626100000000517e-02,1.160665773999999928e+00,1.544799811000000078e+00,4.983225199999999910e-01,1.103318712999999951e+00,8.583840649999999739e-01,9.063564210000000232e-01,1.198255215999999956e+00,3.407622701999999837e+00,9.476742600000000183e-02,3.088520716000000110e+00,1.518137693999999982e+01,3.407622701999999837e+00,1.822959020000000097e-01,1.134006299999999919e-02
6.000000000000000000e+02,3.524489872999999829e+00,2.126914789999999889e-01,1.345500581999999890e+00,2.551740922000000023e+00,8.231422330000000009e-01,2.213475272000000160e+00,8.449882760000000381e-01,4.517782570000000164e-01,8.574190870000000242e-01,7.801371181999999571e+00,1.023809099999999951e-02,3.524489872999999829e+00,5.345452587999999672e+00,7.801371178000000128e+00,3.353804879999999766e-01,2.975266000000000022e-02
6.460000000000000000e+02,2.066040765999999973e+00,7.131926900000000458e-02,9.179429559999999766e-01,9.905170989999999565e-01,3.195216450000000208e-01,2.666069902999999908e+00,7.260415900000000144e-01,3.750839389999999773e-01,1.080129333999999997e+00,5.508209104999999717e+00,8.031717600000000401e-02,2.066040765999999973e+00,9.344806420999999474e+00,5.508209100000000191e+00,2.604477370000000125e-01,3.161180599999999924e-02
3.090000000000000000e+02,3.975352421999999830e+00,1.507808780000000071e-01,1.037858662999999959e+00,1.732651332000000099e+00,5.589197849999999468e-01,2.060258624999999899e+00,1.235593818999999982e+00,4.853759559999999973e-01,1.331949314999999912e+00,8.190254112999999947e+00,nan,3.975352421999999830e+00,8.504869902999999454e+00,8.190254117000000278e+00,4.208732660000000236e-01,5.612783300000000197e-02
6.240000000000000000e+02,2.226636346999999905e+00,7.698866499999999780e-02,7.233589799999999848e-01,1.215831176000000013e+00,3.922036050000000107e-01,2.667721043999999875e+00,9.929645019999999711e-01,3.748517869999999919e-01,1.149798233999999919e+00,5.940044641000000070e+00,8.894226800000000488e-02,2.226636346999999905e+00,9.329552524000000346e+00,5.940044636999999739e+00,2.383448240000000107e-01,3.845614199999999872e-02
3.580000000000000000e+02,3.636289248000000196e+00,9.867178000000000060e-02,9.123248849999999743e-01,1.135287935000000026e+00,3.662219150000000090e-01,2.090849904000000148e+00,1.285722390000000104e+00,4.782744079999999842e-01,1.172358964000000059e+00,7.602935023999999764e+00,8.721058700000000607e-02,3.636289248000000196e+00,1.188786224000000047e+01,7.602935024999999847e+00,3.980572989999999756e-01,5.582823399999999742e-02
4.920000000000000000e+02,3.704648645999999879e+00,8.633822400000000508e-02,7.006047389999999764e-01,1.721544933000000110e+00,5.553370749999999578e-01,1.005086069000000082e+00,1.705737749999999942e+00,9.949396689999999710e-01,1.323150411999999942e+00,3.723490743000000158e+00,1.882415070000000024e-01,3.704648645999999879e+00,1.384147012000000032e+01,3.723490742000000076e+00,2.767918300000000165e-01,2.128851899999999880e-02
2.740000000000000000e+02,4.397786325000000218e+00,1.029048790000000047e-01,5.715704799999999919e-01,1.301569066000000108e+00,4.198609890000000178e-01,9.594286840000000316e-01,2.482004931000000081e+00,1.042286953000000072e+00,1.261175370999999990e+00,4.219362345999999597e+00,1.190765550000000006e-01,4.397786325000000218e+00,1.378594254999999968e+01,4.219362347999999763e+00,2.655289290000000246e-01,3.695273400000000097e-02
2.910000000000000000e+02,3.124876578999999932e+00,1.399828720000000082e-01,1.141892125000000036e+00,2.365251588000000016e+00,7.629843830000000438e-01,3.049985073000000213e+00,8.827670149999999882e-01,3.278704570000000040e-01,1.020074302000000044e+00,9.530826920000000868e+00,7.777236799999999450e-02,3.124876578999999932e+00,7.201057433999999979e+00,9.530826923999999423e+00,2.201825829999999873e-01,6.008224699999999835e-02
4.420000000000000000e+02,4.370540701000000361e+00,1.278573889999999880e-01,7.608296789999999810e-01,1.801918863000000037e+00,5.812641490000000077e-01,1.020051435999999923e+00,1.853045271999999910e+00,9.803427200000000008e-01,1.329602780000000095e+00,4.458176319999999748e+00,7.575304500000000496e-02,4.370540701000000361e+00,1.102675295999999960e+01,4.458176320999999831e+00,1.887419879999999994e-01,2.452235999999999999e-02
6.650000000000000000e+02,3.523788924000000211e+00,6.800183999999999396e-02,4.669497739999999841e-01,1.536335988999999902e+00,4.955922549999999815e-01,8.291132810000000353e-01,2.434321994999999905e+00,1.206107805999999893e+00,1.415972781000000014e+00,2.921620195000000031e+00,1.349370579999999986e-01,3.523788924000000211e+00,1.671581400999999900e+01,2.921620196000000114e+00,1.437707179999999918e-01,3.826936000000000226e-02
1.018000000000000000e+03,5.636526729999999930e+00,1.796997740000000066e-01,1.337556159000000022e+00,1.767199548000000009e+00,5.700643699999999869e-01,9.277182179999999834e-01,1.359370533000000103e+00,1.077913509000000047e+00,1.156665295999999898e+00,5.229108533999999864e+00,1.009240029999999982e-01,5.636526729999999930e+00,1.011817871000000046e+01,5.229108534999999947e+00,3.223538870000000056e-01,4.349762090000000025e-01
1.057000000000000000e+03,2.096916354000000204e+00,5.033953800000000312e-02,6.152638660000000481e-01,9.752317799999999925e-01,3.145908969999999805e-01,1.354368518000000021e+00,1.099405747000000044e+00,7.383514799999999489e-01,1.150487503999999994e+00,2.839997494999999983e+00,1.008670980000000023e-01,2.096916354000000204e+00,1.343724349000000018e+01,2.839997496000000066e+00,1.252482299999999882e-01,8.043046600000000601e-02
5.060000000000000000e+02,2.212963696000000091e+00,7.518852500000000605e-02,7.168669149999999934e-01,1.366780687999999966e+00,4.408969959999999855e-01,1.449285095000000023e+00,9.958044400000000129e-01,6.899953659999999989e-01,1.207322183999999909e+00,3.207215300000000102e+00,1.072272140000000012e-01,2.212963696000000091e+00,9.494257963000000800e+00,3.207215301999999824e+00,1.356630470000000088e-01,7.027926299999999460e-02
6.640000000000000000e+02,4.012002977999999942e+00,5.935436000000000184e-02,5.484279949999999459e-01,1.236181007999999970e+00,3.987680670000000038e-01,8.371767359999999769e-01,2.359825760000000106e+00,1.194490907999999907e+00,1.193352388000000097e+00,3.358755559000000002e+00,1.093732979999999938e-01,4.012002977999999942e+00,2.180453998999999854e+01,3.358755559000000002e+00,2.137325619999999871e-01,2.787368299999999979e-02
3.090000000000000000e+02,3.337702970000000047e+00,9.458714099999999958e-02,8.428491519999999904e-01,1.417271865000000020e+00,4.571844729999999801e-01,5.120964869999999891e-01,1.277427134999999936e+00,1.952757000999999937e+00,1.545137065000000032e+00,1.709225964999999903e+00,1.248445940000000032e-01,3.337702970000000047e+00,1.138292545000000011e+01,1.709225964999999903e+00,7.136137800000000309e-02,4.314733199999999658e-02
7.260000000000000000e+02,2.147699520999999834e+00,6.786020299999999394e-02,7.990074289999999912e-01,1.136373878999999976e+00,3.665722189999999769e-01,1.248412464000000055e+00,8.670836739999999709e-01,8.010173149999999520e-01,1.135682239000000093e+00,2.681214851000000010e+00,5.381238299999999836e-02,2.147699520999999834e+00,1.020931657000000037e+01,2.681214851000000010e+00,1.132835050000000066e-01,4.200286100000000244e-02
5.060000000000000000e+02,3.350646665000000191e+00,2.044756709999999977e-01,1.021379229999999971e+00,2.086882416999999990e+00,6.731878759999999629e-01,1.723524076999999988e+00,1.058229628000000089e+00,5.802065739999999749e-01,1.197193681999999981e+00,5.774920199000000309e+00,2.293809499999999862e-02,3.350646665000000191e+00,5.285977329999999696e+00,5.774920200999999587e+00,2.407299430000000018e-01,5.421273399999999854e-02
7.560000000000000000e+02,2.386481273999999875e+00,8.375069500000000000e-02,5.930681589999999836e-01,1.509340010999999926e+00,4.868838750000000215e-01,1.187203065000000057e+00,1.298050919000000025e+00,8.423158840000000147e-01,1.132535910999999951e+00,2.833237883999999873e+00,2.485869400000000062e-02,2.386481273999999875e+00,9.191955571999999464e+00,2.833237884999999956e+00,9.596350800000000292e-02,2.589514980000000022e-01
6.640000000000000000e+02,2.268208576999999782e+00,5.338330599999999843e-02,7.586253250000000170e-01,9.838309250000000228e-01,3.173648150000000223e-01,1.511539203999999970e+00,9.644816240000000374e-01,6.615772829999999605e-01,1.242017071000000028e+00,3.428486187999999935e+00,1.138693999999999956e-01,2.268208576999999782e+00,1.370616103999999957e+01,3.428486187999999935e+00,1.960371539999999912e-01,4.364828700000000089e-02
