#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 6.92807e+17	1.71e-06	3.60e-03	4.76e-01	4.53e-01	6.04e-02	6.78e-03	9.18e-06	0.00e+00
 7.16658e+17	1.87e-06	3.84e-03	4.93e-01	4.44e-01	5.41e-02	5.87e-03	7.83e-06	0.00e+00
 7.39503e+17	2.06e-06	4.10e-03	5.09e-01	4.34e-01	4.82e-02	5.07e-03	6.63e-06	0.00e+00
 7.60986e+17	2.28e-06	4.41e-03	5.25e-01	4.23e-01	4.28e-02	4.34e-03	5.52e-06	0.00e+00
 7.80805e+17	2.53e-06	4.72e-03	5.40e-01	4.13e-01	3.80e-02	3.74e-03	4.62e-06	0.00e+00
 7.99213e+17	2.81e-06	5.06e-03	5.55e-01	4.03e-01	3.39e-02	3.23e-03	3.86e-06	0.00e+00
 8.17020e+17	3.12e-06	5.42e-03	5.69e-01	3.93e-01	3.01e-02	2.79e-03	3.23e-06	0.00e+00
 8.37298e+17	3.60e-06	5.94e-03	5.86e-01	3.79e-01	2.59e-02	2.32e-03	2.56e-06	0.00e+00
 8.57915e+17	4.15e-06	6.50e-03	6.03e-01	3.66e-01	2.23e-02	1.95e-03	2.03e-06	0.00e+00
 8.74724e+17	4.68e-06	7.01e-03	6.17e-01	3.55e-01	1.97e-02	1.68e-03	1.68e-06	0.00e+00
 8.92329e+17	5.38e-06	7.64e-03	6.31e-01	3.43e-01	1.72e-02	1.43e-03	1.36e-06	0.00e+00
 9.12219e+17	6.28e-06	8.40e-03	6.46e-01	3.29e-01	1.47e-02	1.21e-03	1.08e-06	0.00e+00
 9.31636e+17	7.30e-06	9.21e-03	6.60e-01	3.17e-01	1.27e-02	1.03e-03	8.62e-07	0.00e+00
 9.53434e+17	8.68e-06	1.02e-02	6.76e-01	3.02e-01	1.08e-02	8.62e-04	0.00e+00	0.00e+00
 9.77954e+17	1.04e-05	1.14e-02	6.91e-01	2.88e-01	9.13e-03	7.19e-04	0.00e+00	0.00e+00
 1.00166e+18	1.24e-05	1.27e-02	7.04e-01	2.74e-01	7.84e-03	6.11e-04	0.00e+00	0.00e+00
 1.02811e+18	1.50e-05	1.42e-02	7.18e-01	2.60e-01	6.67e-03	5.13e-04	0.00e+00	0.00e+00
 1.05756e+18	1.84e-05	1.60e-02	7.31e-01	2.46e-01	5.69e-03	4.31e-04	0.00e+00	0.00e+00
 1.08013e+18	2.12e-05	1.74e-02	7.40e-01	2.37e-01	5.12e-03	3.83e-04	0.00e+00	0.00e+00
 1.09475e+18	2.33e-05	1.84e-02	7.46e-01	2.31e-01	4.80e-03	3.54e-04	0.00e+00	0.00e+00
 1.10977e+18	2.58e-05	1.96e-02	7.51e-01	2.24e-01	4.48e-03	3.25e-04	0.00e+00	0.00e+00
 1.12929e+18	2.95e-05	2.12e-02	7.59e-01	2.16e-01	4.11e-03	2.92e-04	0.00e+00	0.00e+00
 1.15034e+18	3.39e-05	2.31e-02	7.66e-01	2.07e-01	3.77e-03	2.61e-04	0.00e+00	0.00e+00
 1.16891e+18	3.84e-05	2.49e-02	7.72e-01	2.00e-01	3.51e-03	2.36e-04	0.00e+00	0.00e+00
 1.18543e+18	4.30e-05	2.67e-02	7.77e-01	1.93e-01	3.29e-03	2.16e-04	0.00e+00	0.00e+00
 1.20376e+18	4.90e-05	2.89e-02	7.82e-01	1.85e-01	3.07e-03	1.95e-04	0.00e+00	0.00e+00
 1.22328e+18	5.65e-05	3.15e-02	7.88e-01	1.77e-01	2.85e-03	1.74e-04	0.00e+00	0.00e+00
 1.23988e+18	6.40e-05	3.40e-02	7.93e-01	1.70e-01	2.68e-03	1.58e-04	0.00e+00	0.00e+00
 1.25434e+18	7.16e-05	3.65e-02	7.97e-01	1.64e-01	2.54e-03	1.44e-04	0.00e+00	0.00e+00
 1.27047e+18	8.15e-05	3.95e-02	8.01e-01	1.57e-01	2.39e-03	1.30e-04	0.00e+00	0.00e+00
 1.28799e+18	9.46e-05	4.33e-02	8.05e-01	1.49e-01	2.23e-03	1.15e-04	0.00e+00	0.00e+00
 1.30303e+18	1.08e-04	4.70e-02	8.09e-01	1.42e-01	2.10e-03	1.03e-04	0.00e+00	0.00e+00
 1.31570e+18	1.21e-04	5.05e-02	8.11e-01	1.36e-01	1.99e-03	9.41e-05	0.00e+00	0.00e+00
 1.32962e+18	1.38e-04	5.49e-02	8.14e-01	1.29e-01	1.87e-03	8.42e-05	0.00e+00	0.00e+00
 1.34478e+18	1.61e-04	6.03e-02	8.16e-01	1.21e-01	1.75e-03	7.42e-05	0.00e+00	0.00e+00
 1.35802e+18	1.84e-04	6.57e-02	8.18e-01	1.15e-01	1.64e-03	6.60e-05	0.00e+00	0.00e+00
 1.36937e+18	2.08e-04	7.09e-02	8.18e-01	1.09e-01	1.56e-03	5.94e-05	0.00e+00	0.00e+00
 1.38180e+18	2.40e-04	7.73e-02	8.18e-01	1.03e-01	1.46e-03	5.25e-05	0.00e+00	0.00e+00
 1.39526e+18	2.80e-04	8.52e-02	8.18e-01	9.55e-02	1.36e-03	4.56e-05	0.00e+00	0.00e+00
 1.40688e+18	3.24e-04	9.32e-02	8.16e-01	8.94e-02	1.27e-03	4.01e-05	0.00e+00	0.00e+00
 1.41677e+18	3.67e-04	1.01e-01	8.14e-01	8.41e-02	1.20e-03	3.57e-05	0.00e+00	0.00e+00
 1.42761e+18	4.23e-04	1.10e-01	8.10e-01	7.83e-02	1.12e-03	3.12e-05	0.00e+00	0.00e+00
 1.43945e+18	4.99e-04	1.22e-01	8.05e-01	7.19e-02	1.03e-03	2.66e-05	0.00e+00	0.00e+00
 1.44982e+18	5.80e-04	1.34e-01	7.98e-01	6.63e-02	9.59e-04	2.29e-05	0.00e+00	0.00e+00
 1.45867e+18	6.63e-04	1.45e-01	7.92e-01	6.16e-02	8.96e-04	2.01e-05	0.00e+00	0.00e+00
 1.46833e+18	7.71e-04	1.59e-01	7.83e-01	5.64e-02	8.28e-04	1.72e-05	0.00e+00	0.00e+00
 1.47896e+18	9.17e-04	1.77e-01	7.71e-01	5.08e-02	7.54e-04	1.43e-05	0.00e+00	0.00e+00
 1.48837e+18	1.08e-03	1.95e-01	7.57e-01	4.59e-02	6.90e-04	1.20e-05	0.00e+00	0.00e+00
 1.49648e+18	1.25e-03	2.13e-01	7.43e-01	4.17e-02	6.34e-04	1.02e-05	0.00e+00	0.00e+00
 1.50539e+18	1.47e-03	2.35e-01	7.26e-01	3.72e-02	5.75e-04	8.43e-06	0.00e+00	0.00e+00
 1.51525e+18	1.78e-03	2.63e-01	7.03e-01	3.24e-02	5.10e-04	6.69e-06	0.00e+00	0.00e+00
 1.52411e+18	2.14e-03	2.92e-01	6.77e-01	2.81e-02	4.51e-04	5.31e-06	0.00e+00	0.00e+00
 1.53185e+18	2.52e-03	3.21e-01	6.52e-01	2.45e-02	4.01e-04	4.27e-06	0.00e+00	0.00e+00
 1.54037e+18	3.03e-03	3.55e-01	6.20e-01	2.08e-02	3.49e-04	3.31e-06	0.00e+00	0.00e+00
 1.54958e+18	3.76e-03	3.99e-01	5.80e-01	1.70e-02	2.94e-04	2.42e-06	0.00e+00	0.00e+00
 1.55735e+18	4.55e-03	4.42e-01	5.40e-01	1.40e-02	2.48e-04	1.79e-06	0.00e+00	0.00e+00
 1.56359e+18	5.33e-03	4.79e-01	5.04e-01	1.17e-02	2.13e-04	1.38e-06	0.00e+00	0.00e+00
 1.57021e+18	6.30e-03	5.19e-01	4.65e-01	9.56e-03	1.80e-04	1.02e-06	0.00e+00	0.00e+00
 1.57769e+18	7.69e-03	5.70e-01	4.15e-01	7.36e-03	1.43e-04	6.98e-07	0.00e+00	0.00e+00
 1.58446e+18	9.31e-03	6.19e-01	3.66e-01	5.58e-03	1.13e-04	0.00e+00	0.00e+00	0.00e+00
 1.58966e+18	1.09e-02	6.59e-01	3.26e-01	4.39e-03	9.12e-05	0.00e+00	0.00e+00	0.00e+00
 1.59371e+18	1.23e-02	6.89e-01	2.95e-01	3.58e-03	7.63e-05	0.00e+00	0.00e+00	0.00e+00
 1.59806e+18	1.39e-02	7.21e-01	2.62e-01	2.84e-03	6.23e-05	0.00e+00	0.00e+00	0.00e+00
 1.60293e+18	1.62e-02	7.57e-01	2.25e-01	2.13e-03	4.80e-05	0.00e+00	0.00e+00	0.00e+00
 1.60729e+18	1.88e-02	7.89e-01	1.91e-01	1.58e-03	3.66e-05	0.00e+00	0.00e+00	0.00e+00
 1.61080e+18	2.12e-02	8.13e-01	1.65e-01	1.22e-03	2.89e-05	0.00e+00	0.00e+00	0.00e+00
 1.61394e+18	2.37e-02	8.32e-01	1.43e-01	9.60e-04	2.30e-05	0.00e+00	0.00e+00	0.00e+00
 1.61753e+18	2.69e-02	8.53e-01	1.20e-01	7.14e-04	1.74e-05	0.00e+00	0.00e+00	0.00e+00
 1.62134e+18	3.13e-02	8.72e-01	9.61e-02	5.04e-04	1.23e-05	0.00e+00	0.00e+00	0.00e+00
 1.62447e+18	3.57e-02	8.86e-01	7.80e-02	3.69e-04	8.92e-06	0.00e+00	0.00e+00	0.00e+00
 1.62696e+18	3.99e-02	8.95e-01	6.52e-02	2.87e-04	6.79e-06	0.00e+00	0.00e+00	0.00e+00
 1.62961e+18	4.49e-02	9.01e-01	5.34e-02	2.19e-04	5.04e-06	0.00e+00	0.00e+00	0.00e+00
 1.63305e+18	5.29e-02	9.07e-01	4.01e-02	1.54e-04	3.29e-06	0.00e+00	0.00e+00	0.00e+00
 1.63638e+18	6.40e-02	9.07e-01	2.85e-02	1.06e-04	1.98e-06	0.00e+00	0.00e+00	0.00e+00
 1.63862e+18	7.38e-02	9.04e-01	2.19e-02	8.21e-05	1.35e-06	0.00e+00	0.00e+00	0.00e+00
 1.64017e+18	8.16e-02	9.00e-01	1.81e-02	6.97e-05	1.03e-06	0.00e+00	0.00e+00	0.00e+00
 1.64176e+18	9.05e-02	8.95e-01	1.49e-02	5.96e-05	7.81e-07	0.00e+00	0.00e+00	0.00e+00
 1.64376e+18	1.04e-01	8.85e-01	1.13e-02	4.88e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64576e+18	1.22e-01	8.70e-01	8.27e-03	3.97e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64720e+18	1.38e-01	8.55e-01	6.42e-03	3.43e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64816e+18	1.50e-01	8.44e-01	5.40e-03	3.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64902e+18	1.62e-01	8.34e-01	4.63e-03	2.89e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.64999e+18	1.76e-01	8.20e-01	3.84e-03	2.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65102e+18	1.94e-01	8.03e-01	3.12e-03	2.38e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65175e+18	2.09e-01	7.88e-01	2.65e-03	2.20e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65214e+18	2.16e-01	7.81e-01	2.44e-03	2.13e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65249e+18	2.23e-01	7.75e-01	2.27e-03	2.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65294e+18	2.33e-01	7.65e-01	2.05e-03	1.98e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65347e+18	2.45e-01	7.53e-01	1.81e-03	1.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65399e+18	2.59e-01	7.40e-01	1.60e-03	1.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65443e+18	2.70e-01	7.29e-01	1.44e-03	1.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65482e+18	2.81e-01	7.18e-01	1.31e-03	1.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65525e+18	2.93e-01	7.06e-01	1.18e-03	1.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65571e+18	3.06e-01	6.92e-01	1.05e-03	1.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65615e+18	3.20e-01	6.79e-01	9.31e-04	1.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65655e+18	3.33e-01	6.66e-01	8.38e-04	1.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65693e+18	3.46e-01	6.53e-01	7.57e-04	1.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65734e+18	3.60e-01	6.39e-01	6.79e-04	1.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65776e+18	3.75e-01	6.24e-01	6.05e-04	1.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65816e+18	3.90e-01	6.10e-01	5.41e-04	1.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65854e+18	4.04e-01	5.96e-01	4.89e-04	1.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65892e+18	4.19e-01	5.81e-01	4.38e-04	1.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65932e+18	4.34e-01	5.65e-01	3.92e-04	9.65e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.65970e+18	4.50e-01	5.50e-01	3.52e-04	9.19e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66007e+18	4.64e-01	5.35e-01	3.19e-04	8.81e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66044e+18	4.80e-01	5.20e-01	2.86e-04	8.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66082e+18	4.95e-01	5.04e-01	2.58e-04	7.97e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66120e+18	5.11e-01	4.89e-01	2.33e-04	7.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66155e+18	5.25e-01	4.74e-01	2.13e-04	7.26e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66191e+18	5.40e-01	4.59e-01	1.93e-04	6.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66227e+18	5.56e-01	4.44e-01	1.76e-04	6.56e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66264e+18	5.71e-01	4.29e-01	1.60e-04	6.24e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66301e+18	5.86e-01	4.14e-01	1.46e-04	5.93e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66338e+18	6.00e-01	4.00e-01	1.34e-04	5.66e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66376e+18	6.15e-01	3.85e-01	1.23e-04	5.36e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66413e+18	6.30e-01	3.70e-01	1.14e-04	5.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66450e+18	6.43e-01	3.57e-01	1.05e-04	4.84e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66488e+18	6.57e-01	3.43e-01	9.80e-05	4.62e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66523e+18	6.69e-01	3.31e-01	9.17e-05	4.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66560e+18	6.82e-01	3.18e-01	8.59e-05	4.19e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66599e+18	6.95e-01	3.05e-01	8.06e-05	3.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66637e+18	7.06e-01	2.94e-01	7.63e-05	3.80e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66681e+18	7.19e-01	2.81e-01	7.16e-05	3.59e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66726e+18	7.32e-01	2.68e-01	6.76e-05	3.40e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66770e+18	7.42e-01	2.58e-01	6.44e-05	3.23e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66818e+18	7.53e-01	2.47e-01	6.14e-05	3.08e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66872e+18	7.64e-01	2.36e-01	5.85e-05	2.92e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66930e+18	7.74e-01	2.26e-01	5.59e-05	2.76e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.66995e+18	7.85e-01	2.15e-01	5.34e-05	2.61e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67073e+18	7.95e-01	2.05e-01	5.12e-05	2.47e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67160e+18	8.05e-01	1.95e-01	4.93e-05	2.34e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67244e+18	8.12e-01	1.88e-01	4.80e-05	2.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67327e+18	8.17e-01	1.82e-01	4.67e-05	2.16e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67409e+18	8.22e-01	1.78e-01	4.60e-05	2.11e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67489e+18	8.25e-01	1.75e-01	4.53e-05	2.06e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67581e+18	8.29e-01	1.71e-01	4.46e-05	2.01e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67701e+18	8.33e-01	1.67e-01	4.38e-05	1.95e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.67856e+18	8.38e-01	1.62e-01	4.30e-05	1.89e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.68059e+18	8.43e-01	1.57e-01	4.21e-05	1.82e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.68322e+18	8.49e-01	1.51e-01	4.09e-05	1.73e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.68663e+18	8.56e-01	1.44e-01	3.96e-05	1.64e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.69108e+18	8.65e-01	1.35e-01	3.80e-05	1.51e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.69686e+18	8.77e-01	1.23e-01	3.60e-05	1.37e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.70318e+18	8.88e-01	1.12e-01	3.41e-05	1.22e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.70782e+18	8.95e-01	1.05e-01	3.27e-05	1.13e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71044e+18	8.98e-01	1.02e-01	3.22e-05	1.09e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71288e+18	9.01e-01	9.87e-02	3.17e-05	1.05e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71606e+18	9.08e-01	9.22e-02	3.05e-05	9.72e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.71903e+18	9.13e-01	8.69e-02	2.96e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.72105e+18	9.13e-01	8.68e-02	2.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.72296e+18	9.15e-01	8.49e-02	2.89e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.72545e+18	9.20e-01	8.01e-02	2.80e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.72781e+18	9.24e-01	7.59e-02	2.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.72944e+18	9.26e-01	7.45e-02	2.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73102e+18	9.27e-01	7.26e-02	2.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73305e+18	9.31e-01	6.85e-02	2.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73492e+18	9.35e-01	6.50e-02	2.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73614e+18	9.36e-01	6.41e-02	2.49e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73728e+18	9.37e-01	6.30e-02	2.46e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.73876e+18	9.40e-01	5.99e-02	2.40e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74016e+18	9.43e-01	5.73e-02	2.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74113e+18	9.44e-01	5.64e-02	2.32e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74208e+18	9.44e-01	5.59e-02	2.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74331e+18	9.45e-01	5.52e-02	2.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74492e+18	9.47e-01	5.33e-02	2.26e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74671e+18	9.50e-01	5.02e-02	2.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74810e+18	9.52e-01	4.80e-02	2.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74894e+18	9.53e-01	4.74e-02	2.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.74973e+18	9.53e-01	4.68e-02	2.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75076e+18	9.54e-01	4.55e-02	2.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75193e+18	9.57e-01	4.27e-02	2.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75281e+18	9.58e-01	4.17e-02	1.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75345e+18	9.59e-01	4.15e-02	1.98e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75423e+18	9.60e-01	4.04e-02	1.95e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75513e+18	9.62e-01	3.80e-02	1.89e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75579e+18	9.63e-01	3.72e-02	1.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75627e+18	9.63e-01	3.70e-02	1.86e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75688e+18	9.64e-01	3.62e-02	1.84e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75757e+18	9.66e-01	3.40e-02	1.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75808e+18	9.67e-01	3.32e-02	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75845e+18	9.67e-01	3.32e-02	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75894e+18	9.68e-01	3.25e-02	1.74e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75950e+18	9.70e-01	3.03e-02	1.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.75991e+18	9.70e-01	2.97e-02	1.66e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76019e+18	9.70e-01	2.97e-02	1.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76055e+18	9.71e-01	2.91e-02	1.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76102e+18	9.73e-01	2.73e-02	1.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76141e+18	9.74e-01	2.55e-02	1.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76159e+18	9.74e-01	2.56e-02	1.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76173e+18	9.74e-01	2.58e-02	1.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76190e+18	9.74e-01	2.56e-02	1.51e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76213e+18	9.75e-01	2.52e-02	1.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76242e+18	9.76e-01	2.41e-02	1.47e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76272e+18	9.79e-01	2.05e-02	1.34e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 1.76288e+18	9.90e-01	9.80e-03	7.25e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
